label,x_left,y_left,x_right,y_right
right,0.492314845,0.502090037,0.49756363,0.502643585
left,0.49421376,0.504634738,0.492596418,0.4997482
left,0.499787927,0.498401076,0.493913621,0.498810202
up,0.497829348,0.503070652,0.497164816,0.508033514
left,0.496862978,0.494049817,0.492739022,0.494543552
down,0.501346648,0.49742803,0.496103168,0.500764132
down,0.496532321,0.501251042,0.493865848,0.500882566
left,0.501361251,0.491114587,0.499052078,0.50581789
left,0.5004493,0.499431729,0.493133277,0.50940758
right,0.496611208,0.49901703,0.492173851,0.514730453
up,0.505341291,0.483381629,0.497226596,0.502068698
up,0.510123789,0.493260592,0.498965263,0.492033184
down,0.503688812,0.493656635,0.496564567,0.500434816
down,0.507319331,0.508677244,0.49954623,0.512974203
left,0.5012272,0.499658942,0.496183962,0.505299807
left,0.491835892,0.492784858,0.481096298,0.508148491
up,0.497038633,0.486061126,0.491795629,0.498316377
left,0.502909124,0.489908516,0.496658206,0.499613672
down,0.499044329,0.494828731,0.494321704,0.508708239
down,0.50607723,0.520533502,0.500798285,0.516416013
right,0.507089674,0.506777763,0.506308794,0.509071112
left,0.505399168,0.483755589,0.50469768,0.495834082
down,0.503259063,0.502257764,0.499226451,0.518554747
right,0.501572371,0.499449074,0.501849294,0.51645112
left,0.49928093,0.488024354,0.500930071,0.501032114
down,0.50417304,0.480604619,0.499273121,0.497815341
up,0.501189828,0.497318774,0.501102507,0.498682886
down,0.502436638,0.484616756,0.498365998,0.500638962
up,0.502174795,0.478274554,0.494596004,0.500937581
down,0.500548244,0.483704329,0.494423032,0.50549227
right,0.498936355,0.484531224,0.498249531,0.509271622
up,0.500636995,0.486642003,0.499119192,0.496301621
up,0.495905906,0.482261628,0.496373951,0.494380772
right,0.496024132,0.494661421,0.492559075,0.50519824
left,0.501999795,0.48243621,0.492011458,0.492605954
left,0.498460025,0.487755328,0.496315747,0.500494719
up,0.506333292,0.484244823,0.500268459,0.498462856
down,0.503701866,0.475265115,0.500442266,0.489008904
up,0.496358275,0.490250558,0.496456355,0.495573729
left,0.502489269,0.494802862,0.501880765,0.505004823
down,0.497560471,0.495000333,0.499293983,0.497828662
down,0.497169197,0.485171586,0.496600837,0.494416416
down,0.49658671,0.485370755,0.498798639,0.501745641
down,0.476087928,0.513698578,0.474626571,0.523293376
left,0.506753564,0.502497971,0.4951998,0.505007386
right,0.500295579,0.506717324,0.494139582,0.511255264
up,0.488729507,0.484854251,0.488503963,0.494530559
right,0.4798356,0.487255663,0.476163387,0.503395677
up,0.50387913,0.495600253,0.49703607,0.506196558
down,0.492638409,0.481829077,0.490401447,0.498049289
left,0.491929084,0.487970471,0.487766445,0.501939833
left,0.495481879,0.492060959,0.488041669,0.502652943
left,0.499009967,0.48782444,0.497024059,0.503096879
up,0.495785326,0.485183835,0.489896774,0.500060558
right,0.507593215,0.496147126,0.507351995,0.501568496
up,0.508911729,0.512417018,0.498320639,0.512557983
left,0.503069937,0.491526484,0.504668295,0.500658274
up,0.504232347,0.485047698,0.504053354,0.505900621
right,0.499000758,0.481891662,0.49822703,0.498876363
right,0.497993261,0.48626098,0.497045904,0.501759112
left,0.498511434,0.495065004,0.493957609,0.508077979
right,0.493588537,0.483182937,0.491829753,0.50611347
down,0.488192558,0.489202201,0.485464096,0.506084502
down,0.489332885,0.473258972,0.488921911,0.495668888
left,0.502382219,0.491189688,0.504379034,0.505233705
right,0.496428788,0.481196702,0.493498594,0.500146627
down,0.496279597,0.48642084,0.49191305,0.503186166
down,0.489365011,0.478669286,0.485245049,0.50091368
right,0.49360922,0.48067224,0.496980786,0.502714097
down,0.507875443,0.484629035,0.507575452,0.505363584
left,0.49416247,0.510288239,0.489939988,0.515911341
down,0.499159217,0.489515305,0.497946233,0.510103583
right,0.49600789,0.481632322,0.497815818,0.498980254
up,0.499410987,0.487739593,0.501861632,0.496465415
down,0.493082404,0.484018683,0.494193584,0.496822745
down,0.497344375,0.489055246,0.493306845,0.505824864
up,0.502735198,0.508943319,0.499081492,0.512544572
up,0.499047071,0.495509058,0.496058255,0.50750041
left,0.489513904,0.495657951,0.490016431,0.498839021
left,0.500873983,0.492650002,0.502849758,0.501646042
up,0.495713741,0.514772654,0.490027249,0.518994451
right,0.498405278,0.476010501,0.494741172,0.491587937
down,0.504622877,0.501258969,0.499425232,0.501045644
up,0.49526909,0.510426283,0.493242443,0.507965147
down,0.499139696,0.478178382,0.496604085,0.483929157
left,0.496975988,0.489260942,0.498583972,0.502130568
right,0.499578953,0.487346917,0.501185119,0.501736581
left,0.501935124,0.48724395,0.501365185,0.505780697
up,0.493505836,0.492692858,0.489531547,0.505346715
right,0.505480707,0.486874223,0.501073539,0.5007177
left,0.494116038,0.494746983,0.490112215,0.503034472
right,0.498708636,0.484611213,0.494565994,0.508543253
right,0.499682158,0.492005557,0.497817308,0.50963074
left,0.495926827,0.488577157,0.496733963,0.512208223
left,0.500864387,0.48419717,0.501366675,0.50038594
down,0.490969658,0.497472763,0.489100933,0.50463587
up,0.495431811,0.494579673,0.495889008,0.497494429
up,0.495187283,0.501329422,0.493048787,0.502202272
down,0.503989935,0.496084481,0.502289236,0.50293678
down,0.505346119,0.511171758,0.502920151,0.507519662
up,0.49690935,0.492906749,0.498978227,0.507116377
down,0.497404844,0.499277681,0.494003892,0.498361409
right,0.499798119,0.487601727,0.499737471,0.496839643
left,0.49981603,0.492172629,0.500759065,0.494975656
up,0.499350637,0.497565925,0.497089565,0.509319782
up,0.505553007,0.483611703,0.500132024,0.499132186
right,0.505645454,0.495011359,0.501248181,0.50490135
left,0.490119725,0.489942342,0.486794978,0.504978716
right,0.508009195,0.487905324,0.492998481,0.499848723
up,0.495505542,0.490073383,0.491986752,0.502879918
down,0.508102298,0.484497041,0.507313669,0.497919649
right,0.503204584,0.490156651,0.499415278,0.503224611
up,0.498338312,0.480116874,0.493330836,0.504699945
left,0.497090906,0.490427226,0.495441735,0.501088858
down,0.485257596,0.485688031,0.487956136,0.498176932
down,0.500472665,0.485744506,0.497495919,0.498067498
right,0.493514925,0.486869037,0.489846051,0.514686048
up,0.494573712,0.494082808,0.497092515,0.508742273
right,0.498450667,0.483051658,0.501993477,0.499500722
down,0.494265527,0.485523611,0.490363121,0.491629243
left,0.501767397,0.488872975,0.500048995,0.504117191
right,0.50294286,0.478426635,0.498944789,0.499081492
right,0.504933298,0.480382919,0.499442786,0.501450479
up,0.5037238,0.488718867,0.496919513,0.514128923
up,0.489919543,0.471591681,0.491658688,0.498874873
down,0.499811053,0.478892595,0.496191323,0.483675748
up,0.502036393,0.501208365,0.497454673,0.511880696
right,0.490977466,0.494064629,0.493014693,0.497413725
up,0.483011931,0.487127125,0.482370853,0.488593757
down,0.494833499,0.490824044,0.492393106,0.506406069
left,0.498590916,0.491530448,0.498268574,0.496004611
left,0.497874051,0.492111802,0.495493054,0.495506078
right,0.49031049,0.500046849,0.490543962,0.504769802
right,0.493993729,0.490835458,0.493953317,0.507800758
left,0.497941017,0.474402398,0.498899847,0.490736961
right,0.499271601,0.477570057,0.49714002,0.488157868
up,0.492571741,0.485848814,0.490352809,0.507874429
up,0.502714694,0.466037661,0.501534522,0.479713559
down,0.494756103,0.464030236,0.495331973,0.478658199
down,0.495313078,0.478329062,0.495352298,0.48929587
right,0.493504316,0.501760781,0.489787489,0.50182271
up,0.507425189,0.477628052,0.50661701,0.481422067
left,0.503877699,0.476136953,0.497982621,0.489076257
up,0.511116445,0.488424778,0.501037598,0.502090037
up,0.507794142,0.475318253,0.501843631,0.493146628
right,0.508592546,0.481907159,0.50570035,0.493085086
down,0.430425733,0.49346897,0.433805466,0.512841582
down,0.494205207,0.483916372,0.490137756,0.494476825
left,0.484095186,0.48288992,0.483854115,0.498780251
down,0.497550696,0.498772651,0.494628459,0.517747521
left,0.496008962,0.519523144,0.490013093,0.520266116
down,0.498638064,0.485579103,0.500479519,0.496987551
right,0.490616322,0.497901559,0.497153491,0.504722655
down,0.491598397,0.499403924,0.495758563,0.503894389
right,0.493919253,0.484389901,0.498318464,0.496087283
up,0.499748528,0.486891299,0.502932131,0.512065351
up,0.488189906,0.480062485,0.482154548,0.49302721
left,0.493592739,0.477881402,0.494440913,0.493749589
left,0.502458572,0.488623708,0.502715528,0.496190101
down,0.491303653,0.479152858,0.490842164,0.500785112
right,0.507082522,0.495787114,0.501568913,0.50146395
up,0.504687548,0.487009972,0.500605345,0.501482964
up,0.497488886,0.487854362,0.494744688,0.500579476
right,0.510504782,0.477513403,0.510658205,0.493855983
down,0.50129205,0.468224823,0.497309953,0.491183966
left,0.498613,0.472186476,0.498650581,0.489955336
right,0.505920947,0.481125146,0.506388307,0.499373943
left,0.47236535,0.486094207,0.466178715,0.501838505
up,0.50546813,0.490105242,0.501027048,0.503210187
right,0.488948554,0.494614601,0.486618787,0.503251791
right,0.4999533,0.4953987,0.494383931,0.501164436
left,0.514643431,0.476122469,0.508788526,0.494033337
up,0.494866759,0.484574109,0.489381135,0.503130853
left,0.502166688,0.485049814,0.497120172,0.503105581
right,0.4952344,0.472196788,0.489126414,0.497938365
up,0.49737367,0.4849841,0.492351502,0.500605047
down,0.505554259,0.49756965,0.497657776,0.511058271
up,0.502414584,0.500976026,0.495680153,0.511143386
down,0.502209246,0.469322115,0.497696102,0.493787676
right,0.498300433,0.481283754,0.498855233,0.506450236
left,0.49645707,0.480207533,0.496876806,0.505024135
up,0.508301198,0.498759478,0.502573431,0.512953162
up,0.502319515,0.45715028,0.500449836,0.47596702
down,0.507938981,0.47981593,0.5034284,0.497907549
right,0.500018239,0.488382071,0.499431878,0.501089573
right,0.499721974,0.488695174,0.499719977,0.500614405
up,0.519475877,0.472744584,0.518600583,0.483390719
right,0.501176357,0.482130319,0.499904543,0.505384624
down,0.494108021,0.474612057,0.488061696,0.48746106
down,0.492879122,0.504368126,0.481457502,0.517643869
up,0.497157604,0.489711195,0.492133737,0.504975438
down,0.485153496,0.489048213,0.486581206,0.500487447
up,0.489787132,0.471643418,0.493651032,0.492062181
left,0.497554004,0.484461963,0.494479626,0.497229695
up,0.478415519,0.508378267,0.49099791,0.505307257
left,0.496215731,0.50827986,0.499735802,0.510020196
left,0.504064023,0.50937891,0.504749238,0.499797642
right,0.502034903,0.516099334,0.501205564,0.500765979
left,0.502610624,0.51409328,0.499363869,0.496468425
up,0.500375807,0.513312876,0.499501675,0.508210778
right,0.504893243,0.522296011,0.500988364,0.50660646
left,0.504788935,0.513406992,0.500790834,0.496987551
right,0.503592432,0.510736883,0.499610335,0.506633103
down,0.501327932,0.517785728,0.497600079,0.503385901
left,0.499414802,0.519852042,0.496267051,0.504253566
up,0.500577509,0.502462327,0.495417029,0.498811811
left,0.505447865,0.51799947,0.49881658,0.510819674
up,0.50323236,0.507244647,0.498405486,0.500034928
up,0.504882872,0.50795722,0.500915229,0.49976933
left,0.500209749,0.503431857,0.495579034,0.509868979
up,0.506480515,0.516758859,0.502219141,0.502287149
right,0.504961431,0.505088031,0.502189636,0.500456452
left,0.50467819,0.517008722,0.499851435,0.501632988
right,0.502663791,0.508604288,0.496077567,0.504981518
right,0.505757749,0.504540384,0.49834615,0.504516065
right,0.506215155,0.508250177,0.501657665,0.49816817
left,0.506573081,0.501626074,0.503516316,0.501432955
up,0.507425606,0.504972875,0.502464771,0.503012419
left,0.504090846,0.489646822,0.500362337,0.503071427
left,0.501383901,0.510036111,0.496906251,0.510475397
left,0.501017392,0.509099722,0.499741822,0.507292688
right,0.510685205,0.512790203,0.509725571,0.501203775
down,0.506023347,0.509900928,0.498748332,0.509125829
left,0.499822348,0.508045256,0.495533913,0.502611637
right,0.503236115,0.50621897,0.500184953,0.502137899
down,0.50336796,0.501859725,0.500870883,0.49693355
down,0.506245196,0.509186685,0.503309608,0.505886018
down,0.50418067,0.513261259,0.502488375,0.505088568
down,0.502862096,0.509489,0.498731107,0.499170572
right,0.500685394,0.51392442,0.496314973,0.50641942
right,0.502179265,0.514435947,0.498783767,0.505284309
left,0.505441546,0.511060119,0.502365172,0.502120733
down,0.498089403,0.502395749,0.499012023,0.49931252
left,0.507564783,0.510448575,0.501104832,0.506222188
left,0.50069052,0.50372678,0.495885968,0.514021099
down,0.506211042,0.512325525,0.499200732,0.501082301
left,0.504197836,0.508596599,0.498608857,0.495594114
left,0.502275527,0.50643301,0.497276306,0.510654032
right,0.499284148,0.51027143,0.493119538,0.494563282
left,0.503657758,0.508202493,0.500173748,0.509396017
down,0.507113039,0.509573698,0.501455247,0.505514085
up,0.503412902,0.506486356,0.502336681,0.501114368
right,0.506376386,0.499605,0.501699507,0.500819027
up,0.508331239,0.502353191,0.499900609,0.510321617
up,0.50839448,0.512462258,0.501967728,0.516134799
up,0.505770564,0.518127024,0.500835299,0.508837283
down,0.507813573,0.511220217,0.500785351,0.50111407
left,0.502382338,0.512971401,0.494131058,0.509335637
up,0.502913237,0.513958097,0.504330099,0.512200058
down,0.51360327,0.501823902,0.507071912,0.494844556
up,0.505069315,0.516347587,0.502360106,0.510817349
up,0.507817686,0.516322613,0.50145334,0.512936771
up,0.503518999,0.500903189,0.495313108,0.496448189
up,0.501516521,0.513341844,0.497684121,0.511366367
left,0.500830293,0.516564369,0.500431001,0.507351696
down,0.503840506,0.512911558,0.499567717,0.508542597
down,0.50755316,0.511260569,0.502865672,0.498481542
up,0.507057428,0.5182392,0.506739736,0.507966459
right,0.501468778,0.520530045,0.496608227,0.520801783
left,0.498517036,0.504334271,0.493445903,0.493158787
right,0.498143554,0.501965523,0.499139816,0.502846599
up,0.501271009,0.506079078,0.496484846,0.510801792
left,0.502564847,0.513958335,0.500858426,0.505759299
down,0.513115108,0.518298447,0.499222159,0.533713818
right,0.506502151,0.503856063,0.497730941,0.5161708
right,0.498448282,0.494894624,0.49658078,0.49515745
right,0.506909907,0.501077056,0.498337567,0.506171644
left,0.502660275,0.510176003,0.503020644,0.509504199
left,0.50416857,0.507724464,0.496614724,0.508780718
down,0.500617743,0.516747534,0.49595964,0.518601179
right,0.501575887,0.508752823,0.496302158,0.511253893
down,0.502866805,0.516308606,0.501176,0.520026445
right,0.499162108,0.518835783,0.500180602,0.521235347
right,0.520742714,0.523813725,0.519017816,0.518928647
right,0.5073542,0.493037313,0.515545428,0.498288065
right,0.509858489,0.522064626,0.492676169,0.52617532
up,0.507984042,0.499458313,0.491793633,0.52461791
left,0.49388063,0.510851443,0.488748908,0.512962639
down,0.505529523,0.512950718,0.499961406,0.512531102
down,0.511913896,0.504093587,0.515562832,0.513379157
up,0.498225003,0.518128633,0.501166701,0.516859949
left,0.493671417,0.483532608,0.495569617,0.487002254
left,0.505059481,0.51789695,0.49808225,0.505468428
left,0.503058136,0.500487149,0.494290799,0.509670138
up,0.505328119,0.508694232,0.498180419,0.505925596
right,0.502012908,0.516688585,0.493576616,0.509994268
up,0.503587067,0.498837858,0.509920835,0.501839399
up,0.50058502,0.511312842,0.503426492,0.514996946
up,0.495595485,0.500441015,0.503356695,0.494755477
right,0.488917738,0.509973943,0.492800444,0.479018569
down,0.50783968,0.506475031,0.503053665,0.513272583
right,0.496846199,0.495800793,0.504621923,0.499353439
right,0.507530451,0.514736056,0.50309056,0.508518457
up,0.507526278,0.502819479,0.514556646,0.497477233
left,0.506843507,0.507159114,0.496324271,0.510226786
up,0.495031059,0.510132015,0.497317046,0.488209724
right,0.504244745,0.512244701,0.498249888,0.509709418
down,0.50402087,0.502999842,0.496639907,0.516965032
up,0.501040816,0.517001152,0.502561152,0.506579936
down,0.496879607,0.496468037,0.500142336,0.499848872
left,0.494726568,0.485356033,0.516257107,0.486094356
up,0.488408089,0.503805459,0.488291919,0.503884852
down,0.50933516,0.514449894,0.498649031,0.515241146
down,0.492074132,0.51663053,0.497053832,0.519347191
up,0.501528025,0.528451681,0.495834261,0.533995569
down,0.506987154,0.516635537,0.494995713,0.512247741
up,0.499388188,0.51442498,0.498976797,0.511785448
up,0.502475321,0.514362335,0.499567389,0.512854159
down,0.504624248,0.520247579,0.491650671,0.52000314
down,0.511502385,0.515451312,0.505563974,0.499275476
left,0.49664548,0.533340573,0.499039024,0.539018452
down,0.499349982,0.514767289,0.514838159,0.502639592
up,0.500851154,0.534864843,0.508386552,0.543605268
left,0.499717623,0.51704222,0.498906642,0.519487262
down,0.494550824,0.518869817,0.494063824,0.515156925
left,0.502215624,0.532024801,0.498954982,0.515736341
up,0.502361715,0.523875356,0.49877885,0.506674588
right,0.503536463,0.521917999,0.505162001,0.512025118
right,0.507196784,0.524531305,0.505022168,0.51063621
right,0.505157828,0.525434315,0.498856932,0.508427203
left,0.503184319,0.519023418,0.501335561,0.50668782
left,0.502534211,0.51723361,0.497954637,0.506783605
right,0.505428731,0.527749777,0.499651223,0.508824289
left,0.490858942,0.519746065,0.484738737,0.516576111
right,0.500638902,0.518367887,0.494183034,0.510959327
down,0.507030129,0.517095983,0.49871251,0.50004524
down,0.501619101,0.521194398,0.498156339,0.512431622
left,0.502011716,0.513813913,0.504952431,0.504870653
down,0.495480746,0.50029242,0.493738949,0.489626527
up,0.501374245,0.516736925,0.498071373,0.518395662
down,0.504809618,0.518918097,0.49980852,0.503994405
up,0.499978721,0.508157194,0.490782171,0.495052248
left,0.503176749,0.518393695,0.496379018,0.509124994
up,0.496874601,0.515863836,0.495303839,0.511504889
up,0.503614843,0.501618922,0.49996233,0.497990012
left,0.503792465,0.504139125,0.505954504,0.505717695
down,0.500367701,0.521857321,0.488161862,0.512705803
left,0.506473124,0.508889437,0.500022173,0.497254729
right,0.503480196,0.490269572,0.505542815,0.495425522
up,0.505135298,0.510756254,0.502372384,0.513892889
left,0.503972709,0.519789398,0.501590073,0.515320361
up,0.505348444,0.511089683,0.501524866,0.499140352
left,0.505635619,0.511460245,0.492189229,0.511069894
up,0.503911555,0.509962499,0.497463495,0.509985447
down,0.505042672,0.509477139,0.496396899,0.50370115
up,0.500610232,0.514597952,0.499095947,0.501467168
down,0.50368619,0.506937325,0.496741414,0.507857382
down,0.505731404,0.512179554,0.497554302,0.51493454
up,0.504714906,0.512306809,0.497324556,0.507173181
down,0.504117072,0.518418312,0.500523865,0.512780726
up,0.488276184,0.503365457,0.489818871,0.501525044
right,0.502064228,0.506981909,0.497302413,0.503729641
down,0.50398612,0.501594305,0.5075109,0.508732021
down,0.500902891,0.513220251,0.49219206,0.513897836
right,0.50190568,0.519150496,0.493947119,0.50922668
up,0.50716871,0.524423838,0.499444991,0.517716765
up,0.498744279,0.511547327,0.489786118,0.511588991
up,0.507160425,0.515596151,0.501363277,0.50530076
right,0.503901005,0.51997453,0.498568058,0.514347196
right,0.505570948,0.518191099,0.496048152,0.507845998
right,0.504387319,0.496846586,0.503097594,0.498525351
down,0.503908157,0.495662719,0.513171911,0.497581363
down,0.507321119,0.510344565,0.4998914,0.509827733
right,0.504669607,0.522755623,0.503923655,0.518386781
right,0.500760317,0.509371042,0.494335294,0.508599818
down,0.506046355,0.505794227,0.507338941,0.501292348
right,0.510669708,0.514421105,0.50524646,0.504758298
left,0.49597007,0.511899352,0.498987943,0.51451534
left,0.505149126,0.509701729,0.498165876,0.514852107
left,0.49031055,0.462543845,0.493834674,0.479411483
up,0.503966391,0.507899821,0.498353094,0.508871973
left,0.499571204,0.516263366,0.495987773,0.514361262
up,0.510839343,0.50839901,0.500390768,0.51972729
right,0.503064454,0.51314491,0.497771651,0.508192778
up,0.504688799,0.519509733,0.496852517,0.515780509
up,0.504822493,0.511938512,0.499105275,0.513709664
down,0.491037846,0.511134267,0.502742529,0.519418776
left,0.501130819,0.50277549,0.496770769,0.505521059
down,0.501048207,0.512359321,0.495234102,0.503296435
down,0.502283812,0.514952302,0.498683631,0.521052182
down,0.49172461,0.508001566,0.500873148,0.516063094
down,0.504058003,0.515175879,0.504954398,0.515018344
down,0.503210425,0.533017874,0.507566571,0.530324042
down,0.510999262,0.504468739,0.508205652,0.510782003
down,0.506275117,0.515424252,0.498982459,0.520518839
right,0.502927423,0.519442618,0.503475785,0.510572374
right,0.505458832,0.512548327,0.500338495,0.509573698
left,0.503231287,0.506733179,0.498016864,0.497885257
down,0.502642334,0.51518333,0.497793764,0.503827155
down,0.506693721,0.517290533,0.502941847,0.507265508
right,0.501700938,0.499899685,0.507021189,0.491852671
up,0.504734695,0.508789957,0.495134234,0.518137813
left,0.510171235,0.50323385,0.504357398,0.505347967
down,0.505041838,0.502133429,0.503124774,0.501784384
left,0.492513925,0.509593248,0.504152358,0.517634451
down,0.506023169,0.50765425,0.492636889,0.503062189
right,0.506665826,0.513593733,0.493417054,0.510475993
left,0.494863331,0.514498651,0.497186214,0.514163852
right,0.508420587,0.51317364,0.500843167,0.511328399
left,0.501470566,0.521294832,0.498402715,0.512391269
right,0.482556999,0.492124766,0.479503185,0.501319468
left,0.505782366,0.507699251,0.49663803,0.503951967
up,0.502589941,0.5075863,0.504478931,0.523393393
up,0.499451041,0.501883566,0.498934925,0.493555367
right,0.501342475,0.488583356,0.508593976,0.480499297
right,0.503809035,0.500168264,0.504172266,0.499741435
up,0.5151034,0.514754772,0.511140108,0.50193727
right,0.498275459,0.506530821,0.497492582,0.49851495
down,0.498742074,0.551427484,0.502724469,0.547520518
left,0.467590719,0.483883202,0.476843625,0.490086347
left,0.504835248,0.487344056,0.50369662,0.487548858
up,0.508359194,0.503019869,0.501188755,0.498945147
right,0.504553378,0.520524442,0.499326348,0.517930925
left,0.504937232,0.519354582,0.49549216,0.523127556
down,0.503284991,0.501746714,0.498999596,0.503008604
right,0.502458632,0.48607865,0.501685381,0.48933515
up,0.503659606,0.512516797,0.495684028,0.509724081
right,0.49682942,0.508478701,0.488645285,0.509983897
right,0.504530191,0.505902708,0.500182867,0.510003388
down,0.505861878,0.505641997,0.49824819,0.512287557
right,0.496062726,0.510905325,0.499337405,0.517874002
right,0.511539757,0.5131616,0.501601458,0.507152319
up,0.506116331,0.505305231,0.498803228,0.508985102
left,0.503149271,0.496633172,0.49535656,0.497909933
left,0.500721157,0.507442772,0.500584364,0.508574903
up,0.49646771,0.489052385,0.517010272,0.497116297
left,0.498802364,0.512358367,0.498603046,0.514691353
down,0.494158298,0.483650953,0.502123296,0.482901394
right,0.501492739,0.51822871,0.495353818,0.509612203
right,0.504523516,0.512899458,0.495285332,0.514126718
down,0.501703501,0.515587151,0.494331062,0.514338195
up,0.507835746,0.513872981,0.500760615,0.51540637
up,0.503018141,0.510709524,0.500842273,0.511924028
down,0.49842456,0.504451215,0.503476977,0.509739757
up,0.503905654,0.502611637,0.508723676,0.492239803
right,0.502582252,0.491320461,0.504513681,0.491670251
left,0.498936534,0.495316029,0.501374543,0.497189015
up,0.499746829,0.490846783,0.505384386,0.495539933
left,0.504113078,0.500673592,0.506565332,0.492250413
up,0.507252991,0.485774726,0.513458073,0.485884786
up,0.498910189,0.487893492,0.503349364,0.49408257
right,0.491379589,0.48887229,0.500126719,0.485790044
down,0.496470541,0.512359977,0.497416407,0.496799082
up,0.496656179,0.50199151,0.503414214,0.492061496
up,0.494299084,0.496481717,0.501865149,0.485902965
down,0.503059447,0.50794065,0.508351862,0.498180121
up,0.494138837,0.499672383,0.502572834,0.500498533
left,0.498397917,0.500042796,0.504175007,0.487872869
down,0.501500607,0.485018432,0.506764412,0.482707888
right,0.49805212,0.489545971,0.507487297,0.485894144
up,0.501105547,0.496773332,0.507903814,0.489846379
down,0.499737352,0.495660096,0.501731515,0.481096536
up,0.49829638,0.488418967,0.504103422,0.475030273
right,0.50346148,0.503539383,0.507543504,0.484045476
down,0.497173727,0.498638391,0.504273593,0.494300365
up,0.492642313,0.492626697,0.496914297,0.496904582
left,0.497315168,0.501884937,0.501584411,0.50012511
up,0.497240335,0.494671643,0.505745113,0.490814477
left,0.497579038,0.487470388,0.50017184,0.481300652
left,0.501199126,0.500388861,0.504648983,0.487945199
down,0.501121402,0.514199793,0.50517714,0.499777317
down,0.499786019,0.503307939,0.507916272,0.500792503
down,0.492128789,0.486468107,0.500039041,0.483731389
up,0.498154491,0.492479146,0.503118694,0.498247892
right,0.508571446,0.496252537,0.512150466,0.487098426
down,0.502142489,0.50725919,0.502083659,0.49008289
right,0.504568219,0.500050843,0.506465733,0.509064972
down,0.497944802,0.502394319,0.502893925,0.491347283
left,0.491983145,0.514355659,0.497338951,0.500390112
down,0.492816538,0.49630639,0.498567581,0.486796498
down,0.497123927,0.49423781,0.503071666,0.495467603
right,0.49459222,0.493761629,0.500182927,0.50015837
right,0.492169708,0.49585405,0.495829195,0.498882532
up,0.497082382,0.489318311,0.502619624,0.485130191
left,0.499533266,0.509782135,0.504546046,0.501458704
down,0.498236388,0.505333662,0.50084585,0.493881404
left,0.506422818,0.500614285,0.511825919,0.490225494
up,0.489666015,0.488811105,0.494974732,0.491216928
down,0.49101913,0.507743955,0.500876069,0.504358709
right,0.499254763,0.50030148,0.506028891,0.487118393
left,0.844576061,0.131572068,0.848123968,0.12723738
left,0.499642253,0.50919193,0.503004074,0.499156177
down,0.49664706,0.503812134,0.502953827,0.502759218
down,0.492498219,0.496029228,0.498217493,0.494112581
down,0.489996612,0.500834167,0.496085823,0.491863966
down,0.490964144,0.501161039,0.49827373,0.499379992
left,0.493678987,0.530932128,0.504036605,0.543416917
up,0.504109085,0.49153021,0.50738585,0.484106809
right,0.492518187,0.502214313,0.502863526,0.500786126
right,0.505467355,0.503378808,0.51416564,0.490318567
left,0.489524603,0.49715364,0.504352212,0.493242919
