label,x_left,y_left,x_right,y_right
up,0.779056013,0.5372473,0.781230152,0.539974213
up,0.539290965,0.15957877,0.53738004,0.152417228
up,0.551666319,0.272446603,0.547849596,0.257756591
right,0.458439171,0.329304665,0.454843074,0.32677424
right,0.748317182,0.490616143,0.751682162,0.482626438
right,0.607837021,0.500353158,0.605472028,0.491702646
down,0.654825687,0.554696798,0.657843769,0.55547303
down,0.528562009,0.655340254,0.52189517,0.659235656
right,0.547846556,0.611857176,0.545710027,0.609963596
right,0.746493697,0.452731878,0.747024,0.446423203
down,0.617289305,0.498313785,0.615775108,0.497771651
right,0.484642774,0.654933512,0.509536803,0.641088009
left,0.752026498,0.494692326,0.751763344,0.494442463
left,0.406282455,0.508139968,0.392508596,0.521683455
left,0.358012319,0.455776036,0.353180617,0.459450364
up,0.281026512,0.568224967,0.270098209,0.583565831
left,0.456044644,0.220944986,0.456256598,0.216466561
up,0.14167656,0.452008069,0.13248387,0.450186372
right,0.477705777,0.299261808,0.477988988,0.29870671
up,0.732503712,0.491359025,0.731064022,0.482497901
up,0.480851442,0.326492339,0.48159495,0.317442775
down,0.521280289,0.418415755,0.527430594,0.407823265
left,0.50285393,0.722382963,0.49710387,0.723978639
down,0.281319618,0.463793576,0.273529768,0.487663507
down,0.547628582,0.609304965,0.546050966,0.62232399
down,0.526878178,0.692082942,0.526242197,0.687941968
down,0.495363802,0.775736153,0.505617738,0.782850623
down,0.482929796,0.639322996,0.481462598,0.637769878
down,0.569930971,0.665718138,0.563542604,0.664402425
down,0.507208586,0.779680789,0.502007067,0.772204578
right,0.535450697,0.610379934,0.532001019,0.610183775
right,0.621817768,0.505539358,0.617501736,0.491101533
left,0.781258166,0.570059955,0.791288793,0.574142039
down,0.381676942,0.511467516,0.379609972,0.515682697
down,0.556346238,0.64487642,0.555967331,0.649811685
right,0.531651139,0.781356215,0.539075971,0.790295899
up,0.694115639,0.499128222,0.690805495,0.502247036
left,0.524668932,0.369545102,0.527376235,0.368977636
down,0.409196496,0.512041092,0.403475165,0.525874555
left,0.549016118,0.696524322,0.562761426,0.695035875
down,0.338401586,0.546249092,0.335406065,0.566053629
right,0.483588427,0.695502758,0.478065193,0.701482952
left,0.679005742,0.505904913,0.67425704,0.507649958
right,0.403239936,0.530923903,0.394365788,0.531306982
left,0.756516695,0.561534464,0.753928542,0.56154424
right,0.393357545,0.463710874,0.387975752,0.457270831
left,0.64645201,0.541443765,0.64247787,0.53904748
up,0.294936776,0.566395402,0.297948629,0.577599168
up,0.476104766,0.319321394,0.466549367,0.319043338
right,0.544657648,0.355907947,0.542760253,0.355371177
right,0.741160035,0.540772974,0.750498235,0.540409148
up,0.742213786,0.5234707,0.763000906,0.522195339
right,0.548990786,0.221804634,0.568884552,0.235671371
down,0.828298032,0.551682353,0.831644654,0.553564429
left,0.503433168,0.777454972,0.500508368,0.768896043
left,0.361287117,0.472327977,0.368174762,0.484293491
up,0.22700052,0.537828803,0.290051967,0.555430472
right,0.549847007,0.250683457,0.544556797,0.255476415
left,0.71069783,0.48274222,0.708110929,0.484548062
down,0.252018839,0.553470671,0.250458658,0.564925551
right,0.528689861,0.68990171,0.531524777,0.68378979
up,0.782083333,0.538857877,0.78517127,0.540642321
right,0.505464137,0.387958527,0.497207195,0.381567776
right,0.607462525,0.476367086,0.600380361,0.478504777
down,0.776888311,0.554606974,0.776548445,0.569842219
right,0.534355819,0.744942665,0.534249008,0.744001567
right,0.790293872,0.491569579,0.801306725,0.489721149
up,0.769308984,0.560007632,0.769834459,0.565567315
left,0.528416097,0.294755489,0.529836416,0.290825665
left,0.287605971,0.512081325,0.285491049,0.517046034
up,0.380511582,0.553984523,0.380473226,0.56736356
left,0.506588221,0.336832851,0.501798332,0.32128489
down,0.312703013,0.485922128,0.30574894,0.491281778
right,0.481052577,0.72265166,0.486984313,0.723066568
right,0.790827036,0.559232473,0.779126406,0.555535555
down,0.743510246,0.496620566,0.741903722,0.501880407
up,0.551134527,0.638281941,0.543260396,0.651241183
up,0.522145092,0.286180586,0.520283878,0.275621057
down,0.524239182,0.373064697,0.518927336,0.363567263
left,0.548612118,0.513119459,0.545055151,0.498233438
down,0.31540367,0.533607006,0.311424434,0.538990021
right,0.521467507,0.660454392,0.515280545,0.64090693
up,0.687195539,0.478653699,0.690116107,0.476227671
down,0.448963523,0.172559649,0.450051367,0.169747978
up,0.568636,0.693516254,0.571753502,0.703620076
left,0.493266195,0.397777557,0.494970024,0.401634306
right,0.328885972,0.421414465,0.334121972,0.434981078
left,0.613924325,0.529545128,0.616247416,0.526426136
right,0.248114213,0.54296124,0.256454289,0.563237071
right,0.653495371,0.519829392,0.657763958,0.529560983
left,0.650491178,0.485327035,0.654946744,0.490851045
right,0.316049218,0.511029005,0.316938996,0.513635993
down,0.709849894,0.438636661,0.711746991,0.44674176
left,0.508173406,0.718704283,0.508403242,0.716564417
right,0.315463006,0.497644991,0.31880179,0.507712781
left,0.639995813,0.45124799,0.646047473,0.456190139
right,0.394914895,0.524019301,0.397634417,0.534460187
down,0.678718984,0.465299875,0.681887567,0.476268589
left,0.467598796,0.697773337,0.468085587,0.679617643
up,0.489243954,0.497480839,0.487751454,0.493792921
up,0.466075391,0.197630107,0.477311313,0.203560501
up,0.471912771,0.329072446,0.474561721,0.32622537
up,0.543222368,0.274940461,0.549404562,0.277300328
down,0.509559453,0.304094762,0.513004303,0.308729798
down,0.530212164,0.683478415,0.531787157,0.677368462
left,0.528428316,0.759566367,0.529553831,0.737529755
left,0.318866134,0.434639335,0.327450156,0.454129994
right,0.153784782,0.395341218,0.15479888,0.424564391
left,0.718176603,0.533682883,0.720878839,0.531405032
right,0.358056843,0.515514791,0.361508757,0.528246939
left,0.72850287,0.459490508,0.733899057,0.458910108
down,0.361024469,0.525573432,0.362816602,0.520162463
left,0.498096496,0.709741652,0.498497039,0.687600136
right,0.252449095,0.501811922,0.251362175,0.502761245
up,0.792546868,0.54361099,0.809637904,0.550054312
right,0.52800411,0.376190871,0.527493596,0.380680054
right,0.718374014,0.441759855,0.72129786,0.442979902
left,0.772588193,0.527020037,0.778476715,0.530386984
down,0.244874537,0.518260241,0.249004662,0.548548162
down,0.526827037,0.729602456,0.526779234,0.723721921
left,0.555236757,0.666443825,0.558990598,0.681256056
right,0.233287439,0.430194378,0.240656897,0.456420302
right,0.756731629,0.512736797,0.76344645,0.520281851
up,0.76971209,0.455001563,0.775323033,0.460998446
up,0.509716213,0.219917387,0.514229238,0.223698944
right,0.50250113,0.346466333,0.502236009,0.33982411
left,0.677294493,0.470835388,0.687859952,0.474662989
left,0.285269052,0.466104299,0.288004071,0.482497871
up,0.341590464,0.473216653,0.346183062,0.486723542
left,0.483200163,0.297078013,0.483764678,0.30329147
down,0.395013601,0.484881997,0.39067775,0.498304933
down,0.509801149,0.672690809,0.505316257,0.672250688
left,0.516675532,0.757346332,0.514835894,0.753261983
left,0.267308444,0.519311607,0.273018479,0.549103677
right,0.299430966,0.530838072,0.30300647,0.546494544
up,0.762851,0.461711109,0.77029568,0.466454804
up,0.489491075,0.253271759,0.482472539,0.251831383
down,0.507654428,0.387328982,0.502055585,0.387865365
down,0.476273984,0.711156964,0.477012932,0.713044107
left,0.491288364,0.695216179,0.487864703,0.70122695
left,0.134533674,0.404412538,0.132484183,0.450857192
up,0.288674325,0.461886913,0.292698056,0.483578175
left,0.472740293,0.321748495,0.472718984,0.327230036
down,0.354103088,0.488824487,0.351333469,0.490541846
down,0.471108943,0.631944716,0.464234382,0.635411978
right,0.478004813,0.650036097,0.476964206,0.660042524
left,0.621119678,0.467758209,0.630129278,0.483192354
down,0.238802135,0.522106469,0.244153157,0.542342603
right,0.479884058,0.641183197,0.481425196,0.658873022
left,0.613928258,0.43806231,0.618097484,0.441433251
down,0.319972038,0.516697824,0.32730034,0.541018426
up,0.548437417,0.633994043,0.551706374,0.652975142
down,0.583103657,0.321017444,0.578892112,0.321074814
up,0.461772442,0.638459623,0.464874774,0.65798533
down,0.439600676,0.194133148,0.443783551,0.207777247
right,0.511062145,0.778444469,0.513529003,0.780116677
up,0.705775678,0.451210529,0.709622562,0.464058131
up,0.554361761,0.247969851,0.557035208,0.245729163
right,0.548150539,0.237079382,0.553248405,0.198484331
left,0.729976773,0.438080609,0.750448406,0.443667173
left,0.34777078,0.481556714,0.350559115,0.510253906
up,0.285058767,0.518707693,0.290287167,0.547079921
down,0.562826395,0.333314985,0.563233554,0.337774158
up,0.538305342,0.665471137,0.542269945,0.688747168
left,0.523909152,0.315350473,0.524322748,0.329254538
down,0.338044852,0.445296556,0.341352731,0.472413808
down,0.549183905,0.61044699,0.548739076,0.607172847
down,0.473754197,0.589973032,0.474377245,0.590349436
down,0.512053251,0.686986983,0.517110646,0.711416006
left,0.51875937,0.630797803,0.518699944,0.653060794
right,0.351433754,0.510080695,0.351930916,0.520140886
up,0.681526661,0.467967629,0.683279097,0.480443031
right,0.480305195,0.252660453,0.480820119,0.252714068
up,0.685121298,0.493904024,0.685901403,0.499798298
down,0.536227643,0.321350187,0.538603783,0.325434953
left,0.522245347,0.713843286,0.526575327,0.716230631
left,0.476550758,0.518605947,0.475594342,0.533178031
left,0.380423099,0.417945117,0.379833907,0.438048482
up,0.314373076,0.512391806,0.318917334,0.542344749
right,0.452545315,0.234530032,0.451658249,0.2405442
up,0.606567144,0.491168529,0.60705632,0.51022172
left,0.517591953,0.333416313,0.515167117,0.342998296
up,0.400295258,0.440991133,0.403398067,0.456921667
right,0.506142378,0.216240466,0.507688463,0.232376441
right,0.765552878,0.533791304,0.774362564,0.547423542
left,0.699299276,0.427848369,0.702960849,0.445209801
right,0.261741757,0.429386646,0.26556623,0.467903405
down,0.669052541,0.517541349,0.668782294,0.541772306
down,0.494201481,0.646655202,0.494828731,0.658306539
left,0.546376467,0.647398889,0.556082726,0.68145293
right,0.321807981,0.508445799,0.325721949,0.547357559
down,0.674416602,0.444418252,0.676262021,0.466757953
down,0.489071637,0.663799584,0.489000767,0.685914099
right,0.506080091,0.589524329,0.506442308,0.61334914
down,0.646154583,0.498802155,0.64830339,0.523483515
left,0.514875174,0.730988085,0.510797977,0.749328196
down,0.340286851,0.519355714,0.333139151,0.542766929
right,0.48858279,0.6506868,0.482798457,0.654214442
up,0.748794198,0.53327769,0.756574869,0.547779262
down,0.496789217,0.55096066,0.485453695,0.552895963
down,0.517825961,0.604337215,0.51290375,0.612558544
up,0.451363951,0.755231678,0.454141706,0.75067389
up,0.511416018,0.354569227,0.513085604,0.364392489
left,0.539919734,0.232552916,0.539574623,0.232798204
left,0.271993607,0.443702042,0.276675731,0.45877713
up,0.232431084,0.550569654,0.241118178,0.556229055
right,0.520790219,0.310481995,0.51835674,0.310709625
down,0.669532537,0.440261632,0.667692959,0.439434707
up,0.488859773,0.634942591,0.486483872,0.637367904
down,0.46734187,0.25549975,0.468546689,0.267896712
left,0.4956384,0.769346476,0.499091357,0.774148822
right,0.331125766,0.453049541,0.33835572,0.472810566
left,0.709207714,0.535987794,0.712952971,0.547816336
up,0.393681884,0.485221267,0.396240354,0.503109634
right,0.47993499,0.361028969,0.475990772,0.367115289
left,0.619017541,0.490515202,0.618657351,0.509709775
right,0.40778169,0.512930632,0.410295367,0.525844038
right,0.674437582,0.437218785,0.672978044,0.458459914
left,0.749114335,0.45947513,0.751055479,0.477074564
left,0.382272869,0.488120735,0.386124641,0.49979195
down,0.3714059,0.452976912,0.375956088,0.466957539
up,0.475280285,0.652140558,0.475452155,0.662309885
up,0.505721152,0.329095542,0.503754497,0.328876525
down,0.487937033,0.250695437,0.487033933,0.272449613
down,0.542426825,0.721693039,0.548403502,0.746850193
up,0.471799254,0.801895559,0.468729287,0.789123476
down,0.499586582,0.335173577,0.495877087,0.352607638
right,0.500411451,0.721408963,0.498744786,0.734763384
left,0.737920344,0.52162081,0.744124055,0.533159554
up,0.233359829,0.494741827,0.239015967,0.517630041
up,0.526627123,0.136052847,0.527213097,0.15367642
right,0.512181282,0.322966039,0.506508768,0.330527872
left,0.77450037,0.475441784,0.771310985,0.489981055
right,0.312140435,0.517539799,0.306449383,0.535742939
up,0.682878077,0.516017497,0.678355277,0.539485991
down,0.490690172,0.215043828,0.488476127,0.219889194
right,0.533541262,0.587750614,0.529666662,0.602041543
up,0.643358409,0.471146107,0.639105916,0.487071961
left,0.529883265,0.313144177,0.529595912,0.32349503
down,0.334940553,0.514315486,0.341731042,0.541772485
down,0.500023186,0.72939831,0.504211247,0.747177839
right,0.53805697,0.634869099,0.53864491,0.676745176
up,0.670321822,0.445526838,0.674085319,0.463367432
right,0.508193612,0.258886278,0.509361684,0.276583195
down,0.566116095,0.500302672,0.577391684,0.516856909
left,0.479083329,0.701776087,0.47751376,0.719901323
right,0.394749671,0.501847208,0.400067776,0.531176388
right,0.757965982,0.51581943,0.760792077,0.538768291
up,0.820634246,0.550385833,0.830471039,0.57331574
up,0.502579391,0.36884883,0.499112248,0.382573962
down,0.520618439,0.331267923,0.513653159,0.341708988
up,0.53970331,0.630963564,0.540456593,0.649875462
right,0.469640791,0.17651011,0.466924608,0.186167985
up,0.702230692,0.467658311,0.70725584,0.48354587
down,0.47200793,0.282857955,0.474044085,0.286103725
left,0.519680798,0.666420281,0.521400273,0.669995308
left,0.352514863,0.449597061,0.355418175,0.466410458
right,0.341806769,0.446750045,0.349670321,0.461758882
right,0.770418525,0.510911405,0.779619455,0.525320947
left,0.63039422,0.526044905,0.634116113,0.539928734
right,0.363230646,0.487356216,0.368677169,0.514405429
up,0.796168923,0.519108057,0.796980798,0.548609495
up,0.521513999,0.232829005,0.524181545,0.240493983
down,0.556505084,0.359723449,0.554223239,0.364690185
down,0.537917972,0.582509398,0.542148411,0.599371612
right,0.496470332,0.684768081,0.499401361,0.71333909
up,0.764700174,0.460032463,0.773699522,0.466385871
left,0.488075733,0.163470492,0.482271165,0.159823626
up,0.346426934,0.496569335,0.347315758,0.511036158
up,0.534149945,0.297451556,0.52814424,0.319106311
right,0.536671996,0.150909975,0.535646081,0.17153801
down,0.512368917,0.490990847,0.503711283,0.498305678
down,0.516344368,0.673559725,0.508389413,0.67917037
left,0.534307957,0.76587832,0.541913927,0.822942317
down,0.208726704,0.421471417,0.218580902,0.451374501
left,0.506312609,0.713149309,0.501453221,0.693960726
down,0.403167993,0.495345473,0.403399438,0.504782438
right,0.468417257,0.69710207,0.46888864,0.691326439
down,0.748280704,0.44704324,0.759772062,0.461119205
right,0.494017214,0.662199736,0.50913018,0.679565847
up,0.67623955,0.42714259,0.685995042,0.447817504
up,0.480733365,0.354001075,0.479607105,0.362670273
left,0.435762405,0.26700145,0.438961029,0.278220117
left,0.20806855,0.492185771,0.221891448,0.528695345
down,0.334742546,0.449290246,0.339736015,0.47890532
right,0.535950422,0.761547506,0.536301076,0.753975332
up,0.632646024,0.461171985,0.638714194,0.479847401
up,0.45783776,0.264022052,0.459479213,0.275453895
right,0.529593587,0.250365436,0.52918309,0.270818561
down,0.63771826,0.461923867,0.640704751,0.482772708
left,0.556803942,0.684977472,0.563649893,0.714429259
right,0.285509109,0.409937412,0.294239759,0.449066937
left,0.615365922,0.503279269,0.613603175,0.524479747
up,0.320866942,0.482543647,0.318059891,0.513146937
right,0.504391968,0.428068042,0.500774622,0.440758735
right,0.621675968,0.50077194,0.634309232,0.513517082
left,0.84951663,0.472080141,0.867810786,0.478464425
up,0.205099389,0.515028298,0.208854735,0.557429552
left,0.537351608,0.149063364,0.538004398,0.164191127
right,0.363487095,0.506558001,0.364619166,0.541830122
up,0.787773609,0.534993947,0.775370359,0.541793823
down,0.468046457,0.310921222,0.462183088,0.327246279
up,0.465911895,0.732639372,0.469989419,0.727883279
down,0.535067141,0.33665216,0.531529546,0.352839977
right,0.455672294,0.732905865,0.456347823,0.75330776
left,0.832129836,0.531983554,0.847686052,0.546229541
up,0.299032778,0.530572712,0.302099556,0.563604951
up,0.488058954,0.316579551,0.485359013,0.333013892
down,0.52172631,0.307768226,0.520990789,0.317629218
right,0.556922436,0.692374647,0.555522323,0.686082244
right,0.772256315,0.49475801,0.782430232,0.504522681
up,0.645878434,0.503529072,0.652518213,0.523849964
right,0.552883208,0.384085983,0.548870564,0.386247635
down,0.716002285,0.427165508,0.722345114,0.436705291
down,0.485920399,0.695880353,0.477174312,0.717236817
up,0.485263616,0.496969491,0.484711289,0.528284073
down,0.515457153,0.361496538,0.516253054,0.372732252
up,0.474412411,0.68082118,0.480891615,0.706638217
left,0.499119431,0.2594724,0.496117413,0.260396749
up,0.491566271,0.506498158,0.494977981,0.496480912
right,0.481141746,0.367171139,0.479975313,0.363080084
left,0.776192486,0.460551083,0.766924202,0.456400901
up,0.330399573,0.521457613,0.34524402,0.533753216
left,0.536164165,0.338509113,0.538544893,0.329400986
up,0.378164291,0.489947975,0.37858054,0.483947396
up,0.525667071,0.327206939,0.537073851,0.32257393
right,0.465984523,0.312484682,0.474772751,0.305054754
down,0.644488573,0.43460083,0.651097059,0.426804483
up,0.473510683,0.693505287,0.466852546,0.679230452
up,0.496624082,0.358475178,0.503699303,0.351482809
down,0.534796238,0.17278266,0.54537797,0.177391738
up,0.51970011,0.719970047,0.516950905,0.73931241
left,0.492846847,0.39261812,0.499583125,0.387611657
down,0.298062742,0.520969152,0.307897091,0.528753579
right,0.544018924,0.639805079,0.550294876,0.624030352
up,0.633586228,0.516777217,0.643696189,0.503652453
down,0.472304046,0.351414621,0.477840394,0.350599736
up,0.526163101,0.653516352,0.523056686,0.640426517
right,0.464292765,0.214883879,0.472696781,0.194172353
down,0.816843748,0.539833724,0.831148803,0.534616411
up,0.447823614,0.434710175,0.45057869,0.437969983
left,0.489265889,0.33757782,0.494321167,0.342026293
up,0.251477867,0.516769826,0.251554519,0.522501886
left,0.520906091,0.346305609,0.528335452,0.339328855
left,0.289495021,0.435336441,0.298547745,0.44031623
down,0.40847078,0.487444878,0.411624223,0.488497943
down,0.53272146,0.724716783,0.532128811,0.719323933
down,0.495764732,0.568803251,0.504345834,0.564395607
up,0.506641507,0.743839502,0.505765796,0.739615083
right,0.552122772,0.247393101,0.558222234,0.24048911
down,0.675475776,0.475044101,0.691413105,0.46829477
right,0.583341002,0.726796329,0.587842047,0.712783277
down,0.724554002,0.502641559,0.762751997,0.497817367
left,0.485508233,0.492439598,0.488214552,0.490079403
down,0.311100453,0.506782532,0.340757787,0.517633557
down,0.50117451,0.725007474,0.50038147,0.720777333
right,0.546420217,0.631320715,0.55203402,0.622669816
right,0.732664227,0.429403991,0.747181833,0.423255086
up,0.582256913,0.51773864,0.587156177,0.510657668
left,0.505101204,0.363094717,0.512408793,0.367101103
down,0.316047192,0.437070489,0.316141993,0.436537594
left,0.484603882,0.586034417,0.491198421,0.580208004
up,0.342937022,0.461387575,0.346711785,0.463895291
down,0.467671722,0.331413209,0.475806594,0.32983169
right,0.489643097,0.600178242,0.49578163,0.631335258
left,0.484031737,0.4814924,0.489125937,0.464640498
left,0.38766259,0.44417873,0.393237263,0.451643765
down,0.351566583,0.491985083,0.369730681,0.494619519
down,0.491428673,0.561872542,0.495010734,0.567537248
down,0.507899165,0.569908023,0.504555702,0.563880384
down,0.494602233,0.520933509,0.49332884,0.514817894
left,0.496768624,0.563007534,0.500057161,0.570664525
up,0.320450425,0.505653918,0.321383744,0.513750136
right,0.535409868,0.234133631,0.546239614,0.235850289
right,0.773258388,0.421312153,0.784208477,0.42144534
left,0.748728037,0.551118255,0.756540298,0.543639243
right,0.375381976,0.424283385,0.385716796,0.422845185
up,0.548470676,0.471867681,0.55279839,0.458176494
right,0.487800241,0.368199408,0.490027845,0.356373072
down,0.703706503,0.498362303,0.724772334,0.481736958
right,0.513805032,0.586761177,0.5070979,0.599487841
left,0.602112234,0.521401823,0.631070137,0.505619586
