label,x_left,y_left,x_right,y_right
up,0.489484996,0.489889324,0.488040477,0.501144648
up,0.496157259,0.485293567,0.495215505,0.494468004
right,0.497309685,0.491502315,0.492982179,0.501099706
left,0.49840498,0.481565446,0.494068235,0.498607248
left,0.497264415,0.488862783,0.495841533,0.503697574
up,0.502675176,0.480989724,0.495620698,0.500009418
down,0.503310144,0.482723832,0.496764839,0.4956581
up,0.502617478,0.504351676,0.498739988,0.501561403
left,0.496436596,0.486690253,0.493109107,0.501786768
down,0.498558313,0.494938076,0.499100417,0.497628719
down,0.499995977,0.490170509,0.498229206,0.496744663
down,0.495934784,0.501605928,0.496665388,0.505752385
down,0.494548678,0.50378859,0.493773073,0.511517942
left,0.512578547,0.51629144,0.499728769,0.517810106
right,0.503891587,0.500094652,0.495496392,0.507566333
up,0.496682435,0.483801365,0.496320546,0.49460727
right,0.49792853,0.486822605,0.49471426,0.50261277
up,0.508376896,0.501556456,0.501599014,0.50739038
down,0.502396345,0.484013706,0.495977402,0.499613523
left,0.494099319,0.494781286,0.494171739,0.50439477
left,0.496721953,0.505536795,0.494009227,0.508478224
left,0.504773855,0.488105893,0.499582261,0.496526897
up,0.499395609,0.49955073,0.494730383,0.508382261
right,0.496920943,0.483479142,0.49690935,0.497978896
up,0.501143396,0.498235881,0.491342574,0.502591312
left,0.495457947,0.497749239,0.494419277,0.504848003
up,0.507290304,0.505436301,0.504988551,0.513378441
right,0.498820603,0.486033529,0.496202171,0.502546191
right,0.503540218,0.486631125,0.503760576,0.502589345
left,0.505969465,0.498759776,0.501293659,0.505364954
right,0.495407194,0.487235457,0.489945233,0.507229567
down,0.500761032,0.482148916,0.495850295,0.499323964
down,0.496885478,0.482300788,0.496520519,0.501307547
left,0.494184375,0.493709922,0.495577812,0.503364384
right,0.496154964,0.483822912,0.492821306,0.504728734
down,0.498823524,0.484814823,0.495370477,0.501185358
down,0.493849784,0.483120084,0.489699453,0.502680242
right,0.496094793,0.491597086,0.491778851,0.503093123
down,0.495763749,0.48698312,0.494235486,0.50592351
left,0.499713033,0.50171876,0.494926363,0.508832574
down,0.498745322,0.502418101,0.489355087,0.509070754
right,0.496001333,0.488391519,0.497391433,0.501938343
up,0.490987569,0.481692016,0.490748614,0.49731949
down,0.493953437,0.483577996,0.491153359,0.497054309
down,0.500637114,0.505655169,0.496515214,0.510221243
up,0.504134774,0.512536228,0.501052618,0.511868358
up,0.491604984,0.49696961,0.488211185,0.504245579
left,0.48911047,0.496611029,0.488591462,0.50100708
left,0.501125038,0.515179813,0.495751917,0.50963372
up,0.498869151,0.520164549,0.494780153,0.515656054
right,0.503905475,0.485010892,0.501256406,0.493596971
down,0.501034975,0.506426215,0.501179159,0.506597817
up,0.500301838,0.518182635,0.497076958,0.51377064
down,0.494163573,0.4915196,0.488435388,0.494003177
left,0.492612332,0.496894658,0.494685143,0.505529702
right,0.499177426,0.492839128,0.500879228,0.505490899
left,0.505352676,0.496432811,0.498597234,0.510344148
up,0.502524018,0.496824354,0.498127431,0.510245442
right,0.499452293,0.496398926,0.497161657,0.503997564
left,0.504390061,0.508377552,0.49635008,0.51978147
right,0.500105321,0.492293954,0.498433679,0.505533159
right,0.503058791,0.509027362,0.498972923,0.516725779
left,0.499019325,0.506110132,0.49775821,0.50866437
left,0.503091216,0.492787153,0.499999791,0.511194706
down,0.496803194,0.498818696,0.497438461,0.502503932
up,0.499201804,0.518907309,0.495546907,0.52603358
up,0.500077069,0.499086648,0.498596191,0.50183785
down,0.503862262,0.493134677,0.502596498,0.503973842
down,0.497490495,0.50913614,0.502248824,0.50592804
up,0.502796888,0.501214325,0.499474138,0.504995465
down,0.50104785,0.498380482,0.494202137,0.493370563
right,0.496922702,0.490945131,0.496544749,0.500645161
left,0.499807626,0.503626823,0.499959201,0.500876844
up,0.500972807,0.500657976,0.499866664,0.505499423
up,0.504722714,0.484982371,0.497295409,0.497514814
right,0.499319762,0.484180897,0.49653098,0.49465096
left,0.495855629,0.486547172,0.492230058,0.503161192
right,0.508136034,0.510404646,0.495343328,0.5068385
up,0.500072539,0.495374143,0.498451412,0.504089057
down,0.493832886,0.48479259,0.488676578,0.493972123
right,0.496375203,0.488485992,0.489250213,0.503436625
up,0.50159663,0.490730494,0.494087607,0.508080781
left,0.503365934,0.499056727,0.500789404,0.504707098
down,0.492020428,0.491325349,0.493681312,0.502805412
down,0.498880178,0.482099354,0.495479375,0.499204546
right,0.498811215,0.499646693,0.494274318,0.52106297
up,0.495825171,0.503516555,0.496838272,0.508901596
right,0.501280606,0.486653984,0.502476752,0.4993065
down,0.500130773,0.494791329,0.496765792,0.50289011
left,0.500361025,0.494784653,0.495292366,0.503472269
right,0.503428757,0.485235333,0.501101911,0.504551172
right,0.504654408,0.486890197,0.497816771,0.506756485
up,0.494492352,0.496139437,0.487384886,0.509554625
up,0.496503711,0.478051871,0.494872868,0.501294672
down,0.497384816,0.47757265,0.494353592,0.476373166
up,0.496801943,0.49983862,0.490066528,0.502400219
right,0.493140608,0.492941499,0.494494468,0.490335941
up,0.513859212,0.497883797,0.499193907,0.510452747
down,0.496300876,0.501841307,0.494466513,0.506225467
left,0.495961398,0.500427961,0.492983133,0.510052025
left,0.500436425,0.490722835,0.498441607,0.49711132
right,0.493586928,0.498069018,0.493357092,0.511714637
right,0.499100357,0.490468472,0.500024021,0.511492074
left,0.50107491,0.482033759,0.498520106,0.495940894
right,0.495573312,0.485088944,0.494616389,0.492152125
up,0.507941902,0.492500037,0.503719389,0.51103884
up,0.50102973,0.474684745,0.500096858,0.485736638
down,0.499626547,0.476737052,0.49928093,0.483314782
down,0.498018861,0.482325286,0.495405287,0.486706167
right,0.495734096,0.49690333,0.494997799,0.501311362
up,0.499659091,0.486330211,0.498319358,0.494189948
left,0.50395906,0.484635174,0.497191787,0.499582589
up,0.511740029,0.491718709,0.497618377,0.506499887
up,0.50787437,0.488684863,0.501532972,0.503121257
right,0.503947258,0.490561187,0.494795531,0.497046083
down,0.501321018,0.493230045,0.496164411,0.500638425
down,0.496036589,0.493988127,0.486633539,0.504590571
left,0.495369524,0.470353037,0.498821557,0.491596967
down,0.497893542,0.501450181,0.49358654,0.516103745
left,0.499416083,0.513311982,0.491334349,0.511026442
down,0.501507103,0.506659567,0.499756306,0.502814114
right,0.496777415,0.516007006,0.497201532,0.517088354
down,0.489577264,0.494037837,0.495633483,0.505986631
right,0.494455367,0.494681239,0.50156939,0.500035107
up,0.489991665,0.475621998,0.497863114,0.494483173
up,0.499786884,0.506894648,0.499171078,0.509749174
left,0.498362631,0.479283422,0.497821063,0.496693581
left,0.493544012,0.488111585,0.4897421,0.489475369
down,0.504700422,0.481489301,0.501241803,0.501792073
right,0.504427016,0.499679744,0.498374343,0.502295256
up,0.507335126,0.493527502,0.503209651,0.506205142
up,0.506709456,0.477792174,0.502183676,0.490386039
right,0.488625169,0.479333013,0.485892892,0.493016511
down,0.502234876,0.486388892,0.495602787,0.500176966
left,0.499115646,0.481119066,0.498861194,0.493429929
right,0.499452621,0.478314579,0.501380265,0.499222249
left,0.493543059,0.489246845,0.487819016,0.495269954
up,0.502404451,0.502750278,0.494436651,0.512004495
right,0.494874746,0.498118341,0.492662072,0.498803645
right,0.499344438,0.494175136,0.494140595,0.502016485
left,0.503116846,0.480116069,0.494858861,0.506120443
up,0.501412153,0.482677102,0.495909035,0.499009728
left,0.50439328,0.48454085,0.499277502,0.496508598
right,0.502488196,0.482367337,0.49811089,0.504703045
up,0.497284293,0.489509284,0.488379508,0.50093025
down,0.507013083,0.497049332,0.499269187,0.516419113
up,0.494297951,0.507548571,0.492421359,0.515516937
down,0.501466095,0.474186867,0.49707526,0.499330133
right,0.502061129,0.487160653,0.501541138,0.506577969
left,0.50314182,0.476026893,0.503008246,0.498275846
up,0.506791532,0.50177604,0.500140131,0.515342951
up,0.50736326,0.479088008,0.504283488,0.500065327
down,0.50641793,0.480333954,0.505223989,0.498982072
right,0.495916665,0.489236951,0.493709564,0.504491687
right,0.502037406,0.480521321,0.498243779,0.491200358
up,0.496486664,0.48343879,0.48570168,0.498163581
right,0.501427352,0.49043256,0.499194622,0.509808421
down,0.505942583,0.4860937,0.498666555,0.492025077
down,0.493279546,0.493992329,0.480462372,0.508555949
up,0.491440862,0.48250103,0.488109678,0.503732562
down,0.49427554,0.49287501,0.495210439,0.502637923
up,0.49276191,0.486087024,0.497552216,0.504785955
left,0.504134834,0.486853123,0.50016439,0.497558773
up,0.47537297,0.517259359,0.486679167,0.515707195
left,0.501663864,0.509627163,0.498860002,0.517178833
left,0.500250399,0.513323188,0.501302004,0.507232308
right,0.50834161,0.519932508,0.510883093,0.514554739
left,0.506627262,0.510663092,0.501698136,0.494259268
up,0.501867294,0.513619781,0.49941653,0.504197359
right,0.504377067,0.519052088,0.50072211,0.504837513
left,0.501106441,0.509050429,0.499790847,0.497731507
right,0.502793312,0.50676918,0.499962419,0.503912032
down,0.501111746,0.514208138,0.497023851,0.504743516
left,0.500193834,0.520621359,0.496216655,0.5061571
up,0.499605924,0.498028547,0.495269388,0.498716712
left,0.505522668,0.496873409,0.49919799,0.491826743
up,0.502964735,0.505742073,0.498553753,0.500843942
up,0.507329643,0.504713714,0.503906608,0.50588268
left,0.502512515,0.488431722,0.495669067,0.502349913
up,0.507241845,0.520299196,0.501608551,0.506736279
right,0.503453374,0.50106293,0.500619829,0.498750389
left,0.503820837,0.51632601,0.496527672,0.498321176
right,0.497110873,0.50850004,0.493874162,0.505373001
right,0.489545345,0.489298493,0.491835803,0.488075674
right,0.500260949,0.51110363,0.49707672,0.503038883
left,0.506150663,0.499402255,0.499840558,0.499675274
up,0.506224275,0.502820134,0.498818278,0.49635464
left,0.506826103,0.496037602,0.498052716,0.503105819
left,0.503627419,0.503320992,0.502332032,0.504922807
left,0.504822016,0.501644433,0.501335084,0.501792908
right,0.507992923,0.504631579,0.504559815,0.506666481
down,0.504510462,0.499548078,0.500217021,0.498229861
left,0.49701786,0.50777775,0.499369591,0.504957676
right,0.504564464,0.5018574,0.497211188,0.501424193
down,0.49903056,0.507693052,0.508140266,0.508909523
down,0.505533755,0.505769074,0.5015288,0.501812041
down,0.501366436,0.514340222,0.499672532,0.507874906
down,0.510096252,0.526640058,0.510761023,0.505862474
right,0.504822791,0.517847478,0.497954577,0.509366274
right,0.50745821,0.519012809,0.504052222,0.512561262
left,0.500032604,0.512616396,0.497482747,0.504159391
down,0.505887985,0.499501795,0.50587815,0.496796519
left,0.499605358,0.500710547,0.495843619,0.499211103
left,0.499937117,0.486624569,0.493862629,0.508058727
down,0.512618542,0.495812923,0.508390844,0.491783917
left,0.502604902,0.515901208,0.498981565,0.520392656
left,0.50899303,0.504572809,0.502633393,0.512761414
right,0.505115807,0.501408339,0.50458318,0.489892751
left,0.500514507,0.5045681,0.496103078,0.505792201
down,0.50648576,0.517100573,0.499809951,0.512247622
up,0.496521503,0.505265474,0.4999322,0.505716503
right,0.495565206,0.494688988,0.498006374,0.496367365
up,0.503225744,0.497781783,0.495953292,0.504082143
up,0.509771407,0.504476964,0.50814575,0.497097462
up,0.503474653,0.506311655,0.497510523,0.501173079
down,0.508674383,0.498045087,0.499685735,0.491047114
left,0.504871905,0.502004564,0.497087985,0.500097334
up,0.503505409,0.501922667,0.502535701,0.501021802
down,0.505337119,0.527532995,0.493000299,0.520243704
up,0.504855931,0.502610445,0.502803922,0.501782
up,0.502809286,0.510946214,0.497903049,0.507788956
up,0.49689284,0.506858885,0.497407943,0.508316815
up,0.504431784,0.485036075,0.497292638,0.49617663
left,0.502887785,0.517926872,0.502243876,0.505928278
down,0.498700023,0.500883639,0.497416049,0.495103657
down,0.500820994,0.515758455,0.49879992,0.503371358
up,0.502734661,0.51091069,0.499311239,0.504143476
right,0.503272533,0.503589213,0.498529255,0.501556993
left,0.502382576,0.503012955,0.498075992,0.495030016
right,0.517674029,0.54121691,0.525029719,0.605412543
up,0.503384531,0.504692852,0.500386417,0.505994618
left,0.49551934,0.488812089,0.512126088,0.482235432
down,0.507143259,0.497886807,0.501730204,0.516909897
right,0.499379516,0.473502547,0.497564495,0.495829493
right,0.50091356,0.535882473,0.506961942,0.55685246
right,0.49997893,0.486924618,0.502668142,0.499294102
left,0.509425521,0.503045976,0.506899238,0.508619606
left,0.500499487,0.485840052,0.502299845,0.491917402
down,0.499223948,0.53044337,0.513963819,0.538294196
right,0.489329606,0.491159707,0.498753905,0.494172931
down,0.498586833,0.503875434,0.499288768,0.516400874
right,0.49113667,0.512537956,0.507070124,0.514283299
right,0.497340858,0.520337224,0.50284332,0.51587826
right,0.504297554,0.509605169,0.506718218,0.528982222
right,0.501475573,0.512369871,0.497554809,0.525544107
up,0.507395685,0.494533569,0.49344179,0.524612963
left,0.507229507,0.505427122,0.499719232,0.506207883
down,0.50380379,0.506964922,0.504461229,0.512710869
down,0.50010848,0.506119728,0.496399373,0.516745389
up,0.498299778,0.523415983,0.494633108,0.526927531
left,0.491688579,0.50528127,0.51394099,0.536347568
left,0.517911971,0.517083108,0.507359922,0.509948134
left,0.503590703,0.508741677,0.491365522,0.518738806
up,0.504305601,0.504623115,0.498181164,0.501786888
right,0.491430551,0.533669412,0.522176445,0.544237077
up,0.503093958,0.50947696,0.500577629,0.504438937
up,0.500047386,0.502872348,0.505594909,0.502987146
up,0.49762249,0.505003929,0.501526713,0.497388333
right,0.497511297,0.501956999,0.515200436,0.496395826
down,0.499316722,0.499403954,0.499014884,0.499525726
right,0.478950143,0.504242361,0.503125608,0.489818871
right,0.502559423,0.499224782,0.51151371,0.494384408
up,0.497648746,0.500848174,0.499460042,0.506050706
left,0.508799911,0.5033499,0.491125554,0.509057283
up,0.504040718,0.500185728,0.500323355,0.497943014
right,0.491976142,0.524350047,0.484214455,0.50914681
down,0.505669057,0.523183882,0.501371384,0.534188032
up,0.493699074,0.509469807,0.499672383,0.507727683
down,0.507252812,0.518259048,0.522778928,0.510912776
left,0.494039714,0.505070806,0.514259875,0.517393649
up,0.469174266,0.497166157,0.499711603,0.49504301
down,0.505079508,0.507161081,0.497893155,0.51175046
down,0.482892305,0.504144132,0.509713352,0.523304462
up,0.505483687,0.496320814,0.492537111,0.50302726
down,0.504841328,0.499406815,0.497486562,0.504012525
up,0.502991676,0.517232835,0.500685096,0.519830525
up,0.505720377,0.505481482,0.501605213,0.511482
down,0.500963449,0.498933226,0.497840405,0.503800154
down,0.497702628,0.490319431,0.499668896,0.493321151
left,0.503248513,0.511930048,0.498119861,0.51682508
down,0.488265812,0.561193466,0.509378552,0.674119294
up,0.502328336,0.520166278,0.502368689,0.515632629
left,0.491625488,0.515784323,0.501839221,0.520767212
down,0.496731937,0.515112042,0.497340888,0.507072866
left,0.504123628,0.533089817,0.501147747,0.518586457
up,0.502103388,0.527816415,0.498511225,0.506139994
right,0.504328549,0.514958501,0.502486706,0.500602543
right,0.502452612,0.527512014,0.502763569,0.512615919
right,0.507320642,0.518917561,0.500600576,0.500503063
left,0.506465554,0.523721457,0.501761556,0.507074594
left,0.497148156,0.518061101,0.497768968,0.508374989
right,0.505817592,0.51941818,0.499985665,0.503409266
left,0.502026379,0.519389451,0.495154649,0.514893115
right,0.502589285,0.513824821,0.497777641,0.508105338
down,0.500827432,0.520257056,0.496015072,0.50329268
down,0.499705523,0.516135275,0.49710992,0.511485398
left,0.497647554,0.512125313,0.505318701,0.503963053
down,0.495884508,0.500046968,0.502723277,0.508496523
up,0.500239611,0.50851965,0.495774001,0.512842596
down,0.503644824,0.519243181,0.502429187,0.501047432
up,0.500894487,0.490668088,0.499300778,0.506354511
left,0.501812398,0.512115419,0.492532372,0.509727657
up,0.503314674,0.534938514,0.508596897,0.531853557
up,0.497147381,0.516910791,0.499507248,0.518992543
left,0.494219005,0.503239393,0.501607895,0.505042434
down,0.501908183,0.520126343,0.497284442,0.511330307
left,0.496912718,0.505755544,0.498442292,0.497280419
right,0.50150305,0.503977478,0.500100195,0.520384431
up,0.493975133,0.506839573,0.494123548,0.513560891
left,0.503577173,0.51024425,0.499620438,0.502993941
up,0.498611242,0.511405349,0.505028665,0.503744721
left,0.503679276,0.50057888,0.498125583,0.508613825
up,0.505330205,0.513452888,0.495370209,0.517977536
down,0.504549801,0.510371804,0.494824231,0.501831889
up,0.496082485,0.504182398,0.501803279,0.501638353
down,0.508900225,0.507959783,0.495772272,0.508595049
down,0.498900473,0.52258867,0.50311327,0.531638622
up,0.504559636,0.519964457,0.498915106,0.511823654
down,0.505897284,0.507516086,0.499211311,0.493550092
up,0.499257267,0.502265394,0.497400582,0.499435991
right,0.498593062,0.506834388,0.496622473,0.501276255
down,0.496236116,0.501121581,0.505536735,0.50801295
down,0.509436429,0.507732451,0.499153137,0.49689129
right,0.501319408,0.514789224,0.498542666,0.521389604
up,0.501104534,0.541557193,0.504261851,0.533265591
up,0.501571894,0.50237757,0.49719438,0.499643207
up,0.509001315,0.517694771,0.498911738,0.506697476
right,0.50126785,0.51261586,0.499273181,0.50271374
right,0.494818002,0.508793414,0.501251101,0.505364001
right,0.494586378,0.512487292,0.503250599,0.512409508
down,0.489519715,0.480424047,0.500353217,0.491577029
down,0.508702576,0.487519264,0.49788034,0.493316203
right,0.502054751,0.518889964,0.497910947,0.511703968
right,0.497487664,0.499032974,0.504586756,0.512072027
down,0.499972641,0.500027478,0.503476322,0.499176532
right,0.494360656,0.488785177,0.502055526,0.487476468
left,0.502359688,0.50854826,0.496472061,0.508150578
left,0.503717482,0.50502187,0.49683702,0.506151021
left,0.491879553,0.501913607,0.503756642,0.511592329
up,0.500890791,0.50621742,0.500684857,0.511631072
left,0.486284822,0.499301702,0.495696455,0.500289321
up,0.512225568,0.520191669,0.499064595,0.53551358
right,0.499627322,0.507831156,0.498850614,0.50482899
up,0.504133344,0.510450244,0.499166936,0.510549605
up,0.499475747,0.493935496,0.496601284,0.494327456
down,0.485979438,0.502451479,0.494249135,0.508527339
left,0.502824545,0.513157904,0.50006932,0.521110058
down,0.497658253,0.502875388,0.492590338,0.493917286
down,0.501439631,0.497032166,0.494770557,0.516263902
down,0.5008412,0.503706694,0.501354635,0.514216304
down,0.5024544,0.49990654,0.500299811,0.504845917
down,0.498147607,0.521726191,0.504081488,0.520275056
down,0.50226295,0.504565656,0.493695736,0.498212039
down,0.507908404,0.551037788,0.503582954,0.554617107
right,0.504281521,0.520869493,0.498795211,0.512163401
right,0.500679195,0.504078686,0.498309731,0.504913092
left,0.499314904,0.502858043,0.500975966,0.508804858
down,0.501980841,0.52661258,0.508322895,0.518696606
down,0.501014769,0.506325722,0.501465797,0.50851649
right,0.494687915,0.506679296,0.504346907,0.527007997
up,0.506688058,0.504887819,0.497396022,0.51210171
left,0.499876291,0.492126495,0.501493037,0.497229189
down,0.499320716,0.494617581,0.498260021,0.500873804
left,0.489023775,0.483658403,0.506686926,0.499099284
down,0.503380716,0.506178558,0.498223394,0.505680084
right,0.501816332,0.54822731,0.499140054,0.538898408
left,0.496354997,0.53643024,0.503623009,0.543197513
right,0.513549387,0.512614906,0.505438745,0.506159008
left,0.503578126,0.53134197,0.503995955,0.518806875
right,0.493650883,0.508059263,0.50496757,0.507894516
left,0.492693424,0.5009377,0.495075345,0.49974826
up,0.515841126,0.504192233,0.508557856,0.504193842
up,0.494804382,0.495672911,0.496330082,0.487923563
right,0.502860367,0.510856211,0.508464932,0.49139598
right,0.498976022,0.50427717,0.493782431,0.497065067
up,0.502248347,0.49480617,0.502559006,0.498169929
right,0.522185147,0.478613138,0.509166539,0.466669977
down,0.50588119,0.511028051,0.503026068,0.505246341
left,0.479163945,0.488001078,0.492524922,0.496182054
left,0.501571238,0.511081338,0.501478553,0.515703678
up,0.507928014,0.518422127,0.514177382,0.504488885
right,0.505000114,0.512100101,0.49171406,0.513298988
left,0.503934443,0.512642562,0.490390182,0.520512044
down,0.501840353,0.501405895,0.502831995,0.504825413
right,0.495193213,0.500141501,0.502811193,0.507271528
up,0.499627113,0.494480699,0.49404791,0.502011061
right,0.498802692,0.514592469,0.488877773,0.518142045
right,0.500557661,0.507059097,0.494478196,0.51625973
down,0.497646928,0.493089795,0.497082323,0.506286621
right,0.497171491,0.520999491,0.497134954,0.518848896
right,0.481058031,0.498859882,0.492563903,0.509328008
up,0.508509099,0.534168482,0.501184702,0.523538709
left,0.501683593,0.502195537,0.497503161,0.496017754
left,0.501404047,0.511090398,0.495868951,0.511736393
up,0.497751266,0.484527141,0.5090819,0.477607518
left,0.498172492,0.499345899,0.491953373,0.50499326
down,0.500040412,0.511087537,0.513475418,0.56636703
right,0.505518377,0.530414879,0.502848268,0.510301948
right,0.505849421,0.509236872,0.493510544,0.513026953
down,0.502581716,0.503328383,0.494122028,0.511146784
up,0.500407457,0.505377889,0.494175524,0.5183447
up,0.500840127,0.502041817,0.495824724,0.504214406
down,0.500211775,0.499418914,0.504285872,0.497575581
up,0.500939131,0.49575606,0.505658031,0.487814605
right,0.508718133,0.494259953,0.504180074,0.490966439
left,0.5022071,0.501865447,0.499607295,0.502506793
up,0.50046438,0.485063851,0.506268919,0.490573764
left,0.503058374,0.495528758,0.505054414,0.49960953
up,0.51156342,0.481929779,0.519585729,0.488341033
up,0.499710351,0.480202049,0.507661283,0.483232796
right,0.49581784,0.488911241,0.503189027,0.497180015
down,0.492192,0.51143229,0.494093269,0.495857239
up,0.501013219,0.50026232,0.504731834,0.494618386
up,0.505815208,0.489446789,0.516910851,0.477753162
down,0.503348172,0.510002732,0.505204618,0.501363873
up,0.494486362,0.50064224,0.501702666,0.496907622
left,0.500097215,0.500355482,0.501271546,0.489266127
down,0.497247308,0.488993824,0.498776644,0.486610115
right,0.498920113,0.487002999,0.505095482,0.490339637
up,0.501287401,0.493365973,0.505700588,0.496005923
down,0.507343113,0.507039487,0.50907743,0.495717496
up,0.499318093,0.481351972,0.501361251,0.47744444
right,0.500769317,0.511804342,0.503077209,0.491405785
down,0.493086964,0.495845377,0.500276089,0.503596723
up,0.497448891,0.493949771,0.502523363,0.496827632
left,0.497222841,0.490015894,0.499282092,0.492508829
up,0.500093997,0.494021624,0.506682396,0.490126967
left,0.501801074,0.488227606,0.505143821,0.479671329
left,0.508102298,0.502565384,0.510060608,0.490020514
down,0.50688237,0.509634733,0.510715723,0.493563861
down,0.498664021,0.499822378,0.508345306,0.504079342
down,0.507754385,0.486236006,0.518418312,0.491648316
up,0.501037061,0.4813779,0.503439963,0.492375106
right,0.500567317,0.505859911,0.503260374,0.50365001
down,0.497003496,0.512347758,0.5004282,0.501582205
right,0.497066259,0.497396469,0.507683814,0.502850294
down,0.486208975,0.499368936,0.493898094,0.486856759
left,0.49113974,0.517174721,0.494963139,0.507137001
down,0.499781847,0.509677947,0.516480625,0.505794287
down,0.493543178,0.483221412,0.496403337,0.495628506
right,0.494312793,0.488678187,0.498661399,0.498648494
right,0.503461957,0.491692871,0.506151855,0.505910218
up,0.498341084,0.493069768,0.503453553,0.487791985
left,0.499272406,0.512296438,0.504057467,0.50589633
down,0.503647327,0.496559709,0.509373784,0.484781146
up,0.502653718,0.472664148,0.514733553,0.486681819
down,0.491711587,0.503000796,0.49870643,0.5032897
right,0.507045567,0.498466492,0.512235343,0.491379142
left,0.551383495,0.426141828,0.561408877,0.420323193
left,0.505480766,0.51978898,0.508111954,0.508183002
down,0.49838841,0.49873668,0.508241177,0.500847936
down,0.502401114,0.488271356,0.505297422,0.491577864
down,0.490807503,0.499121547,0.49341163,0.497382075
down,0.493801355,0.495974183,0.493644685,0.502798915
left,0.495861411,0.527204931,0.504250824,0.54113543
up,0.505435646,0.490621001,0.504072487,0.486861169
right,0.493386209,0.503718257,0.498921454,0.512725234
right,0.491813034,0.489992976,0.497631729,0.480325401
left,0.491018951,0.494388729,0.500956357,0.498339057
right,0.523711383,0.48720184,0.529678226,0.479871243
