label,x_left,y_left,x_right,y_right
down,0.490003467,0.475917667,0.486238122,0.491243094
up,0.497390747,0.494424462,0.493398577,0.503481209
down,0.502781272,0.458968461,0.501921594,0.472801507
right,0.496516228,0.503347039,0.492570132,0.513106585
up,0.495935172,0.490063459,0.494808465,0.499550045
up,0.502083063,0.485347748,0.501728475,0.497584075
right,0.503750265,0.485655665,0.499980539,0.501151204
left,0.476317376,0.473303676,0.472166687,0.495812267
left,0.498503655,0.49327746,0.495284289,0.509345531
up,0.498575777,0.484320521,0.493072003,0.502285242
down,0.498189747,0.493908137,0.494656861,0.508589804
up,0.500516176,0.513874292,0.499191165,0.516613364
left,0.505498052,0.496114045,0.500962615,0.514297426
down,0.495983809,0.495837897,0.491542339,0.503122687
down,0.497196794,0.504144967,0.49513787,0.504235089
down,0.497671068,0.508358121,0.493696958,0.511683106
down,0.497153014,0.52069658,0.495833516,0.531336725
left,0.507526457,0.516299844,0.498361707,0.529795229
right,0.50207907,0.502574384,0.4939996,0.510025144
up,0.494356334,0.486338645,0.491935462,0.499526232
right,0.498080999,0.474575341,0.490255177,0.480087936
up,0.505865335,0.498437226,0.497069865,0.50258559
down,0.498991698,0.504864156,0.497059733,0.521156549
left,0.495788276,0.50504595,0.495325565,0.516025484
left,0.505174756,0.51029402,0.4969486,0.520308316
left,0.492424399,0.478307009,0.486250222,0.494143933
up,0.49682802,0.502171516,0.487287343,0.526662171
right,0.504854798,0.48469317,0.503184974,0.501966357
up,0.49833557,0.496988207,0.493816763,0.500983238
left,0.497823149,0.502296567,0.49539575,0.519322813
up,0.503907442,0.481558353,0.499477327,0.49716273
right,0.497295499,0.492306888,0.495875448,0.512123525
right,0.498686016,0.489379793,0.498708695,0.509853065
left,0.503524601,0.495448261,0.500342071,0.508373618
right,0.494181126,0.481751621,0.487889796,0.49945423
down,0.500843525,0.487903804,0.492934585,0.506792426
down,0.499327093,0.499927342,0.497293979,0.517222941
left,0.496542335,0.512359679,0.496868521,0.528262556
right,0.494389892,0.491041481,0.488605469,0.510813057
down,0.50179714,0.482246786,0.497615367,0.502297699
down,0.492633909,0.495419383,0.488989621,0.514212847
right,0.496117413,0.504565716,0.492869973,0.514455676
down,0.498693079,0.488096893,0.496689886,0.50661999
left,0.500307322,0.511858702,0.493414134,0.520085275
down,0.500647426,0.503429472,0.486597836,0.51847893
right,0.498900145,0.502821743,0.495449454,0.511278391
up,0.493513405,0.491798848,0.494110703,0.507967055
down,0.49637261,0.502293527,0.489920795,0.508881152
down,0.502363145,0.505345404,0.498845398,0.509190321
up,0.499076784,0.529985249,0.496385217,0.528952658
up,0.497942418,0.502786398,0.495377749,0.510644853
left,0.501511037,0.480513692,0.494535625,0.487498581
left,0.495651603,0.491379559,0.490602702,0.487735152
up,0.499157906,0.52335614,0.495450765,0.509845674
right,0.499132574,0.495269537,0.492525905,0.494047493
down,0.510074496,0.500803113,0.500717223,0.502095222
up,0.501384199,0.534374058,0.495791793,0.524534583
down,0.495124727,0.48393926,0.493933022,0.498809427
left,0.495585084,0.52105695,0.496018797,0.517004728
right,0.502661884,0.491665393,0.501334548,0.502902567
left,0.504783511,0.504895806,0.502526879,0.508333266
up,0.498347133,0.494405448,0.496095479,0.512905598
right,0.490069449,0.504601359,0.490706176,0.511856318
left,0.502031565,0.496174723,0.494283319,0.504462183
right,0.500621617,0.507489324,0.495858431,0.514863074
right,0.509221554,0.494930744,0.508329332,0.509153545
left,0.511288822,0.508127987,0.508740306,0.515417874
left,0.507484734,0.497872174,0.504632771,0.512234628
down,0.504300952,0.485503376,0.49656558,0.499164134
up,0.498720944,0.536916018,0.486952543,0.546224475
up,0.494397461,0.49707213,0.494172484,0.495616466
down,0.501580894,0.490315974,0.500991702,0.504622638
down,0.501223505,0.518558919,0.502149045,0.514887273
up,0.484196246,0.543284595,0.479560763,0.525402844
down,0.501732111,0.495356768,0.494310081,0.490230054
right,0.49746272,0.50646621,0.491252899,0.511090815
left,0.50280565,0.502423704,0.498559356,0.503456235
up,0.489744484,0.503388643,0.484248757,0.514485419
up,0.501558542,0.469939858,0.495502859,0.487116069
right,0.49436906,0.46865046,0.491937757,0.488101959
left,0.45977211,0.467321575,0.453658313,0.5027439
right,0.509275556,0.512113273,0.494204283,0.510318041
up,0.507227659,0.500398278,0.501241684,0.511550069
down,0.497989774,0.454736859,0.488063186,0.475291789
right,0.503489435,0.499434739,0.494917512,0.511376023
up,0.512129009,0.496565044,0.50170505,0.511555433
left,0.506778657,0.491161525,0.501423776,0.505971074
down,0.487344295,0.495415002,0.487741143,0.504445374
down,0.497355163,0.496250331,0.497682005,0.509810805
right,0.501651168,0.505900502,0.499158084,0.526955843
up,0.493727505,0.498376518,0.498411536,0.52570504
right,0.498282701,0.465049237,0.498509616,0.481346637
down,0.478721172,0.488714993,0.479547828,0.486933321
left,0.507896543,0.516907573,0.494698316,0.530277789
right,0.505170107,0.490167081,0.501422405,0.517855942
right,0.494752765,0.477724552,0.484700888,0.508363783
up,0.506999195,0.491082489,0.502909482,0.508238256
up,0.497266561,0.468094617,0.496508867,0.488639176
down,0.497565627,0.483454108,0.494824052,0.479411155
up,0.494010687,0.520243227,0.4895069,0.516687572
right,0.495186418,0.490256459,0.491308272,0.488072067
up,0.501610994,0.49130857,0.498979926,0.501101136
down,0.498160332,0.501500785,0.495937556,0.507637441
left,0.494786084,0.511000693,0.494597912,0.515653074
left,0.506509244,0.489089042,0.502814591,0.496211141
right,0.499748021,0.501933038,0.49859038,0.512973368
right,0.49754715,0.494269431,0.499138594,0.504461765
left,0.504505396,0.500419259,0.502364397,0.516356766
right,0.497774571,0.494511873,0.491468251,0.500533581
up,0.506114364,0.485953093,0.499315292,0.506736696
up,0.501381934,0.479203701,0.499793708,0.494237691
down,0.496958613,0.470197678,0.496518105,0.477063179
down,0.497678459,0.491428733,0.494213372,0.495343894
right,0.49499923,0.504695475,0.494674683,0.518934011
up,0.49945271,0.488613039,0.496162981,0.497778594
left,0.512194753,0.46670565,0.50138551,0.486882567
up,0.491713613,0.484750628,0.484659374,0.495023698
up,0.504229665,0.474039167,0.492571086,0.495589733
right,0.498803943,0.490768135,0.484701604,0.504370809
down,0.501440465,0.49782899,0.490842462,0.506677568
down,0.5099231,0.509621441,0.497885644,0.519689858
left,0.498467952,0.495003581,0.498879164,0.512762725
down,0.497991979,0.479132086,0.492974401,0.498327732
left,0.507188022,0.535865188,0.501449943,0.520088553
down,0.503236592,0.504852414,0.499126643,0.505086958
right,0.498191655,0.547007442,0.490907133,0.540308058
down,0.495260328,0.485122651,0.499981374,0.502708554
right,0.49542895,0.490823776,0.500567555,0.504115045
up,0.494841188,0.479201406,0.499958307,0.49645108
up,0.501020014,0.503191411,0.498146623,0.521578372
left,0.493069142,0.466727495,0.490238935,0.46690762
left,0.501342833,0.484999269,0.500860274,0.482777864
down,0.501089573,0.488785744,0.497307271,0.505063295
right,0.502072752,0.515516579,0.494782239,0.516127527
up,0.506059885,0.503796756,0.501262784,0.496504873
up,0.493954569,0.453411072,0.488059044,0.483025491
right,0.501400888,0.480971843,0.497746855,0.50399065
down,0.503035963,0.486795217,0.495845348,0.509750605
left,0.500134528,0.503049791,0.497206956,0.512165368
right,0.500359118,0.476616263,0.503137827,0.493708879
left,0.4938941,0.496492296,0.487781197,0.504562736
up,0.514327645,0.501033902,0.497738272,0.528060198
right,0.501353681,0.488471121,0.495911479,0.507012606
right,0.479768932,0.498996139,0.475985974,0.507755995
left,0.488289237,0.491111964,0.479015887,0.530101657
up,0.502591431,0.486904919,0.496615887,0.504844069
left,0.498566687,0.470782608,0.493861049,0.48298344
right,0.493595898,0.48790139,0.488177776,0.506344378
up,0.499157876,0.484198004,0.494418442,0.503007472
down,0.505853951,0.49019438,0.49498412,0.516582668
up,0.507110834,0.512262702,0.501989007,0.519581079
down,0.501929164,0.467385292,0.498569041,0.488685697
right,0.50675112,0.490456939,0.502108395,0.511929572
left,0.512702823,0.47650069,0.512727141,0.503546655
up,0.513616681,0.512965858,0.503110886,0.520005405
up,0.496752352,0.473142058,0.491715223,0.4902381
down,0.498645127,0.462502122,0.497014791,0.476230711
right,0.501442671,0.514287591,0.496516585,0.518819511
right,0.503813267,0.48575002,0.50260669,0.499934226
up,0.501742244,0.483436376,0.500004768,0.500873625
right,0.49234283,0.483767986,0.490860134,0.511000097
down,0.51366806,0.473408252,0.509269178,0.487734109
down,0.499369055,0.506332636,0.487243533,0.524252057
up,0.49792546,0.485493064,0.495099992,0.515271366
down,0.497643471,0.498254031,0.497338265,0.513591707
up,0.496364981,0.499781698,0.499810696,0.513795137
left,0.493717909,0.468282312,0.493244231,0.489907652
up,0.475511163,0.519026816,0.484731674,0.517692149
left,0.507119358,0.512803257,0.510326207,0.517049313
left,0.499249071,0.509138882,0.500573933,0.503588438
right,0.507755637,0.506536067,0.506052136,0.504491091
left,0.495180279,0.515015543,0.494740337,0.534951925
up,0.501148462,0.516456842,0.500059783,0.508254528
right,0.497703224,0.505361855,0.502041519,0.49950859
left,0.500002801,0.514006317,0.499653548,0.509198546
right,0.502780139,0.505384028,0.50161767,0.504486978
down,0.496326834,0.510170817,0.49820587,0.509359181
left,0.501517832,0.53483665,0.497502834,0.523245871
up,0.504604399,0.501206756,0.510000467,0.500023246
left,0.497998089,0.464494348,0.500257909,0.458431572
up,0.496655673,0.51112628,0.4922162,0.506211817
up,0.501886785,0.507983267,0.495444864,0.51133579
left,0.501394928,0.500667274,0.497635812,0.507001638
up,0.517459571,0.521184266,0.517568767,0.506216228
right,0.491622061,0.497520506,0.493459374,0.497936457
left,0.510747492,0.527359724,0.502500355,0.513046622
right,0.537202001,0.511283576,0.534485757,0.506915808
right,0.523754776,0.535637796,0.521581948,0.525962532
right,0.510661781,0.512379766,0.512365401,0.527371228
left,0.504073203,0.519005299,0.516845584,0.540885866
up,0.502557099,0.492510796,0.495670319,0.488448739
left,0.513903975,0.511453152,0.503848374,0.502902567
left,0.497103095,0.509135902,0.496839702,0.516213953
left,0.50270462,0.50634551,0.500509262,0.507433712
right,0.498719275,0.51047945,0.4960123,0.510811746
down,0.490576178,0.488620698,0.498363316,0.504087329
left,0.488269359,0.499932408,0.500374675,0.502053499
right,0.500922799,0.495498061,0.4956958,0.492857963
down,0.506382525,0.501658022,0.502477288,0.497147053
down,0.500532269,0.512647331,0.4999955,0.509212554
down,0.501120508,0.553977966,0.498389363,0.54852432
down,0.502054572,0.519607902,0.501349151,0.504832208
right,0.504537821,0.534208059,0.496918201,0.524502814
right,0.499549657,0.526678443,0.506132245,0.528599918
left,0.509431958,0.512402475,0.507196188,0.505927384
down,0.497979909,0.50634867,0.4930152,0.505402207
left,0.503102124,0.523076415,0.501190126,0.517207205
left,0.50310415,0.494161785,0.487611741,0.505739391
down,0.518321514,0.521079898,0.501622558,0.514632046
left,0.544807434,0.552313387,0.553211033,0.565258563
left,0.503317952,0.50885886,0.494045734,0.514498174
right,0.506402194,0.528243005,0.520194352,0.531675279
left,0.506323695,0.503127813,0.504039228,0.507277548
down,0.530233204,0.515160322,0.536949396,0.517787099
up,0.483024389,0.507639706,0.499295563,0.515827954
right,0.489416033,0.487082839,0.503481269,0.490345657
up,0.496834993,0.52641803,0.500134945,0.523477674
up,0.513064682,0.516521871,0.531901598,0.493957549
up,0.502059758,0.500406146,0.50516969,0.489765286
down,0.501425564,0.502593935,0.504662037,0.496705294
left,0.507388294,0.509581804,0.500367224,0.506482124
up,0.498190612,0.508811712,0.49293527,0.500946462
down,0.503175616,0.521705151,0.505246937,0.526063681
up,0.504033029,0.508078933,0.500710845,0.506268322
up,0.501488626,0.50245744,0.499960154,0.492029637
up,0.494287908,0.536575139,0.499955684,0.523740053
up,0.504157126,0.472768992,0.502045989,0.485590369
left,0.501079202,0.514409542,0.498973727,0.50037694
down,0.502158284,0.500005245,0.509578526,0.488127589
down,0.499828696,0.538417041,0.500952542,0.52370894
up,0.498189032,0.521386266,0.511064589,0.517219305
right,0.500757158,0.526649058,0.507543325,0.511025608
left,0.503474534,0.529137075,0.497662783,0.568206966
right,0.489089221,0.515740573,0.509507596,0.506233275
up,0.507837713,0.542229176,0.508744419,0.539301693
left,0.500902116,0.50108391,0.507536113,0.503258765
down,0.506442606,0.498987168,0.502146602,0.514507592
right,0.502064526,0.515170336,0.511256933,0.580779135
right,0.508665264,0.513865829,0.508228719,0.537266016
right,0.517838299,0.510483921,0.5274809,0.545678079
left,0.502918243,0.534764528,0.51029706,0.543366075
left,0.505970597,0.530131698,0.534774721,0.538363576
down,0.49972412,0.518651426,0.488922805,0.519613564
right,0.481999397,0.536584496,0.501646638,0.580201268
down,0.494909674,0.51482904,0.50193572,0.534950554
right,0.514782488,0.559738874,0.549729407,0.657123685
right,0.493458271,0.516789317,0.495849222,0.515416741
right,0.513157427,0.532690167,0.535229743,0.555053711
right,0.530309081,0.515015662,0.520413935,0.508067608
up,0.520026922,0.513443887,0.503554165,0.514908373
left,0.502305448,0.499651164,0.49983561,0.499746263
down,0.4947685,0.513712406,0.495533794,0.515512466
down,0.497991771,0.524224699,0.498644918,0.536674201
up,0.505470872,0.525859416,0.498198152,0.525231421
left,0.500413299,0.504368365,0.500935137,0.495477021
left,0.504953921,0.504841745,0.496255904,0.507705688
up,0.501995921,0.507171035,0.497491628,0.50403744
up,0.513356268,0.509782672,0.52129221,0.510269701
up,0.498011917,0.519449174,0.5146842,0.518160641
up,0.491435289,0.512070417,0.507706523,0.553181112
right,0.499395549,0.514203727,0.497318029,0.49431929
down,0.50132066,0.511994421,0.504139602,0.501538754
right,0.465538919,0.491050214,0.490311712,0.518241823
right,0.508006752,0.487113178,0.509812772,0.493115932
up,0.491611928,0.503400564,0.497608364,0.52144438
left,0.509809792,0.499018818,0.49967429,0.493037015
up,0.501088619,0.502248406,0.501214921,0.495850593
down,0.514558733,0.515034139,0.502812386,0.518760443
up,0.486294955,0.532194376,0.494938999,0.544840455
down,0.50270468,0.5040856,0.505814135,0.499776155
left,0.493699938,0.543715715,0.509340167,0.547324419
down,0.508970678,0.501997113,0.502354443,0.503188968
down,0.501496196,0.520200729,0.493323117,0.540585935
up,0.502816081,0.510957479,0.496758848,0.514097154
down,0.509835303,0.498554409,0.499416977,0.530016422
up,0.508934736,0.526489496,0.502305686,0.522906542
up,0.509144187,0.528942406,0.501989245,0.524281085
down,0.496940285,0.507871032,0.508056223,0.51258105
down,0.500622034,0.535231113,0.501943946,0.569549501
left,0.505681276,0.52090925,0.502173364,0.527436018
up,0.50981009,0.519668519,0.509838581,0.512714088
left,0.477211833,0.548282385,0.495240182,0.549733639
down,0.497080922,0.520811379,0.496806413,0.514847577
left,0.500694692,0.537873805,0.502822697,0.515993595
up,0.503583491,0.52303499,0.503900945,0.500754237
right,0.499605983,0.523148596,0.501550615,0.496630132
right,0.503835142,0.520355284,0.501738131,0.507645726
right,0.512334228,0.513962924,0.506574214,0.494628429
left,0.511995137,0.533836603,0.512957275,0.514909983
left,0.50290668,0.519175708,0.499709815,0.507312655
right,0.501673579,0.513846278,0.49190098,0.499653667
left,0.501100004,0.531328917,0.503228664,0.552620053
right,0.501063764,0.515422165,0.496314794,0.51043117
down,0.50168407,0.525603533,0.508531511,0.516761124
down,0.493234068,0.52255708,0.505193889,0.529612184
left,0.50388968,0.572904408,0.500698745,0.562754393
down,0.510986745,0.532390594,0.519547164,0.521226108
up,0.499347687,0.503186345,0.494173259,0.503769338
down,0.50137049,0.527177513,0.50854826,0.504886687
up,0.502563715,0.536402166,0.517821908,0.546055138
left,0.502910376,0.514594972,0.498153895,0.508221388
up,0.495065838,0.523312688,0.491452962,0.516005278
up,0.484978527,0.559338689,0.485917658,0.552230179
left,0.499988198,0.52140516,0.507440388,0.514604092
down,0.524208844,0.538741648,0.500890613,0.5262869
left,0.504312158,0.5274719,0.499523997,0.534948111
right,0.490307391,0.523932517,0.4843297,0.531570256
up,0.51736474,0.526049495,0.513007641,0.538107812
left,0.501467943,0.508531868,0.502972245,0.500996232
up,0.515315235,0.537780285,0.521220684,0.554939151
left,0.493285745,0.495393962,0.491923064,0.502557814
up,0.502826095,0.520024061,0.497623205,0.528358281
down,0.487093776,0.498016536,0.4859263,0.489619046
up,0.497373283,0.533227563,0.514958441,0.555478811
down,0.510134757,0.509686351,0.501650572,0.499999017
down,0.504079103,0.536425471,0.500800669,0.524567246
up,0.503602326,0.564139903,0.500901103,0.554798186
down,0.496462822,0.495785356,0.502630472,0.47700581
up,0.49502641,0.525693238,0.502833784,0.543767095
right,0.492651135,0.51056087,0.501719177,0.489921153
down,0.486524582,0.496955574,0.504692793,0.49265784
down,0.508045018,0.524331987,0.500505805,0.514429092
right,0.499872416,0.545112014,0.500767469,0.545768499
up,0.514833987,0.512169361,0.508738041,0.507389724
up,0.494328648,0.512317836,0.48624903,0.519361079
up,0.500577748,0.517207384,0.495118856,0.508128405
right,0.494763553,0.490818799,0.501313984,0.486060232
right,0.488305151,0.537472546,0.523149848,0.549361587
right,0.493946463,0.525975168,0.521489203,0.547551215
down,0.496906877,0.48727721,0.507508278,0.493563741
down,0.500014484,0.50801599,0.500797153,0.533143878
right,0.507140696,0.51804316,0.504030168,0.514794767
down,0.511480212,0.508823633,0.506208956,0.507235348
right,0.491828293,0.501817763,0.520713866,0.487445921
left,0.526005328,0.50698638,0.518787503,0.506803751
left,0.500524938,0.500618875,0.491372973,0.507983327
left,0.47123912,0.520951211,0.48598066,0.509428144
up,0.495412707,0.519112289,0.513118148,0.532381237
left,0.475960523,0.514859259,0.494936734,0.504988849
up,0.503065646,0.504694521,0.490525335,0.509673476
right,0.494898736,0.50923413,0.500208259,0.513843
up,0.500000477,0.519193113,0.49413988,0.5194754
up,0.491318315,0.494899511,0.501667619,0.486018389
down,0.489292711,0.516243398,0.499822021,0.512817323
left,0.497933,0.520554721,0.50016731,0.524382532
down,0.442029059,0.564540744,0.450439632,0.530833364
down,0.497464895,0.51691258,0.493348122,0.52881068
down,0.503793657,0.518860698,0.502523184,0.529187083
down,0.485075563,0.519080579,0.495911866,0.530457437
down,0.495466232,0.556800604,0.519379735,0.557148516
down,0.506162882,0.504923761,0.4959822,0.494342774
down,0.502698123,0.509489954,0.500259876,0.52177316
right,0.506465137,0.52453059,0.501416326,0.522610009
right,0.495314181,0.50282675,0.500047386,0.495855778
left,0.499353766,0.532012224,0.506174505,0.558998525
down,0.498699278,0.516246676,0.495198816,0.514952421
down,0.512334585,0.553427041,0.5070948,0.55911833
right,0.48515445,0.509597182,0.493928105,0.532175779
up,0.499438852,0.513107002,0.494284242,0.51024425
left,0.495004892,0.500998437,0.501250267,0.482254356
down,0.500902951,0.517197549,0.511550248,0.520723045
left,0.500660956,0.528437734,0.517679811,0.561235964
down,0.496694595,0.498784363,0.497293472,0.499172121
right,0.493268967,0.56694895,0.495862484,0.582178414
left,0.51877135,0.525618792,0.510847867,0.508642375
right,0.502673149,0.51919502,0.492803961,0.50902313
left,0.516376078,0.525778234,0.506955445,0.514511585
right,0.497318029,0.524108112,0.516853392,0.522713304
left,0.495559067,0.540768266,0.50079906,0.509500504
up,0.506348193,0.531246662,0.508603156,0.525327504
up,0.507485986,0.495202601,0.494995773,0.504564285
right,0.493780702,0.496164143,0.503422439,0.538510501
right,0.502307653,0.511739433,0.503498912,0.58297497
up,0.506795406,0.493566304,0.507397294,0.499907762
right,0.508409619,0.380014807,0.544559836,0.373152584
down,0.512349904,0.507102072,0.505467594,0.496616751
left,0.483208656,0.527327716,0.511500239,0.56580776
left,0.498470753,0.501436532,0.505017579,0.50502187
right,0.507296205,0.501410842,0.492809325,0.516919494
left,0.510753572,0.521064579,0.494290143,0.528508902
down,0.503839612,0.515614688,0.495241523,0.524483323
right,0.497673482,0.506370068,0.50669533,0.511768579
up,0.507943034,0.506956398,0.50845933,0.516740561
right,0.498990476,0.512957394,0.494455367,0.517302394
right,0.499195904,0.507128894,0.496484786,0.526429594
down,0.538921058,0.539196014,0.542618096,0.53229779
right,0.499371797,0.531872928,0.501720488,0.530026376
right,0.467383236,0.458513349,0.506861985,0.49456346
up,0.52122575,0.523301542,0.515081525,0.517925918
left,0.503237009,0.464510143,0.506874502,0.461421192
left,0.501032293,0.507332802,0.494723052,0.50803256
up,0.505075634,0.480136275,0.51966095,0.478700042
left,0.488113642,0.494816959,0.491430432,0.495512456
down,0.500559688,0.509018004,0.49595654,0.508722305
right,0.516061962,0.498286217,0.502039671,0.498895437
down,0.534440935,0.520295382,0.525134921,0.523210764
up,0.501848161,0.515658259,0.490512788,0.522315085
up,0.493834823,0.519815445,0.494802684,0.512200832
down,0.5019297,0.509380579,0.509990215,0.495403796
up,0.501413882,0.510864675,0.506290555,0.506477356
right,0.501253188,0.504321098,0.498058498,0.495907098
left,0.514190197,0.49292931,0.510563433,0.488950521
up,0.489661574,0.48856321,0.496362478,0.498387545
left,0.499898016,0.509033084,0.501400471,0.499524534
up,0.487566411,0.490124881,0.492817193,0.490776658
up,0.496860266,0.485981315,0.505655289,0.486283153
right,0.507673979,0.508537531,0.513750732,0.519335508
down,0.488429666,0.502285957,0.496766835,0.488883823
up,0.501386583,0.498972476,0.502759039,0.49539879
up,0.502345562,0.476920724,0.508550286,0.460986972
down,0.515687048,0.324074626,0.52349472,0.326735824
up,0.494972497,0.501895666,0.50016886,0.50304538
left,0.494570255,0.50030148,0.503488839,0.493655562
down,0.504135013,0.490451157,0.506993175,0.501337051
right,0.502947628,0.502105594,0.504505038,0.505365789
up,0.499794662,0.497104615,0.504700661,0.502091289
down,0.505011916,0.525916576,0.513863087,0.505001307
up,0.481969953,0.505971193,0.490324646,0.501846611
right,0.507098436,0.531128466,0.49974373,0.537800252
down,0.489639133,0.482833862,0.497248888,0.491160125
up,0.498586506,0.498866975,0.503340542,0.503066778
left,0.500437975,0.478411734,0.502227783,0.493499041
up,0.506086826,0.489087522,0.509565055,0.496358335
left,0.495732516,0.487058759,0.502430379,0.484148473
left,0.498859107,0.517603815,0.510103166,0.506101012
down,0.513995528,0.507658184,0.520720422,0.490786433
down,0.500842154,0.493164003,0.50808984,0.49764359
down,0.493549496,0.489492267,0.497665018,0.489558786
up,0.500841439,0.484999388,0.503206015,0.487741172
right,0.483770669,0.492121369,0.498855591,0.487292916
down,0.502220273,0.503798246,0.505325139,0.494778067
right,0.498886168,0.529578745,0.503457904,0.518740654
down,0.507732451,0.500166357,0.513834894,0.493204713
down,0.486606121,0.505785465,0.490777135,0.513467669
down,0.49862054,0.487788141,0.502385974,0.476160228
right,0.488983721,0.480443299,0.490856111,0.488700241
right,0.505118251,0.489809126,0.511102974,0.483104497
up,0.493121445,0.503133595,0.502696931,0.498173028
left,0.488564998,0.485507786,0.500598192,0.472771913
left,0.518852234,0.470968902,0.506840169,0.477196515
up,0.490806639,0.495892912,0.505298495,0.502428293
down,0.493291348,0.50166899,0.49801603,0.509163916
right,0.504778326,0.491693318,0.519202411,0.514060318
left,0.49817428,0.502736807,0.508539736,0.486777544
left,0.487894058,0.509711266,0.506306469,0.548220336
down,0.492935687,0.497080684,0.500436783,0.498646557
down,0.505053401,0.493081659,0.516095757,0.50494802
down,0.488357067,0.50377965,0.497458726,0.509920418
down,0.496794403,0.494606256,0.498326153,0.500110567
left,0.499306798,0.529877841,0.503609896,0.542343616
up,0.49072215,0.49980101,0.501409173,0.504437387
right,0.500306964,0.483494133,0.503072977,0.498681754
right,0.472916216,0.484416425,0.483236581,0.475879014
left,0.583144665,0.517819822,0.590054572,0.520192146
right,0.377268225,0.424155831,0.388019532,0.427253723
up,0.497375399,0.505323172,0.494757295,0.493676156
right,0.502857029,0.512773156,0.502471805,0.498900503
down,0.489991635,0.508085787,0.500401616,0.497102052
right,0.521851957,0.483806849,0.50192219,0.539623976
left,0.674204111,0.378736913,0.705285311,0.368632436
left,0.497700453,0.554356992,0.508991361,0.513071001
right,0.473087907,0.501919866,0.489028841,0.497306257
up,0.494462252,0.513699114,0.503278613,0.520350695
right,0.498849571,0.479900509,0.502013743,0.480889857
