label,x_left,y_left,x_right,y_right
right,0.500364602,0.484377563,0.497494608,0.505995512
up,0.494105071,0.485694289,0.492154956,0.496791661
up,0.495119482,0.48670581,0.496483415,0.497171998
right,0.497374326,0.491694629,0.492420018,0.50057739
left,0.500434816,0.483374327,0.494524866,0.496373296
left,0.495264798,0.485155195,0.494286448,0.499533206
up,0.496608913,0.480849564,0.491321057,0.500266016
down,0.503910363,0.478118986,0.499506742,0.490904421
up,0.496174991,0.49522543,0.496008188,0.498032212
left,0.499741256,0.486762404,0.497099012,0.502394319
down,0.497651845,0.497825623,0.499541372,0.498912036
down,0.497365505,0.489088923,0.496844858,0.498587012
down,0.495939642,0.49619025,0.49786824,0.508220375
down,0.495126069,0.499676019,0.493303031,0.508345068
left,0.509459138,0.505122006,0.49768737,0.510520935
right,0.502116144,0.497281164,0.494856954,0.508823156
up,0.490191013,0.485332578,0.48871401,0.497199804
right,0.492734939,0.484257966,0.489927948,0.500889182
up,0.506162405,0.494816273,0.499216676,0.503349483
down,0.502366364,0.476314247,0.499708533,0.486406207
left,0.494507134,0.489701003,0.491762042,0.499698073
left,0.496280223,0.50105387,0.489860743,0.503121436
left,0.500009239,0.485416323,0.496827394,0.500500083
up,0.498950511,0.493054122,0.49140805,0.500801444
right,0.508093894,0.491758704,0.508892894,0.50026238
up,0.499705136,0.496574938,0.48916778,0.501071572
left,0.500843287,0.489296556,0.501517355,0.503004313
up,0.505997479,0.49119398,0.504640281,0.507644475
right,0.499540061,0.484125495,0.498033792,0.498150706
right,0.497511268,0.486592889,0.498707384,0.501385152
left,0.496224195,0.490301996,0.494021863,0.503212154
right,0.494851023,0.486896545,0.489416718,0.511232913
down,0.4874686,0.488241464,0.484534562,0.504599869
down,0.493145168,0.476716042,0.492680579,0.496091366
left,0.492658257,0.489256293,0.495709538,0.501691222
right,0.503593504,0.484051704,0.499170601,0.504021406
down,0.497181326,0.487300009,0.493763655,0.503588676
down,0.488706887,0.479304045,0.485046387,0.501636684
right,0.49344939,0.483786792,0.495122164,0.500028372
down,0.505509496,0.486717999,0.505835474,0.507294834
left,0.495753169,0.50702244,0.492814541,0.51768738
down,0.501360476,0.490534693,0.497371644,0.507723391
right,0.494917423,0.488504708,0.494806856,0.506116211
up,0.492637336,0.481562704,0.492463201,0.492070287
down,0.495602012,0.482443511,0.494136542,0.497095466
down,0.499124825,0.492639035,0.497634411,0.506557703
up,0.504933476,0.512288153,0.500802815,0.512634039
up,0.495363265,0.493688226,0.493280798,0.505181849
left,0.489376158,0.49291572,0.490023255,0.497103602
left,0.500874698,0.504937053,0.501589656,0.501545846
up,0.497386813,0.51048398,0.491820425,0.51779139
right,0.499215156,0.482794404,0.496267051,0.492705852
down,0.502556086,0.501710713,0.500274241,0.50135082
up,0.494582266,0.511056423,0.493225694,0.507369101
down,0.499273121,0.47980392,0.496448427,0.483232498
left,0.495598435,0.490587682,0.497793078,0.502577543
right,0.491661519,0.487088025,0.49530372,0.499893665
left,0.504005671,0.493627369,0.499679476,0.506840587
up,0.4998689,0.494430065,0.493214041,0.508399904
right,0.502241552,0.488512427,0.498207599,0.501365304
left,0.497858614,0.500300467,0.490496427,0.503542483
right,0.496607304,0.485267907,0.494521976,0.507648349
right,0.499596596,0.494782478,0.4980506,0.513706386
left,0.496210456,0.491995126,0.497526675,0.508113623
left,0.498953938,0.485356361,0.498536587,0.504361391
down,0.489536077,0.499789625,0.490625113,0.50204891
up,0.49690935,0.498521715,0.49600324,0.500560224
up,0.492790908,0.498046041,0.492464989,0.500634432
down,0.5048154,0.492439568,0.502167642,0.500835121
down,0.499261558,0.513508976,0.502375066,0.501594305
up,0.50218159,0.494387239,0.503168344,0.500205815
down,0.499208242,0.496662438,0.495297402,0.498025119
right,0.49995175,0.487302274,0.499666035,0.496994585
left,0.499595642,0.494733304,0.499225914,0.499999404
up,0.491742909,0.499780357,0.491361827,0.507864535
up,0.501082063,0.480476975,0.496937931,0.499836475
right,0.499096006,0.493611842,0.496106744,0.49934417
left,0.50160116,0.489917278,0.496688485,0.507653952
right,0.506670535,0.485842526,0.493118197,0.499963075
up,0.496573806,0.494922727,0.491608113,0.503469765
down,0.507699728,0.48591584,0.504062116,0.499128699
right,0.502547801,0.488878518,0.496291667,0.503606856
up,0.497060657,0.481547862,0.491489887,0.506303072
left,0.493820697,0.490965009,0.491310626,0.500692308
down,0.494258881,0.487929821,0.496955305,0.499195546
down,0.499320596,0.483725727,0.496524423,0.502286673
right,0.494142979,0.492846608,0.491134256,0.519652069
up,0.493566722,0.496034443,0.4958781,0.506327212
right,0.494716078,0.479458153,0.497630328,0.497198135
down,0.500712454,0.48817876,0.495718598,0.490600884
left,0.50444901,0.490642905,0.500557423,0.505089581
right,0.502371192,0.480291843,0.499549747,0.502174616
right,0.50426811,0.478940755,0.498917013,0.504191995
up,0.488471955,0.488003075,0.481636435,0.513490438
up,0.498035163,0.47332862,0.49906081,0.498624444
down,0.493212998,0.487487584,0.491812348,0.489641011
up,0.503601015,0.507418871,0.496251404,0.511768162
right,0.48996973,0.490404397,0.494163632,0.498464942
up,0.495019317,0.497684002,0.493316829,0.496804059
down,0.495674312,0.49429062,0.492819518,0.506004751
left,0.502847612,0.495008826,0.499025822,0.501432776
left,0.498583436,0.484022796,0.495700568,0.49410668
right,0.489923358,0.495767474,0.492150754,0.504966199
right,0.497481048,0.494104594,0.497191548,0.509598374
left,0.498547375,0.478473842,0.497109801,0.492954075
right,0.496498853,0.478668183,0.495790482,0.489689261
up,0.495335132,0.488019943,0.492620558,0.511030316
up,0.501522541,0.466894031,0.501487732,0.480627656
down,0.487462401,0.470028579,0.489050478,0.483410865
down,0.507288396,0.482627392,0.506214142,0.486861616
right,0.495973587,0.498779118,0.494726837,0.50012815
up,0.501146138,0.485195994,0.499380976,0.49017325
left,0.505524755,0.481489569,0.499356061,0.495004177
up,0.500598907,0.484005928,0.492853194,0.500434995
up,0.508100569,0.481171817,0.501122832,0.50078547
right,0.504530668,0.484393477,0.499440849,0.493951797
down,0.500837505,0.488113791,0.49765569,0.498678237
down,0.495901853,0.489588767,0.486332238,0.496060461
left,0.485577971,0.478401363,0.485158712,0.49813965
down,0.498906106,0.500666022,0.494469345,0.52053386
left,0.506997585,0.516642809,0.49643153,0.519947648
down,0.498699218,0.490930587,0.499328166,0.50073266
right,0.49249351,0.511528909,0.496772975,0.512248099
down,0.490190417,0.49482137,0.494699657,0.505788565
right,0.492622077,0.495781898,0.499053389,0.504021525
up,0.494294047,0.487820596,0.500448227,0.503496706
up,0.498858362,0.487546265,0.496653825,0.491583854
left,0.500612676,0.477600873,0.499874145,0.494249344
left,0.498395085,0.487279058,0.496054292,0.496575952
down,0.492195994,0.47941038,0.491273195,0.501807213
right,0.506535351,0.495075107,0.500436902,0.499968976
up,0.50681138,0.490644246,0.500424802,0.503270864
up,0.498268992,0.482859135,0.494154274,0.495912552
right,0.503620684,0.484622449,0.502203345,0.496371478
down,0.503396273,0.474961013,0.49590227,0.49490422
left,0.498041809,0.473652273,0.499798864,0.491521001
right,0.49899447,0.475765318,0.501773596,0.49604997
left,0.500303686,0.488570243,0.48952952,0.504336119
up,0.505401194,0.500497162,0.49820298,0.506631672
right,0.503059208,0.495787919,0.500270009,0.50030905
right,0.499876678,0.493388742,0.495094687,0.501292646
left,0.512214839,0.473423272,0.504883051,0.498426795
up,0.506974161,0.4851515,0.501808882,0.50037992
left,0.496738225,0.486400813,0.492366046,0.502655745
right,0.501995206,0.470458776,0.496606559,0.494424373
up,0.49624306,0.503773689,0.490739912,0.508585572
down,0.507890999,0.495787799,0.496289521,0.516009092
up,0.496206671,0.504119039,0.492094249,0.512445807
down,0.501585543,0.474711239,0.496359438,0.497288704
right,0.500211537,0.480797589,0.500009596,0.505285621
left,0.503627062,0.476077437,0.501368105,0.502850533
up,0.507248998,0.498362571,0.5016644,0.515442729
up,0.502125859,0.471951097,0.49840346,0.490153193
down,0.507393897,0.48232013,0.504374802,0.503219068
right,0.499554336,0.484998405,0.499369532,0.497887015
right,0.510929525,0.47543031,0.508998513,0.486836463
up,0.509479046,0.483243495,0.510682344,0.496105015
right,0.500822008,0.484227359,0.498282075,0.506210387
down,0.50439471,0.477813214,0.498766243,0.488382638
down,0.500689805,0.496092141,0.487786323,0.514400721
up,0.491651237,0.483223408,0.488380402,0.50420773
down,0.491359681,0.492818564,0.491584271,0.504212201
up,0.489839643,0.482795328,0.492344588,0.504346788
left,0.50139147,0.48412475,0.49753505,0.497660667
up,0.477765739,0.510884464,0.489093304,0.511454642
left,0.499927491,0.512564719,0.500670493,0.516182959
left,0.502233207,0.513057053,0.502592742,0.503417373
right,0.502451718,0.515169024,0.50184226,0.497550756
left,0.50369668,0.513867438,0.500576675,0.497117519
up,0.500227749,0.513395071,0.499970049,0.506486833
right,0.503923893,0.522461176,0.500816405,0.507879972
left,0.502833903,0.509408534,0.498764545,0.496837884
right,0.502019644,0.508997023,0.500118971,0.505774677
down,0.501127601,0.522022307,0.496969044,0.504824042
left,0.4998824,0.519942701,0.495536685,0.504448056
up,0.500598729,0.498362571,0.49648115,0.497194856
left,0.506064832,0.509187579,0.49899146,0.504849672
up,0.502011895,0.506392896,0.49894312,0.502380788
up,0.506012678,0.503062248,0.502577782,0.502197802
left,0.501814485,0.496959656,0.495612532,0.508179426
up,0.506048381,0.518326581,0.501351416,0.502256155
right,0.50540328,0.503858745,0.502570391,0.499287784
left,0.504366398,0.517306149,0.497620076,0.5000934
right,0.506840467,0.502569675,0.500186384,0.500917256
right,0.505837739,0.501332581,0.497999698,0.50152415
right,0.503932238,0.507876635,0.497730464,0.498697191
left,0.503920972,0.503844798,0.49996835,0.502830267
up,0.508389711,0.503738344,0.499115676,0.50260371
left,0.504427969,0.494158447,0.499971837,0.503171861
left,0.502211869,0.511252761,0.496972561,0.511005878
left,0.502940595,0.507923543,0.501140833,0.505946219
right,0.507076681,0.509274304,0.504786909,0.501404226
down,0.503829181,0.512266874,0.498738587,0.511209846
left,0.498990327,0.511547148,0.497947872,0.504578471
right,0.504603863,0.50351584,0.497858822,0.502222538
down,0.501589835,0.498912126,0.500404418,0.493138134
down,0.504481435,0.504396677,0.501159132,0.50144887
down,0.500965297,0.510953307,0.50041157,0.503018856
down,0.502850592,0.512147844,0.496729463,0.499500453
right,0.505383193,0.51488328,0.498242766,0.505458236
right,0.502906501,0.516906023,0.498737335,0.50740689
left,0.502057076,0.511833608,0.496418029,0.502016485
down,0.498220742,0.501569033,0.498518288,0.500410974
left,0.506161213,0.504555166,0.500108182,0.500058174
left,0.501167834,0.497030377,0.493506998,0.51415807
down,0.505120039,0.507672369,0.497024417,0.496033758
left,0.50246954,0.507471621,0.500122726,0.503584981
left,0.502271235,0.515528858,0.499584794,0.515286624
right,0.498147011,0.506926715,0.493142247,0.490044981
left,0.507139921,0.51086086,0.501756251,0.509280562
down,0.506803751,0.516698658,0.501280189,0.512273669
up,0.503139913,0.507861078,0.49988544,0.504438818
right,0.501012027,0.500090063,0.497670144,0.500385702
up,0.510789096,0.495676607,0.503600717,0.500609398
up,0.506568849,0.511374474,0.500582457,0.512137473
up,0.506946623,0.510920644,0.500549793,0.50349158
down,0.507823884,0.507928789,0.497639388,0.498080343
left,0.504657269,0.510359704,0.495768428,0.50697881
up,0.50233072,0.509274065,0.502339303,0.51005125
down,0.503890574,0.511126101,0.495483786,0.506330431
up,0.503315151,0.511448979,0.501378,0.505060852
up,0.504528224,0.51403892,0.499080449,0.511760294
up,0.503526092,0.530306697,0.500732541,0.520345092
up,0.502013266,0.507373512,0.496793658,0.510894537
left,0.498648942,0.516453207,0.49779883,0.505263448
down,0.500853479,0.510831714,0.496277779,0.508204341
down,0.502409816,0.505388498,0.497556388,0.494084239
up,0.503819466,0.520171642,0.499031097,0.51153028
right,0.502907515,0.516301095,0.498759568,0.514327109
left,0.499269098,0.497288674,0.496722788,0.485113025
right,0.50467068,0.524346888,0.500393093,0.519429624
up,0.506626666,0.508130372,0.501030922,0.508920431
left,0.503028631,0.502087355,0.507314146,0.493044198
down,0.505058169,0.527427554,0.507550657,0.533899546
right,0.502975643,0.492069423,0.496649265,0.509181798
right,0.49851191,0.501259625,0.499419719,0.514620721
right,0.505393267,0.493558377,0.499200255,0.503602445
left,0.507424176,0.508557856,0.503696978,0.506078959
left,0.502154291,0.501628458,0.500890017,0.478832066
down,0.500612199,0.517807543,0.496286869,0.520246983
right,0.499218106,0.508333266,0.498128444,0.511381149
down,0.503091812,0.506836951,0.500445902,0.514386415
right,0.492642671,0.504274905,0.504437029,0.502686203
right,0.512428522,0.552198529,0.530107737,0.555076599
right,0.507149935,0.501732707,0.518323362,0.512076318
right,0.510169864,0.512402475,0.495411605,0.520401239
up,0.507552385,0.497698128,0.491069794,0.526621878
left,0.502823174,0.511577249,0.496272534,0.509856999
down,0.499416083,0.51190722,0.496151417,0.51350522
down,0.51016134,0.503974438,0.508932531,0.514779091
up,0.500185072,0.524210453,0.500130534,0.527529776
left,0.490832686,0.477791756,0.493232459,0.489332408
left,0.511882722,0.521094799,0.504103601,0.507156432
left,0.506543696,0.503483891,0.494564712,0.51503545
up,0.505671084,0.510238588,0.499419421,0.507330239
right,0.494391918,0.51379323,0.498814881,0.51363951
up,0.504594386,0.51141578,0.507508039,0.508438289
up,0.498947531,0.499376088,0.4986431,0.503478229
up,0.498886943,0.514049053,0.501764596,0.507662058
right,0.502531946,0.50483197,0.507674754,0.490274161
down,0.500149667,0.502209783,0.496867865,0.509533763
right,0.489898771,0.491471648,0.499586374,0.490054011
right,0.501796007,0.519289374,0.497101873,0.505644619
up,0.504978538,0.502424121,0.509990633,0.505551457
left,0.512979507,0.510560274,0.498769075,0.515931427
up,0.485061318,0.52447027,0.47833246,0.508637786
right,0.497129917,0.491035193,0.500450313,0.480114371
down,0.5004372,0.491918087,0.49582541,0.505546987
up,0.495246053,0.516559541,0.502828956,0.510556161
down,0.498170674,0.496044248,0.50534302,0.492478848
left,0.489944845,0.491487801,0.513957739,0.504570842
up,0.496730447,0.496073216,0.499664426,0.5049541
down,0.506091058,0.512707293,0.499931127,0.51477325
down,0.48822692,0.495540142,0.498008907,0.504006684
up,0.498835742,0.50113821,0.485273063,0.507792354
down,0.506249666,0.511652768,0.495414525,0.512175739
up,0.501999617,0.521436334,0.503311396,0.520281911
up,0.50685209,0.518745303,0.50394237,0.517455459
down,0.497766703,0.512406528,0.492064655,0.511459529
down,0.495913774,0.51274991,0.496185392,0.489747703
left,0.500444114,0.514201105,0.495139509,0.519758523
down,0.486867458,0.506694257,0.515380919,0.499052525
up,0.505438626,0.539738297,0.508266509,0.540492654
left,0.496449023,0.512117147,0.497923881,0.517256498
down,0.496928245,0.513883173,0.496638507,0.509332716
left,0.503483236,0.52904886,0.499745935,0.512956262
up,0.501318514,0.52417624,0.497984409,0.508040845
right,0.505167723,0.521139681,0.503404617,0.513155043
right,0.503516912,0.525447488,0.503271282,0.511522353
right,0.503523588,0.528089404,0.497504443,0.506939769
left,0.504635572,0.521186769,0.501981199,0.510291517
left,0.500378609,0.5174312,0.496881992,0.506113052
right,0.506611943,0.52418977,0.50081569,0.508437991
left,0.502127111,0.518056095,0.496769726,0.514640033
right,0.504124224,0.51611191,0.498330325,0.508442879
down,0.504354239,0.518121839,0.49756372,0.500072181
down,0.502456129,0.516343892,0.497520089,0.510456979
left,0.494993955,0.512821794,0.496776074,0.507097363
down,0.502363026,0.493790537,0.495809734,0.493657947
up,0.501609087,0.51948905,0.497520566,0.515344203
down,0.503788054,0.51508373,0.503898859,0.499101937
up,0.496484667,0.503863037,0.496356308,0.497268319
left,0.505190432,0.519347906,0.495691985,0.513841391
up,0.499465764,0.518256426,0.497511685,0.512876809
up,0.501626074,0.497906506,0.501947939,0.496683419
left,0.500712216,0.509857833,0.5045017,0.506734788
down,0.504768312,0.527409852,0.492658645,0.514288664
left,0.505477369,0.506037176,0.500576377,0.498664677
right,0.502759516,0.493259788,0.501535952,0.49695909
up,0.50403899,0.505814135,0.500380695,0.508669138
left,0.503224432,0.510438204,0.500106573,0.50511843
up,0.498984993,0.511825502,0.49569881,0.499069124
left,0.501141787,0.505312622,0.49653995,0.510728121
up,0.503735781,0.512046278,0.497188389,0.511548758
down,0.505796731,0.510083616,0.494534612,0.504695952
up,0.499508947,0.507034123,0.499929875,0.49865672
down,0.506186843,0.505736589,0.496377081,0.508552969
down,0.504854202,0.510743082,0.496167183,0.517077029
up,0.501522958,0.510991812,0.495875657,0.503575623
down,0.505917013,0.514488578,0.499592572,0.506721675
up,0.500781119,0.506233275,0.496287823,0.502422094
right,0.503000677,0.505835235,0.49962905,0.503905416
down,0.50401932,0.510355353,0.510856926,0.51797533
down,0.502378821,0.508125663,0.494935393,0.503523171
right,0.50352025,0.515973032,0.496894568,0.512046576
up,0.505754709,0.524969518,0.499949723,0.52015692
up,0.503606439,0.506653249,0.496638954,0.506679952
up,0.506373823,0.517006397,0.499706537,0.508099794
right,0.503492713,0.517068028,0.498938054,0.510595679
right,0.504539609,0.513651192,0.501872957,0.506758213
right,0.49701336,0.496572614,0.50065732,0.503144145
down,0.497499198,0.488388091,0.501983106,0.49196896
down,0.502225339,0.507930517,0.493199319,0.508458793
right,0.503604889,0.518729448,0.500494063,0.509771109
right,0.504586339,0.511851668,0.495673358,0.502061427
down,0.500484884,0.500561476,0.503179312,0.496582419
right,0.508843362,0.509424508,0.505304277,0.496911079
left,0.494197637,0.525556445,0.503155708,0.535509109
left,0.501594663,0.50821501,0.494937986,0.510392249
left,0.501888216,0.493423551,0.514340162,0.503736079
up,0.505048037,0.508635461,0.499356478,0.507986128
left,0.496585011,0.504322588,0.499001801,0.507129908
up,0.513298333,0.506421387,0.500716269,0.518535852
right,0.50524503,0.509772241,0.501022935,0.509003401
up,0.50740099,0.51863724,0.501174808,0.514297962
up,0.505646467,0.504474401,0.499286383,0.506333888
down,0.485535145,0.503631651,0.495201945,0.51011765
left,0.500076711,0.518697023,0.505994618,0.508186817
down,0.499182522,0.511672795,0.497551531,0.501779914
down,0.505414903,0.509851635,0.499524713,0.51670754
down,0.492670923,0.500597417,0.499201506,0.507727981
down,0.501421392,0.50553602,0.49927929,0.504750133
down,0.498499036,0.516508758,0.50125289,0.51121372
down,0.50552994,0.507007599,0.499530196,0.499629319
down,0.507779837,0.513627112,0.501284659,0.524937272
right,0.503698409,0.518179059,0.500886559,0.508024871
right,0.507217348,0.510490835,0.503056943,0.508054912
left,0.50356859,0.505802572,0.497647882,0.498015016
down,0.500256002,0.513227999,0.499540925,0.507490933
down,0.503885806,0.512313306,0.502535105,0.505776942
right,0.497110665,0.512168825,0.511934161,0.521381795
up,0.503499925,0.508089006,0.495643586,0.515560746
left,0.507540047,0.501467943,0.501956522,0.508261263
down,0.508069634,0.500194728,0.504377425,0.499171078
left,0.4936122,0.493229419,0.511070967,0.503827274
down,0.503648221,0.507559955,0.491357923,0.502049506
right,0.508354425,0.515672624,0.499896049,0.511558354
left,0.499102384,0.514032185,0.50144577,0.517064929
right,0.50797081,0.507006228,0.505297601,0.508922577
left,0.50276047,0.518778443,0.498059273,0.51109308
right,0.482531995,0.493898362,0.488351047,0.49326238
left,0.502691925,0.502653003,0.497245401,0.501753867
up,0.504092455,0.501470745,0.501597464,0.507628143
up,0.499707878,0.50582689,0.495785326,0.496785343
right,0.497867137,0.502223492,0.504158378,0.474523634
right,0.49820739,0.500382364,0.500269473,0.495124727
up,0.505947173,0.505158365,0.505280733,0.501949549
right,0.499733806,0.500435114,0.493375301,0.495939761
down,0.499725044,0.518109798,0.499963254,0.512457967
left,0.481710941,0.494817615,0.490567297,0.497717977
left,0.501022279,0.49492532,0.499807,0.502488077
up,0.508585572,0.513948858,0.507209182,0.504458308
right,0.501864672,0.513265371,0.495463848,0.51632601
left,0.504476786,0.515737236,0.49595964,0.523065865
down,0.503900528,0.504507601,0.499359518,0.508697093
right,0.499419898,0.494508356,0.499525517,0.499281138
up,0.506957412,0.512176394,0.497636288,0.509488881
right,0.498503327,0.51113838,0.491783023,0.512267351
right,0.504802287,0.509766996,0.500285625,0.511824489
down,0.502614141,0.497587979,0.49561739,0.508345068
right,0.496253461,0.520201504,0.499413311,0.521530032
right,0.499724299,0.517246008,0.498084098,0.511435568
up,0.502316535,0.519501388,0.503015399,0.512493014
left,0.500888467,0.504862845,0.49492085,0.501595318
left,0.502364099,0.512389898,0.498529553,0.512246549
up,0.500415742,0.496313065,0.515429318,0.499670118
left,0.49955681,0.507673681,0.49656871,0.511122286
down,0.490217954,0.495266408,0.500808656,0.498331577
right,0.504796445,0.517855644,0.497915089,0.505445182
right,0.503435791,0.510033131,0.49281314,0.514436305
down,0.501730382,0.50500989,0.489994884,0.506524324
up,0.506177962,0.509271204,0.497511417,0.518103659
up,0.503672242,0.509871364,0.498500377,0.50749135
down,0.501541913,0.501422524,0.503963172,0.504667342
up,0.505295277,0.502080619,0.509477139,0.495135367
right,0.504064202,0.491969407,0.502850711,0.487576276
left,0.501719713,0.49592948,0.499702483,0.496549338
up,0.499763578,0.485590428,0.505810201,0.490224808
left,0.506061196,0.498129547,0.504029751,0.492839605
up,0.509614885,0.485009462,0.51649034,0.484759629
up,0.500858605,0.482071549,0.504104853,0.48927334
right,0.493478388,0.486188233,0.502159059,0.487866402
down,0.498092502,0.508787155,0.49648428,0.496736795
up,0.499190629,0.499928921,0.504254162,0.493059248
up,0.4952555,0.49441275,0.501043737,0.483755499
down,0.502518058,0.509834647,0.507321239,0.499233514
up,0.493761271,0.501014888,0.502184927,0.496642888
left,0.498546571,0.500621855,0.501776874,0.489407331
down,0.497852951,0.486506999,0.500829935,0.481697828
right,0.498341709,0.489789248,0.50570637,0.487413764
up,0.501185536,0.495351315,0.506708086,0.489739448
down,0.504159153,0.500291646,0.504986882,0.488817781
up,0.500298142,0.485554367,0.502731264,0.475970298
right,0.502073228,0.500879288,0.505683959,0.481169313
down,0.498064995,0.496473104,0.505565584,0.493833512
up,0.494186163,0.488920093,0.498418123,0.489435285
left,0.497919291,0.498504579,0.499514699,0.499512613
up,0.499009341,0.493461162,0.506395876,0.487491161
left,0.502126098,0.488030493,0.502545059,0.479469925
left,0.497009963,0.495072782,0.498923928,0.48664251
down,0.500106633,0.5106529,0.508168817,0.495588541
down,0.497355044,0.501654744,0.508258283,0.506690502
down,0.495444328,0.494099915,0.502865791,0.492032915
up,0.499019235,0.489123523,0.503508925,0.494411618
right,0.505263746,0.500511587,0.507298052,0.49448204
down,0.503543913,0.504632473,0.5028072,0.488853335
right,0.498697519,0.49560973,0.503224492,0.501729727
down,0.499001175,0.500259519,0.502340853,0.490306139
left,0.492089093,0.512697875,0.494555056,0.505005538
down,0.497980058,0.500368774,0.505169868,0.492284536
down,0.497986704,0.493001848,0.502296448,0.50137645
right,0.496137559,0.491390377,0.499493837,0.501050293
right,0.49344486,0.495529532,0.494501173,0.498604
up,0.497181326,0.494408607,0.501263976,0.490941614
left,0.498902768,0.508487046,0.502631783,0.50390929
down,0.499353051,0.49715507,0.497611523,0.489342064
left,0.499240279,0.509027481,0.5009377,0.499118179
up,0.498050362,0.478653103,0.504914463,0.484264791
down,0.493014544,0.506209135,0.499982893,0.502832055
right,0.499698043,0.497226447,0.505247474,0.486351401
left,0.801570296,0.171778604,0.820695698,0.155694097
left,0.504687071,0.50921452,0.505983055,0.50487262
down,0.496747315,0.500013173,0.502253771,0.496814132
down,0.494458556,0.492666274,0.49680084,0.492935181
down,0.491906255,0.497486055,0.495053887,0.492560118
down,0.492463946,0.497289509,0.495699644,0.49801445
left,0.494757116,0.529341996,0.504000962,0.543882668
up,0.503169775,0.490718484,0.505698264,0.482609779
right,0.493517727,0.502287507,0.501621664,0.502605796
right,0.508042097,0.498587996,0.513872206,0.490229696
left,0.490835249,0.495927483,0.503529191,0.495060205
