label,x_left,y_left,x_right,y_right
down,0.53457588,0.814145148,0.534711957,0.812569559
down,0.584513545,0.727420807,0.588660181,0.744023383
left,0.127073392,0.408039391,0.130533203,0.437817961
right,0.875782728,0.517749727,0.876995504,0.518591106
right,0.842750013,0.456732184,0.843483925,0.457541585
up,0.509904206,0.175766379,0.513846338,0.182225376
up,0.505246758,0.332033992,0.503329575,0.331160218
right,0.780414522,0.446892351,0.787691712,0.455936641
left,0.180977806,0.4345994,0.184682146,0.466385871
left,0.261307269,0.455229551,0.265553683,0.475568801
up,0.467009634,0.155864775,0.471118629,0.160983384
left,0.319331259,0.475364298,0.315527141,0.488486111
down,0.517136335,0.737839937,0.515543401,0.740416944
down,0.505891263,0.848918319,0.505557775,0.851223052
left,0.173674464,0.530526936,0.173862278,0.565890372
left,0.261572599,0.548135161,0.261511356,0.559393466
right,0.877153456,0.451951295,0.880796075,0.447635263
up,0.483600706,0.166660115,0.492395908,0.17809169
up,0.49869138,0.346380621,0.489479452,0.348453641
down,0.471944332,0.778707266,0.470306605,0.774985671
down,0.48679474,0.774365842,0.486231357,0.77725035
left,0.128455952,0.40943259,0.129305646,0.442926854
left,0.249714226,0.46092388,0.248541132,0.481810957
up,0.464889318,0.299484581,0.467505902,0.300905734
left,0.227227539,0.448145092,0.22782594,0.478188336
down,0.459239572,0.665607512,0.451296598,0.677448273
down,0.475933343,0.704232633,0.471445531,0.718659818
right,0.672351241,0.459587753,0.678932607,0.476306736
left,0.130413756,0.519028962,0.133458763,0.55921483
down,0.47064361,0.68029952,0.47224769,0.701219261
right,0.662701309,0.425837874,0.667998314,0.43431282
left,0.247754008,0.529443324,0.250943393,0.564476311
down,0.581844747,0.701135993,0.582286239,0.718316615
up,0.57964164,0.315478534,0.575551569,0.316429168
down,0.457174391,0.692630768,0.454786956,0.7164886
up,0.434146494,0.182175457,0.438040912,0.191697642
down,0.517627597,0.846263647,0.518911421,0.847575963
right,0.818557501,0.427216262,0.819280386,0.444103241
up,0.574693918,0.173015445,0.576223433,0.163760722
up,0.579631448,0.1477568,0.580702066,0.137947574
right,0.79149437,0.431461543,0.790638745,0.440156192
left,0.295443118,0.471812814,0.290497512,0.502485454
left,0.20582518,0.533530653,0.206212804,0.567747831
up,0.5892061,0.260450721,0.587700486,0.263884485
down,0.568001449,0.723895848,0.572521687,0.762067735
up,0.533792138,0.231977612,0.53535068,0.238658518
left,0.257113516,0.421533704,0.260281891,0.453762233
down,0.577212572,0.659765184,0.578241885,0.664765537
down,0.450795352,0.64022249,0.456081837,0.655312896
down,0.517054617,0.750281692,0.52453047,0.785393298
down,0.52509737,0.709581733,0.527540565,0.734833717
left,0.269727618,0.504734457,0.268031806,0.526668787
right,0.78764081,0.455937892,0.787502468,0.468377233
up,0.471286595,0.228194848,0.474389106,0.235219061
right,0.783345282,0.48939082,0.782205641,0.49690482
up,0.562555254,0.212732136,0.56686759,0.225579172
down,0.568408489,0.831541002,0.571891308,0.82854265
left,0.412582368,0.518973589,0.413277328,0.539069414
left,0.353599638,0.412416369,0.354242831,0.427807808
left,0.213019952,0.523027778,0.217287078,0.550177455
up,0.439984143,0.206054926,0.442504197,0.215223029
right,0.67162025,0.49682349,0.672458589,0.51399368
up,0.525501966,0.245512024,0.526495695,0.25130111
left,0.330272883,0.412028402,0.335212588,0.43790409
up,0.514541328,0.113068029,0.518752456,0.133987859
right,0.887113154,0.553267896,0.887509108,0.559429944
right,0.743679643,0.416846275,0.748215616,0.433943927
left,0.228436694,0.418001175,0.229887977,0.464196026
right,0.68834883,0.516500115,0.693623483,0.541078031
down,0.49142763,0.676789463,0.491926193,0.689063847
down,0.571303427,0.678227305,0.580005705,0.71319145
left,0.245476618,0.521062076,0.246302113,0.567718744
right,0.753722966,0.432825446,0.754945338,0.450749308
down,0.482183248,0.727146983,0.485344678,0.751710951
down,0.507729471,0.652071714,0.50714612,0.677928209
right,0.721889198,0.500692725,0.720260441,0.532764435
down,0.505349219,0.812597692,0.507888556,0.844266117
left,0.254478455,0.522801876,0.252453327,0.560342252
down,0.47146672,0.721224844,0.470429868,0.737458229
right,0.862594604,0.543899,0.869643927,0.547052205
up,0.458733439,0.265628457,0.46243903,0.272918016
down,0.521640062,0.663888276,0.52087152,0.68073535
down,0.433191419,0.860274255,0.434251815,0.853741884
up,0.504512131,0.31200242,0.507466197,0.313384771
up,0.539527237,0.223950282,0.541264951,0.232944265
left,0.179105878,0.422786415,0.181838319,0.450770557
left,0.129972354,0.561932325,0.130046993,0.582282603
up,0.534504652,0.249826044,0.531359076,0.241648093
right,0.750905991,0.414869308,0.752502263,0.412869364
down,0.4852494,0.680855036,0.482434183,0.696945906
up,0.44921571,0.182820752,0.450682044,0.194572359
down,0.499549299,0.847176552,0.500237644,0.842152774
left,0.25716719,0.437065095,0.262518525,0.457495868
right,0.799093843,0.554923415,0.795490623,0.566816509
left,0.327173501,0.483312607,0.328957766,0.498928636
up,0.474737942,0.333496928,0.473046482,0.34223035
right,0.700226426,0.486341655,0.701352477,0.508398354
left,0.327512622,0.522519171,0.331884503,0.546585381
right,0.700544655,0.429806739,0.702174723,0.451713383
right,0.768870413,0.455957711,0.766682208,0.462882608
left,0.335867971,0.474090368,0.341076463,0.502001584
left,0.291875154,0.430726796,0.297612727,0.456828028
down,0.468002498,0.704409659,0.468577743,0.705286622
up,0.508618414,0.282080442,0.508563578,0.281419784
up,0.485972583,0.253201365,0.485660374,0.268978238
down,0.570621252,0.824395955,0.568716586,0.84902513
down,0.464606971,0.820357919,0.479793549,0.840134799
up,0.486050308,0.319461852,0.484995186,0.330676198
down,0.488601089,0.832056046,0.495632529,0.840975702
right,0.854662716,0.538053215,0.855115831,0.55489105
left,0.132626593,0.482493132,0.135938853,0.516716123
up,0.531714976,0.106122993,0.532012582,0.12651135
up,0.51200825,0.287624627,0.509515166,0.286285371
right,0.810887396,0.478074849,0.810543418,0.491083622
left,0.206536442,0.514090478,0.204380736,0.540831506
right,0.776866972,0.534251153,0.768682241,0.558867812
up,0.461499095,0.190889016,0.460950553,0.188990787
down,0.545686662,0.640418649,0.541608691,0.648225188
right,0.733346939,0.466002166,0.733958185,0.477288932
up,0.534994543,0.205652907,0.542090356,0.224599689
left,0.254153758,0.52641511,0.256228894,0.556870043
down,0.493480504,0.832131922,0.497447133,0.857869864
down,0.552938402,0.70600152,0.557274997,0.748792887
right,0.775538266,0.419339776,0.779578447,0.437628716
up,0.521695673,0.146401808,0.525349557,0.164639771
right,0.768798113,0.545701385,0.771269083,0.568202317
down,0.463540912,0.771338642,0.458239257,0.779470623
left,0.350808799,0.500643253,0.35588339,0.524632692
right,0.822115362,0.522804201,0.818701804,0.545392334
right,0.860732794,0.550257742,0.853371561,0.559895337
up,0.502651274,0.331837684,0.497876376,0.349158615
up,0.51764369,0.321989983,0.517772853,0.332674503
down,0.571146309,0.694462061,0.575540841,0.729598403
up,0.460784644,0.153017655,0.462167144,0.168925613
right,0.786640227,0.455603242,0.792178094,0.474517941
up,0.467728049,0.27102536,0.471686482,0.278117955
down,0.531877518,0.723843038,0.534478962,0.73239845
left,0.288490653,0.429158986,0.290442348,0.45309943
left,0.276809007,0.412985414,0.281541795,0.436231643
right,0.892320812,0.518329024,0.899493575,0.522306025
right,0.710217714,0.537206292,0.717158556,0.554383993
left,0.280187875,0.493893504,0.285602331,0.518157542
right,0.852201641,0.52892071,0.849433661,0.547486722
up,0.530692816,0.190644398,0.532216012,0.208125263
up,0.589301288,0.302740097,0.587714016,0.31395483
down,0.56795454,0.624381483,0.571888149,0.65447396
down,0.496943504,0.780670106,0.500867069,0.797279119
right,0.892168462,0.441694856,0.894919991,0.449754894
up,0.483659357,0.148603275,0.484571368,0.150858924
left,0.307237118,0.495574772,0.303775072,0.513235509
up,0.548638701,0.23598589,0.546785176,0.255130112
up,0.537195861,0.14897421,0.536038935,0.171887279
right,0.684674799,0.434915423,0.682717979,0.456101537
down,0.511565626,0.732264698,0.508054137,0.744581997
down,0.536190987,0.826032579,0.540577888,0.854115427
left,0.143520579,0.402671367,0.149166673,0.442367166
down,0.505323648,0.794144571,0.498015225,0.792471468
left,0.34756422,0.512288213,0.346079797,0.524787962
down,0.449301064,0.77229768,0.449463636,0.773878813
right,0.86951828,0.427968949,0.878818929,0.444468856
down,0.487351328,0.830224752,0.494180501,0.847575784
right,0.747035384,0.404874802,0.755225599,0.42005977
up,0.488651276,0.330102354,0.490956694,0.348981887
up,0.429819554,0.248441204,0.430287629,0.260255605
left,0.159309968,0.487097055,0.16659838,0.529574811
left,0.276001304,0.434106827,0.282091588,0.46823886
down,0.556579649,0.847948611,0.559696138,0.844207168
right,0.6908319,0.453127205,0.690871716,0.478041768
up,0.451164246,0.25442344,0.454106331,0.270996273
up,0.519932508,0.244805485,0.519526899,0.253029794
right,0.695056319,0.457258999,0.6965909,0.477148652
down,0.58260119,0.730149031,0.587121844,0.772326827
left,0.194679841,0.393142104,0.199590594,0.441389471
right,0.724373937,0.503038347,0.724648535,0.539152622
left,0.220698252,0.47602731,0.215449437,0.506586373
up,0.527092397,0.318058729,0.527187884,0.337754428
right,0.835832357,0.505284786,0.835213304,0.524299204
right,0.875464022,0.470987111,0.874014914,0.479397863
left,0.164109915,0.526504576,0.165252522,0.571114838
up,0.538413346,0.1368341,0.538361967,0.152309239
left,0.295456499,0.508482099,0.29443723,0.539919794
right,0.881231546,0.529085994,0.883589804,0.549426138
up,0.46742934,0.305462956,0.460534841,0.321777314
down,0.449755698,0.799379289,0.452499747,0.794743299
up,0.539236605,0.302782178,0.531743646,0.320972383
down,0.439259052,0.815894723,0.44144851,0.836534142
right,0.880130172,0.540248275,0.881901979,0.559992433
left,0.2511428,0.543395102,0.255858392,0.577878356
up,0.47315523,0.274681121,0.473144531,0.280501962
up,0.529800177,0.259207606,0.533302248,0.271953911
down,0.574836135,0.741683722,0.570802689,0.740307391
right,0.890285075,0.498821467,0.891469359,0.513416052
right,0.724627674,0.512631059,0.725953639,0.538259745
up,0.577182233,0.324098319,0.571539342,0.330338985
right,0.820392668,0.417365104,0.819062471,0.425945848
down,0.47127986,0.808163106,0.467469007,0.835852385
down,0.554931402,0.748039067,0.550917029,0.783569694
up,0.529091179,0.29444325,0.532662928,0.30256924
down,0.478454322,0.730409443,0.485876769,0.76660192
up,0.498113632,0.223727226,0.49826926,0.229179129
left,0.25923416,0.541502655,0.26059556,0.572153091
up,0.511226177,0.189850479,0.522350073,0.177945361
left,0.257368833,0.499501616,0.256209671,0.503386736
left,0.129230246,0.574194193,0.132269397,0.571839035
right,0.82279706,0.462893754,0.826957703,0.445554346
left,0.337477505,0.552037597,0.332573444,0.554182291
up,0.533216238,0.2822932,0.535209477,0.272853255
right,0.786037505,0.45819056,0.789449334,0.438759983
left,0.213865429,0.571110308,0.209085852,0.569761276
right,0.702304184,0.486569911,0.700380743,0.47129786
down,0.509324253,0.790737092,0.499600977,0.78142494
left,0.218519062,0.447738916,0.211952984,0.426590353
up,0.542259812,0.136928529,0.541229367,0.123594902
left,0.138339818,0.468734831,0.135940284,0.460173577
up,0.501115859,0.296160281,0.496549636,0.291480482
up,0.581981659,0.3076213,0.578863502,0.299295396
left,0.249230489,0.471293271,0.247446671,0.475482851
up,0.53389591,0.222224861,0.531277418,0.218269438
right,0.73212409,0.565511823,0.744672954,0.596247911
left,0.269800454,0.558139682,0.262797385,0.564293921
right,0.875307262,0.580254376,0.874066532,0.583754361
right,0.87932682,0.492744923,0.879481256,0.479388833
right,0.727133155,0.557077765,0.723076761,0.560263038
left,0.128063455,0.44698897,0.124183893,0.434830755
up,0.534723759,0.267256111,0.533436954,0.262444794
left,0.234237418,0.50353688,0.236314356,0.522410154
left,0.229891539,0.519023359,0.230066016,0.518798113
left,0.257131845,0.554697156,0.251346618,0.566247046
right,0.746305645,0.512225688,0.747333586,0.517194748
down,0.529776514,0.699604571,0.520185351,0.683223903
left,0.185142159,0.478057146,0.177469417,0.475088537
right,0.79197979,0.497683823,0.791899621,0.4879103
down,0.583412945,0.693001449,0.587637126,0.709174931
down,0.461362392,0.699003875,0.452084333,0.698936164
down,0.590822697,0.734988868,0.589654624,0.732149363
down,0.488115668,0.756289899,0.479667008,0.745147943
right,0.896512747,0.477867872,0.901511014,0.463695139
right,0.662479818,0.553247571,0.661816418,0.536934853
left,0.296652347,0.520185769,0.290701151,0.539925933
down,0.493298471,0.744153678,0.48067978,0.751964569
left,0.173972905,0.5347808,0.172402591,0.5449664
left,0.269442648,0.543219805,0.260436356,0.559509814
down,0.44517681,0.818176448,0.436200529,0.810454369
left,0.311820626,0.53053087,0.301896214,0.541707933
left,0.287719518,0.449707597,0.277963847,0.447928876
right,0.818999112,0.462639004,0.811334372,0.453397423
left,0.326575786,0.502897263,0.316487223,0.51527369
down,0.580894887,0.814593375,0.569521785,0.820119917
up,0.436005592,0.178279057,0.431268722,0.182651982
right,0.812496066,0.480885565,0.795492649,0.473688036
up,0.586005926,0.259705335,0.586597502,0.257881224
up,0.475671679,0.180879772,0.472124368,0.178946555
up,0.481339931,0.145043641,0.478779107,0.145003676
down,0.515153944,0.801234782,0.517589092,0.799579561
left,0.30408895,0.455282867,0.290866375,0.467698663
up,0.535331964,0.221317008,0.539055407,0.225534931
down,0.519803762,0.838890135,0.513553023,0.834552169
up,0.515054286,0.275402427,0.515484273,0.274320871
up,0.502756834,0.174842507,0.498379737,0.164222077
up,0.526837826,0.121804498,0.5273965,0.118530251
up,0.474294305,0.237236887,0.47640124,0.239280045
left,0.276391894,0.560531914,0.267275989,0.559788287
down,0.504903078,0.788645804,0.495228261,0.78052038
down,0.531508267,0.817968965,0.531566858,0.816830814
up,0.527954519,0.239837736,0.529546261,0.243931204
right,0.846675098,0.466776073,0.846393526,0.456738651
left,0.302959412,0.537869215,0.295361042,0.547722161
right,0.756331623,0.463766843,0.754303932,0.456152797
up,0.58073318,0.166426823,0.585085392,0.169971094
left,0.330879658,0.535983622,0.318722367,0.558164299
down,0.592581987,0.735883176,0.576290846,0.74172765
right,0.767393231,0.46370998,0.753728032,0.470377624
right,0.871287107,0.563574612,0.867610335,0.5763309
right,0.703787923,0.52593255,0.701054811,0.540481746
left,0.244958937,0.469212264,0.228270829,0.505019248
left,0.162120476,0.465939999,0.156570464,0.464793384
down,0.457328826,0.78956753,0.448714077,0.779464483
right,0.719888031,0.563581884,0.717483759,0.582831383
down,0.474291205,0.782066107,0.462036222,0.77978301
right,0.700687945,0.562019587,0.693883896,0.567691743
right,0.816449106,0.511576414,0.812851369,0.514993548
right,0.880678952,0.470264196,0.870073915,0.457239509
right,0.881160915,0.511265755,0.875214219,0.522846162
up,0.491100311,0.365878791,0.483661175,0.355736732
left,0.276688695,0.499662429,0.274713546,0.507063448
down,0.483965784,0.727200806,0.47306487,0.726398289
down,0.50520581,0.860708773,0.494714856,0.855602324
up,0.468549937,0.279700726,0.46489355,0.281539887
left,0.145851716,0.535914958,0.13960433,0.529933393
left,0.311297357,0.448729724,0.304073393,0.449051559
left,0.258559495,0.457656443,0.248921633,0.473096639
up,0.580032766,0.308270365,0.581139028,0.303321153
right,0.755328238,0.442814052,0.754013777,0.428436875
up,0.535093129,0.158387721,0.546559691,0.176800027
up,0.452947438,0.163171709,0.458681494,0.179088905
up,0.454844922,0.243529782,0.475768745,0.263445079
right,0.729254544,0.562901556,0.724823236,0.567493498
down,0.504123211,0.656320095,0.512632966,0.684410095
right,0.714030445,0.461051583,0.71129781,0.453567386
right,0.79666692,0.545991242,0.791953504,0.566574097
up,0.564303458,0.216851145,0.581047773,0.21791707
left,0.171569318,0.570390046,0.167526558,0.574935615
up,0.447577357,0.214698508,0.450345635,0.236070454
right,0.800746679,0.571366191,0.794766963,0.58924216
down,0.571176171,0.740816891,0.558430612,0.748538733
up,0.509468555,0.307976037,0.512507796,0.305152357
down,0.494377375,0.69427675,0.488172978,0.690732539
left,0.252549142,0.574343979,0.222448632,0.602274954
up,0.595127404,0.297735542,0.583530843,0.297438413
down,0.462199092,0.633561969,0.450520992,0.643761575
down,0.464890659,0.785752892,0.46014902,0.761377156
up,0.517842233,0.113644354,0.513318002,0.118351094
down,0.500792861,0.837250471,0.489936709,0.809670925
up,0.474420428,0.159955114,0.473165214,0.162242249
up,0.469363421,0.291952997,0.476097226,0.295560807
down,0.573214769,0.732095361,0.563061178,0.739465475
down,0.541146696,0.832494318,0.535136223,0.821685433
left,0.269516826,0.569951773,0.257343322,0.578604639
down,0.48472622,0.806675673,0.473005563,0.805051565
up,0.553776443,0.213600919,0.554890692,0.234181821
left,0.22863397,0.520961702,0.20958434,0.567614377
down,0.48508513,0.702429712,0.485472858,0.6894629
left,0.305158108,0.560054123,0.304134816,0.555997372
up,0.473858476,0.154982835,0.46991384,0.131350175
right,0.693718493,0.50367111,0.694809377,0.505833983
right,0.82680738,0.581321001,0.830967307,0.591102183
right,0.768580496,0.581121325,0.770336866,0.583348751
left,0.337508023,0.529241085,0.317485482,0.55705595
left,0.171292409,0.57244283,0.166828617,0.564733744
right,0.788587809,0.528109014,0.78708744,0.53829819
left,0.351181954,0.54773736,0.341541082,0.553032398
right,0.803465426,0.481703758,0.804672062,0.46693927
down,0.443193525,0.859852076,0.434097677,0.838177621
down,0.535716891,0.788110375,0.527166903,0.785596669
left,0.27879712,0.545198023,0.271371186,0.534119844
down,0.478357047,0.82744348,0.466182142,0.812780976
up,0.501458287,0.342780501,0.503398359,0.327036172
down,0.486455828,0.782594502,0.481394798,0.770930111
up,0.47062093,0.26186797,0.472530723,0.256711215
left,0.286814094,0.540568054,0.279039979,0.54485184
up,0.529146016,0.148180857,0.532270491,0.134757817
up,0.50673151,0.336141616,0.505096197,0.319985211
left,0.297691703,0.486551672,0.287510455,0.492518455
down,0.518783331,0.722995698,0.511184931,0.722620547
left,0.18309249,0.567929626,0.179088816,0.565565109
right,0.850408554,0.546954453,0.847509921,0.543662548
up,0.477695376,0.319676638,0.474678904,0.30963251
left,0.219946772,0.554313302,0.213999256,0.555901468
up,0.517305017,0.223983437,0.514553428,0.220381454
left,0.309156686,0.476789087,0.301902831,0.475503623
up,0.493998826,0.245182946,0.4881697,0.230042934
down,0.580006897,0.745417833,0.567749918,0.742212117
up,0.525722682,0.238005638,0.533155262,0.237153009
down,0.554568529,0.833892643,0.545728266,0.835372031
down,0.468688011,0.760347009,0.453942686,0.756955147
up,0.462758422,0.152675599,0.464384824,0.1519178
down,0.511735678,0.738026023,0.510375857,0.732506931
up,0.462707132,0.29061982,0.462353706,0.286670089
right,0.875522375,0.567504883,0.875015318,0.566926956
down,0.456570596,0.679367006,0.448682904,0.680694342
down,0.52283442,0.742152393,0.510133147,0.746966004
right,0.890658081,0.549849808,0.890610337,0.546865284
up,0.544246078,0.139294103,0.5427863,0.139739424
up,0.559428453,0.259882778,0.547874033,0.248202756
up,0.440105259,0.26652953,0.437238097,0.272618473
right,0.76870054,0.483737171,0.766911685,0.471244037
right,0.686891913,0.487227619,0.679535985,0.474546611
right,0.672917783,0.564227462,0.667150915,0.564460099
down,0.545430422,0.766457379,0.534933805,0.766992748
down,0.581157982,0.654945612,0.570720613,0.673430026
right,0.749971628,0.465025604,0.743417501,0.463370353
right,0.690387428,0.491589993,0.68295294,0.491854668
down,0.475316167,0.686490297,0.470897883,0.6814726
right,0.854195595,0.49631834,0.850696504,0.480633348
left,0.351185411,0.525572717,0.347962081,0.541488707
left,0.349203557,0.451105684,0.338960916,0.451521844
left,0.262054235,0.574769795,0.242442384,0.590477169
up,0.447219729,0.150188625,0.441963226,0.147202507
left,0.13512145,0.445545018,0.124631055,0.437109023
up,0.475787282,0.2703408,0.470763803,0.263887227
right,0.829604149,0.480356216,0.828398526,0.469965726
up,0.474322319,0.293649077,0.471783668,0.281986773
up,0.535989046,0.298871547,0.544832826,0.29047367
down,0.511220396,0.79298228,0.495777786,0.795512438
left,0.266634583,0.46608609,0.257246375,0.475965798
down,0.584443033,0.655136883,0.575440943,0.668156505
down,0.540389776,0.731207252,0.530113459,0.740051508
down,0.48834455,0.835032105,0.494177938,0.830966234
down,0.472961068,0.710064411,0.463302493,0.70606029
down,0.573221445,0.721460044,0.582980394,0.729456484
down,0.516189396,0.846320748,0.507003546,0.851325214
down,0.547900081,0.644428968,0.542681634,0.646127939
right,0.679487526,0.503531873,0.675460279,0.493468255
right,0.8401649,0.572032034,0.842480123,0.579841197
left,0.299185902,0.512508392,0.291586906,0.510241807
down,0.579484284,0.690187633,0.575979829,0.695842087
down,0.532754898,0.840862274,0.535002291,0.835959256
right,0.784773827,0.490441918,0.779888391,0.496230066
up,0.541663706,0.327978283,0.536391437,0.316131622
left,0.348060012,0.510810554,0.336431056,0.522136271
down,0.553865433,0.746105373,0.562755048,0.74769634
left,0.272148669,0.57852453,0.264007807,0.593373835
down,0.476814419,0.707175732,0.467119008,0.710927784
right,0.740894139,0.502359211,0.734606028,0.49699685
left,0.35183695,0.535593629,0.341421396,0.546439409
right,0.865381181,0.578525782,0.863132834,0.578315258
left,0.362872571,0.447167426,0.355332345,0.444542795
right,0.72443372,0.537014425,0.741560876,0.528594613
left,0.269187033,0.57862848,0.257217377,0.593970597
up,0.474829495,0.243204877,0.478080064,0.221642226
up,0.548720658,0.319392413,0.549956501,0.316281825
right,0.831008017,0.560644448,0.82692343,0.563083529
right,0.884446561,0.551310182,0.882691205,0.542253077
up,0.564712286,0.171958089,0.57283932,0.179244623
right,0.903760493,0.568940401,0.899909914,0.569437981
down,0.502026677,0.849802434,0.49338752,0.844700217
left,0.18998915,0.480760396,0.180447951,0.488123506
left,0.198574051,0.575375497,0.199022904,0.541083038
up,0.590428531,0.121080033,0.582295835,0.114765428
right,0.794838548,0.476975054,0.797137618,0.475710034
left,0.153709114,0.567902386,0.146671712,0.575487196
down,0.540514052,0.726619661,0.532071829,0.727149844
right,0.890263617,0.56115967,0.889490426,0.555498123
up,0.505706251,0.312532932,0.504176557,0.310204625
right,0.670569003,0.464180738,0.661255658,0.458773166
right,0.844920218,0.568738401,0.843505681,0.577591538
down,0.553912818,0.835704386,0.544396579,0.838309705
right,0.800826132,0.493461251,0.800276399,0.487399697
right,0.889404297,0.574550211,0.889181554,0.579743505
up,0.557297885,0.219155654,0.551805139,0.203100979
left,0.230683818,0.495211452,0.217940301,0.510078073
left,0.362186909,0.558518827,0.355513185,0.567397952
up,0.506007135,0.21152091,0.501524329,0.212138027
left,0.261262745,0.486062795,0.253038436,0.485263646
down,0.463634789,0.796901703,0.454951644,0.795458078
right,0.877273619,0.564616382,0.866461396,0.577786267
right,0.762389004,0.492216408,0.758307695,0.499219716
down,0.582361758,0.694335341,0.571188152,0.706925929
up,0.510238171,0.278719634,0.507202148,0.267709821
up,0.521779001,0.3390356,0.527358592,0.326406926
down,0.50994581,0.861033618,0.504596174,0.858011186
up,0.475615323,0.304372817,0.476300001,0.304406315
right,0.853426278,0.442497402,0.848203659,0.444135606
left,0.256298393,0.531778812,0.253205031,0.541669369
up,0.553435206,0.286836952,0.551613271,0.283579886
left,0.304340124,0.491374493,0.301644713,0.493336111
up,0.534407318,0.243711188,0.54495281,0.234801516
up,0.449083507,0.207433075,0.457024127,0.197071165
right,0.755271137,0.399892956,0.750659943,0.397723526
down,0.45987913,0.808754086,0.45233798,0.788374841
up,0.495422781,0.330028862,0.509658515,0.333236575
up,0.536170959,0.162155479,0.547091722,0.16748552
down,0.522368908,0.807947457,0.520364881,0.824377775
up,0.499408305,0.357099473,0.501218975,0.360259295
left,0.216908261,0.524487257,0.215658918,0.545196235
down,0.592001915,0.749569416,0.588111758,0.728472471
right,0.726346254,0.515335798,0.723188102,0.50642544
up,0.472551227,0.303306609,0.476769775,0.301136106
down,0.543806195,0.715373576,0.534834266,0.693683565
up,0.458713531,0.197284058,0.472056478,0.185993746
right,0.870706677,0.547892213,0.87903589,0.553462088
down,0.591287076,0.68761754,0.585547507,0.699033618
up,0.491596192,0.266269088,0.494023144,0.272750586
left,0.164221331,0.525497377,0.163805038,0.535775721
up,0.538381279,0.316710681,0.542845905,0.316902816
left,0.193926841,0.406807244,0.184964865,0.432127178
left,0.355662316,0.480882347,0.353806943,0.489120394
down,0.550228417,0.816029549,0.542544425,0.827572644
down,0.464567631,0.679234684,0.462179661,0.684218168
down,0.500433266,0.752602935,0.506372035,0.7554636
up,0.487506747,0.563185036,0.488888383,0.566316843
right,0.791748166,0.448156238,0.792432249,0.443236023
right,0.874119401,0.51635927,0.872749805,0.51291877
down,0.479740471,0.736402035,0.476728201,0.743464351
down,0.509913087,0.853556097,0.501003683,0.83915925
down,0.582231343,0.714382231,0.579063058,0.684011638
right,0.826524734,0.414550662,0.824043095,0.418454349
right,0.667088985,0.528172016,0.667305589,0.519328773
up,0.497395456,0.337197602,0.503786147,0.344584137
left,0.204671323,0.392407626,0.204255849,0.410511255
down,0.478830636,0.687821329,0.475830078,0.703083694
left,0.390023082,0.367137879,0.41741401,0.362611085
up,0.461983413,0.279165059,0.46501559,0.275453717
down,0.43485716,0.83389014,0.434146464,0.839702487
right,0.686303198,0.44585374,0.684374273,0.435578257
left,0.338057905,0.425027519,0.338213354,0.42803961
left,0.2788046,0.498748779,0.275506258,0.500893116
down,0.463575035,0.609904528,0.468448043,0.620684385
down,0.485993445,0.685942888,0.482150823,0.670774281
down,0.555104733,0.817118824,0.548104227,0.804547369
down,0.478423923,0.786189795,0.474987209,0.800380886
left,0.252579659,0.499315053,0.25311631,0.513642132
up,0.540437937,0.221838236,0.548687458,0.226946071
right,0.803118527,0.406832397,0.808204114,0.413560718
right,0.755770326,0.547735989,0.762468338,0.537505686
left,0.309300512,0.408228308,0.316785544,0.406445563
right,0.696419716,0.44995445,0.694241524,0.44058153
up,0.487829417,0.283992589,0.492509782,0.278394878
