,label,x_left,y_left,x_right,y_right
61,5,0.7194476,0.5209844,0.7293173,0.52663636
62,4,0.26088953,0.51653934,0.266855,0.5285685
63,5,0.7182234,0.49974266,0.7272051,0.5017828
64,5,0.38667256,0.521848,0.39650154,0.5220432
65,5,0.65615326,0.49666703,0.6661851,0.5041486
66,4,0.23871166,0.5179517,0.24658376,0.5330884
67,4,0.40816665,0.50960577,0.41797113,0.51443875
68,5,0.46409103,0.5087268,0.47905076,0.5233519
69,5,0.69685394,0.5219263,0.70430773,0.5240449
70,5,0.7444339,0.5186006,0.7473902,0.51539755
71,5,0.6653025,0.4993031,0.66847944,0.49396637
72,4,0.2621572,0.50332785,0.26727644,0.5110597
73,5,0.6193502,0.5133298,0.62297904,0.510551
74,4,0.49405453,0.49960944,0.4931271,0.5056356
75,5,0.67127365,0.50793356,0.6740493,0.5053898
76,4,0.28276646,0.52686405,0.28374445,0.54090846
77,5,0.6090471,0.50597256,0.6108017,0.50889486
78,4,0.33826858,0.5115174,0.34274018,0.5270755
79,4,0.3663516,0.503862,0.36743814,0.5169469
80,4,0.27861252,0.48925498,0.2784497,0.50859696
81,5,0.70598483,0.5134304,0.7082924,0.51026416
82,4,0.37876016,0.5083282,0.38112906,0.5049771
83,4,0.39282465,0.51251364,0.39829236,0.50924367
84,5,0.4532021,0.51819694,0.46539298,0.5092979
85,4,0.297109,0.51364726,0.3024622,0.5175255
86,5,0.6971727,0.5105899,0.7025797,0.510814
87,4,0.35983473,0.5131397,0.3651803,0.5161403
88,4,0.3253566,0.5122524,0.32860714,0.5134192
89,4,0.29872307,0.5199091,0.30885002,0.5307046
90,5,0.5887044,0.51472175,0.59973276,0.51608664
91,5,0.7140524,0.50989264,0.72028923,0.51243955
92,4,0.37629652,0.5011946,0.38198107,0.5149278
93,4,0.261093,0.5267942,0.2666558,0.5373142
94,4,0.3098619,0.5317946,0.31112513,0.5372575
95,4,0.29172954,0.5225235,0.29828718,0.53572154
96,5,0.6955977,0.5053252,0.7025808,0.5095096
97,5,0.6519523,0.49952304,0.6567378,0.50229454
98,5,0.6730658,0.504653,0.68314666,0.49842578
99,4,0.3004422,0.49598968,0.30527085,0.5128844
