,label,x_left,y_left,x_right,y_right
0,5,0.49321,0.49633858,0.5038916,0.50576174
1,5,0.4898569,0.51995015,0.5004041,0.51162106
2,5,0.48632532,0.48602933,0.49146235,0.4965306
3,4,0.48787948,0.50301266,0.4971373,0.49661216
4,5,0.49252933,0.5027682,0.49233866,0.5019772
5,4,0.49198923,0.5156213,0.49477986,0.5171787
6,5,0.4948474,0.50255775,0.50215185,0.50744593
7,4,0.49516368,0.50577605,0.5045064,0.5039352
8,5,0.49534252,0.50479645,0.5035389,0.50314856
9,4,0.49459252,0.49829087,0.5045533,0.49071667
10,4,0.4926355,0.5084746,0.504891,0.50023353
11,5,0.49144676,0.51339334,0.49929863,0.51836526
12,4,0.49627727,0.52905273,0.5028312,0.5372137
13,4,0.49554282,0.5123282,0.49725455,0.5104232
14,4,0.48792452,0.4931032,0.4966148,0.5053745
15,5,0.4922156,0.48288873,0.49907774,0.48891994
16,4,0.4929487,0.49190438,0.50241286,0.50793135
17,4,0.4883718,0.49831626,0.49680722,0.5006226
18,5,0.49005732,0.4916314,0.50321954,0.49199137
19,4,0.49576163,0.49169648,0.49834043,0.49713263
20,5,0.48659787,0.50515723,0.49201316,0.50552225
21,4,0.5046342,0.47399718,0.5152165,0.46712556
22,4,0.49267167,0.5059982,0.4982514,0.5180041
23,4,0.48533338,0.5019027,0.4906566,0.5072769
24,5,0.4868588,0.4991228,0.49267995,0.515527
25,4,0.49314594,0.47725323,0.50129676,0.48867416
26,4,0.49311033,0.5033871,0.5056502,0.50699854
27,5,0.49225998,0.5118412,0.49909514,0.52695334
28,4,0.4939843,0.5007582,0.49936432,0.50638676
29,5,0.48832047,0.49689305,0.4981638,0.5108342
30,5,0.4940141,0.49064165,0.5029806,0.5054983
31,5,0.49259755,0.49409074,0.4990373,0.495977
32,4,0.49999464,0.49386492,0.50901484,0.49323422
33,5,0.49396223,0.51092565,0.5017482,0.5075079
34,4,0.5022078,0.48453078,0.5038614,0.4871457
35,4,0.49500737,0.5279918,0.5008561,0.53247535
36,5,0.49508014,0.49266276,0.5034855,0.5079888
37,4,0.4928862,0.49937364,0.49670634,0.5102766
38,4,0.49108765,0.4862224,0.49911085,0.48906252
39,5,0.4914382,0.50846356,0.49777967,0.5302067
40,4,0.49884915,0.5241588,0.50767785,0.53565276
41,4,0.49279907,0.5131283,0.5020989,0.52263665
42,4,0.4934984,0.5301317,0.50197875,0.53303975
43,5,0.4901859,0.4945409,0.50385606,0.49500397
44,4,0.49522164,0.5054363,0.5090947,0.5116499
45,5,0.48905817,0.49746466,0.49975595,0.50882256
46,4,0.49550474,0.5128141,0.5069924,0.5318107
47,5,0.50466526,0.5153818,0.51649016,0.52853113
48,4,0.50479776,0.53487235,0.5147945,0.54448646
49,4,0.49167946,0.51267487,0.50206214,0.5317203
50,5,0.49760613,0.48019838,0.50492305,0.4952238
51,5,0.49710223,0.49438202,0.5054011,0.5047255
52,4,0.49293637,0.51109695,0.49834114,0.5258596
53,4,0.49194077,0.5095451,0.496533,0.5234112
54,5,0.49856797,0.4947459,0.5024449,0.49710092
55,5,0.49061584,0.49103516,0.4978447,0.5003959
56,5,0.4923569,0.5196619,0.5034235,0.5279804
57,5,0.4893115,0.4714098,0.49699873,0.4970848
58,5,0.4941035,0.49340752,0.5009042,0.50311923
59,4,0.49735466,0.5084372,0.50517523,0.51712126
60,5,0.4970426,0.48446447,0.50263345,0.49145535
61,5,0.4942763,0.48787934,0.4997437,0.49603695
62,4,0.48754537,0.4924133,0.49915352,0.48882967
63,5,0.49390927,0.48835477,0.503823,0.50067186
64,5,0.48613662,0.48119962,0.49533406,0.49140394
65,5,0.48470688,0.48840618,0.49070385,0.50048864
66,4,0.4927101,0.5174043,0.49918246,0.5183645
67,5,0.49442223,0.51084155,0.4989971,0.50779516
68,5,0.48628893,0.49405044,0.49619755,0.5142515
69,4,0.49524218,0.5217786,0.4995176,0.52479845
70,5,0.4929212,0.48861158,0.5050992,0.50424415
71,4,0.49504134,0.49638584,0.4994531,0.50442517
72,4,0.49818376,0.5089206,0.5018379,0.5275161
73,4,0.4930329,0.5064778,0.4985757,0.5053759
74,4,0.49504495,0.50374603,0.49824452,0.52558184
75,5,0.49271023,0.4848469,0.4987004,0.4959686
76,4,0.49854797,0.5310924,0.508405,0.5496836
77,5,0.48747963,0.50317705,0.4948293,0.5194832
78,4,0.4996924,0.486398,0.5080471,0.48166397
79,5,0.49310458,0.50933796,0.5070855,0.5164522
80,5,0.493933,0.49430543,0.5043762,0.51310986
81,5,0.49366164,0.4850378,0.50582117,0.5061515
82,4,0.49386814,0.4905616,0.5021646,0.4967805
83,5,0.4977463,0.49127728,0.5009587,0.50495076
84,4,0.49636397,0.48437193,0.5041179,0.49946293
85,5,0.4911109,0.48630816,0.500604,0.48681405
86,5,0.49596328,0.50254947,0.5039068,0.51631904
87,5,0.49364614,0.4721197,0.49850813,0.4924566
88,4,0.5013768,0.50342536,0.51126766,0.50954807
89,5,0.4915203,0.48988742,0.49849638,0.51267475
90,5,0.49789035,0.49973843,0.5055464,0.5066416
91,4,0.49814886,0.50469285,0.50435567,0.5136059
92,4,0.48519644,0.49155504,0.5006174,0.5048996
93,5,0.48889703,0.5014702,0.5024764,0.514548
94,5,0.49225074,0.5008044,0.49637774,0.5181978
95,4,0.49352658,0.49042383,0.49873886,0.51293325
96,5,0.49744332,0.47923952,0.5043527,0.49486768
97,5,0.4886337,0.49886435,0.50002676,0.5118433
98,5,0.48999566,0.518474,0.49770325,0.5445847
