,label,x_left,y_left,x_right,y_right
0,5,0.4946642,0.47143438,0.50409937,0.47680622
1,5,0.5099056,0.51284945,0.5192572,0.511818
2,5,0.49007353,0.4878512,0.5003023,0.5024971
3,4,0.49019876,0.5046664,0.50052017,0.5015216
4,5,0.49034664,0.5005713,0.49869353,0.50503427
5,4,0.4912984,0.51486963,0.4991764,0.5123796
6,5,0.4967725,0.5066627,0.49990118,0.5140108
7,4,0.49405253,0.50355065,0.5014603,0.495992
8,5,0.48216805,0.52786875,0.49338207,0.52941835
9,4,0.4902521,0.51259214,0.49845123,0.50868404
10,4,0.4950046,0.5166823,0.5065495,0.5132506
11,5,0.4928041,0.5132149,0.5016844,0.5138862
12,4,0.4912473,0.5054738,0.5042863,0.5094504
13,4,0.49292594,0.5044681,0.50014997,0.5103644
14,4,0.49197954,0.501747,0.50006986,0.50733125
15,5,0.49375606,0.48829174,0.5025079,0.48869655
16,4,0.4967213,0.49439496,0.5049661,0.504247
17,4,0.49216753,0.50088036,0.49903113,0.5024322
18,5,0.48896345,0.521752,0.50032467,0.51958007
19,4,0.49450427,0.51100624,0.5021517,0.5187355
20,5,0.49562863,0.4871181,0.50623596,0.4937144
21,4,0.5011176,0.5042218,0.5097555,0.5092281
22,4,0.49525115,0.5091116,0.50035733,0.5183278
23,4,0.4875753,0.50674176,0.49181268,0.5104277
24,5,0.4882824,0.49849367,0.49876633,0.51100695
25,4,0.4982854,0.4796471,0.5065154,0.49715436
26,4,0.4948522,0.50337017,0.5054112,0.50876236
27,5,0.48273283,0.511983,0.49115714,0.5308814
28,4,0.4968079,0.50520384,0.50082374,0.50897163
29,5,0.48695245,0.4963623,0.49620163,0.5107077
30,5,0.49462178,0.4952355,0.5012349,0.50766313
31,5,0.49431363,0.4979035,0.50318635,0.49866095
32,4,0.50277925,0.49952847,0.51295346,0.4951157
33,5,0.49360743,0.5058588,0.5047581,0.5095536
34,4,0.49377465,0.49023366,0.50810003,0.50394773
35,4,0.49709487,0.49559888,0.5064489,0.50175095
36,5,0.49793774,0.50215834,0.5063864,0.50568783
37,4,0.4932847,0.50458217,0.49971464,0.51142746
38,4,0.4896892,0.4937148,0.5012115,0.49972752
39,5,0.49225634,0.5107403,0.4989591,0.531899
40,4,0.48207027,0.5032015,0.49030697,0.51127297
41,4,0.48517513,0.49762863,0.4939494,0.50245774
42,4,0.49480316,0.49864078,0.5072315,0.50315887
43,5,0.4976947,0.48459706,0.50800383,0.49417707
44,4,0.49537176,0.50104314,0.50990087,0.5124462
45,5,0.49219328,0.4990914,0.50389254,0.51626194
46,4,0.49734566,0.5147233,0.51102144,0.525242
47,5,0.50635654,0.5147526,0.52057123,0.5279008
48,4,0.47918588,0.49946627,0.5021753,0.5173767
49,4,0.49086538,0.5088509,0.49764466,0.5199832
50,5,0.5024869,0.4911568,0.505269,0.5010927
51,5,0.49809065,0.4932758,0.508587,0.5030704
52,4,0.49301893,0.49970037,0.49847054,0.5091002
53,4,0.49538684,0.50403273,0.5028656,0.5170995
54,5,0.49739948,0.50302064,0.5045111,0.5047276
55,5,0.49338025,0.4922525,0.4992001,0.499924
56,5,0.49896622,0.5050317,0.5076708,0.51279587
57,5,0.4918553,0.47886607,0.5004303,0.49779612
58,5,0.49630743,0.4963605,0.50136226,0.4975552
59,4,0.49195823,0.51068056,0.49812794,0.52056783
60,5,0.49382052,0.503965,0.50144374,0.51419616
61,5,0.50016665,0.49377078,0.5027614,0.50239843
62,4,0.5008026,0.49487516,0.5125885,0.4992433
63,5,0.4942351,0.49402037,0.50470954,0.50448006
64,5,0.48476774,0.4980258,0.49549514,0.51491714
65,5,0.4922362,0.49885595,0.49539122,0.5045295
66,4,0.4930278,0.50813377,0.5005464,0.51532793
67,5,0.4944525,0.50941193,0.5026936,0.5130061
68,5,0.48878643,0.50454223,0.49594933,0.5143829
69,4,0.49272332,0.523005,0.49848828,0.5273612
70,5,0.4933451,0.51190287,0.5010671,0.52676207
71,4,0.49141288,0.496812,0.501238,0.50823694
72,4,0.4924707,0.5092782,0.5021444,0.52568203
73,4,0.4922096,0.5024399,0.50312704,0.5108661
74,4,0.49745974,0.4981538,0.50488013,0.51214087
75,5,0.49562767,0.49326834,0.49868107,0.50850034
76,4,0.4881281,0.4940405,0.5022964,0.50777996
77,5,0.4877863,0.50174785,0.49794987,0.515476
78,4,0.50035405,0.5053726,0.5097445,0.49864477
79,5,0.49566308,0.505505,0.50538,0.5116516
80,5,0.49781203,0.5015533,0.5045405,0.5157112
81,5,0.48775655,0.49066493,0.5003559,0.5097481
82,4,0.49595392,0.49787506,0.50356317,0.5071179
83,5,0.50048935,0.49297306,0.5039933,0.5100262
84,4,0.4936578,0.49764475,0.5038118,0.5128467
85,5,0.4919573,0.4867574,0.50308853,0.49611747
86,5,0.49382287,0.5013468,0.5048568,0.5105702
87,5,0.48948213,0.49578005,0.4977567,0.5155064
88,4,0.48602936,0.50151765,0.49997425,0.5098882
89,5,0.49718753,0.4927023,0.5035147,0.5154166
90,5,0.49936882,0.50067323,0.50834167,0.5150209
91,4,0.49164066,0.4986874,0.49744487,0.5218363
92,4,0.48782417,0.49149176,0.5051153,0.51495653
93,5,0.48882487,0.49858743,0.5015115,0.5087108
94,5,0.4960918,0.49408045,0.5040711,0.5145278
95,4,0.49492544,0.4968951,0.5037999,0.5179944
96,5,0.49411476,0.4814483,0.50563854,0.4954889
97,5,0.49008223,0.5003324,0.50227165,0.5157697
98,5,0.49424207,0.49327695,0.50606394,0.51347506
