,label,x_left,y_left,x_right,y_right
0,5,0.6300459,0.4739054,0.6431122,0.47949997
1,5,0.50857997,0.5168289,0.5210428,0.5102711
2,5,0.49077553,0.49138927,0.5011375,0.5061338
3,4,0.49138585,0.509843,0.50099504,0.5078158
4,5,0.49039108,0.50166017,0.49771798,0.51191235
5,4,0.49288204,0.516846,0.49995327,0.5146234
6,5,0.4963681,0.5088274,0.5003553,0.5156507
7,4,0.49138978,0.5081493,0.5012784,0.5043067
8,5,0.4945111,0.51389664,0.50321037,0.5127981
9,4,0.49300644,0.5140275,0.5023023,0.5125037
10,4,0.49675083,0.5160182,0.50447774,0.5215133
11,5,0.49514547,0.51507884,0.4986469,0.5200938
12,4,0.49187744,0.5111161,0.5026864,0.5133227
13,4,0.49433336,0.5076565,0.49727824,0.5112145
14,4,0.49586862,0.5045234,0.502594,0.5090217
15,5,0.4936652,0.49532676,0.5020753,0.49798992
16,4,0.49536353,0.49869,0.50434494,0.5067342
17,4,0.49373913,0.50124407,0.49943054,0.50594795
18,5,0.4901858,0.52765113,0.49976453,0.5245548
19,4,0.4990148,0.50994694,0.5046454,0.51182044
20,5,0.49808204,0.4928149,0.50524807,0.49408486
21,4,0.50170076,0.50679636,0.51053363,0.51429677
22,4,0.497611,0.51023334,0.49886724,0.5196331
23,4,0.5000744,0.5102495,0.502502,0.51418823
24,5,0.4923949,0.50274485,0.4960528,0.5097929
25,4,0.49738544,0.48189503,0.5079242,0.4988481
26,4,0.49684,0.5073507,0.5032305,0.5144714
27,5,0.48921877,0.5143901,0.4945764,0.5322936
28,4,0.49701756,0.5070321,0.5010393,0.51055336
29,5,0.48850328,0.5034661,0.49578413,0.5162825
30,5,0.4955871,0.49810937,0.50218415,0.5088988
31,5,0.4965396,0.50288564,0.50359607,0.5035009
32,4,0.5051453,0.5020432,0.5126071,0.4970578
33,5,0.49439305,0.5089381,0.503279,0.5113292
34,4,0.49773902,0.5002757,0.50470203,0.5045148
35,4,0.4980166,0.49663147,0.50662535,0.5046762
36,5,0.49847665,0.50685984,0.5054254,0.50723916
37,4,0.4955649,0.5103914,0.49808258,0.5149647
38,4,0.49243593,0.49724224,0.49908674,0.50336367
39,5,0.49521458,0.5143296,0.49931607,0.52885586
40,4,0.48796284,0.5070443,0.49963862,0.51783264
41,4,0.4877126,0.49930322,0.49668238,0.50049216
42,4,0.49685046,0.5023487,0.5080748,0.50329167
43,5,0.4982302,0.49151587,0.50876045,0.49635732
44,4,0.49708277,0.50231487,0.5106813,0.51563406
45,5,0.4920978,0.5031671,0.5031806,0.51743144
46,4,0.5012767,0.5136701,0.5095647,0.52568054
47,5,0.507398,0.51434946,0.5209585,0.5302914
48,4,0.47804385,0.49719387,0.50201595,0.51703554
49,4,0.5045646,0.50172883,0.51220703,0.5142809
50,5,0.4998854,0.4960609,0.50228965,0.5068413
51,5,0.49210244,0.49708974,0.50082207,0.5034672
52,4,0.49119663,0.50122476,0.49533546,0.50807625
53,4,0.49628347,0.50823355,0.5037495,0.5192381
54,5,0.49787718,0.5061435,0.50627095,0.5080955
55,5,0.4964555,0.49672145,0.4992714,0.50344074
56,5,0.50069135,0.5099717,0.5085107,0.5148082
57,5,0.4925909,0.48368868,0.50070435,0.49959493
58,5,0.49833202,0.49945852,0.5026651,0.50063854
59,4,0.49289742,0.5156567,0.49937138,0.5234572
60,5,0.49596378,0.50950736,0.5047838,0.51871145
61,5,0.49511638,0.502451,0.4991458,0.5070686
62,4,0.501129,0.4987319,0.51273406,0.50445795
63,5,0.49575117,0.4974652,0.50387365,0.5073037
64,5,0.4999214,0.49183434,0.50603,0.50629133
65,5,0.493789,0.50179726,0.49757752,0.50411284
66,4,0.48888466,0.5121002,0.49381334,0.51656616
67,5,0.4967974,0.51499665,0.5003665,0.5138692
68,5,0.49105448,0.50680304,0.49665457,0.51379514
69,4,0.49498627,0.5226433,0.5013279,0.5283116
70,5,0.49491182,0.5087472,0.5026028,0.5252225
71,4,0.4931924,0.50359535,0.49985537,0.5154119
72,4,0.48940653,0.5063512,0.4966782,0.5157951
73,4,0.49210078,0.4953938,0.49889404,0.50019205
74,4,0.49942517,0.5049866,0.5042248,0.51449716
75,5,0.4970951,0.49621603,0.49947506,0.5102265
76,4,0.49033237,0.49868137,0.4999375,0.5065133
77,5,0.49190596,0.498979,0.5004264,0.51336837
78,4,0.48859668,0.50841904,0.49684277,0.5078623
79,5,0.49984726,0.5111785,0.5072277,0.5184885
80,5,0.49960357,0.50766003,0.5052562,0.5197954
81,5,0.4814181,0.4958999,0.49245536,0.50992453
82,4,0.49832004,0.50009894,0.50395805,0.5085723
83,5,0.49728608,0.49555385,0.5007384,0.5133915
84,4,0.49356794,0.50592965,0.5028688,0.5213606
85,5,0.49347126,0.4896628,0.5036598,0.49916688
86,5,0.4938411,0.5041099,0.50368065,0.5147346
87,5,0.491496,0.49869493,0.4964983,0.5183026
88,4,0.48902178,0.50407153,0.49856943,0.51221746
89,5,0.50077224,0.4958793,0.50259435,0.51703644
90,5,0.50045377,0.50341964,0.5073175,0.5120825
91,4,0.4931624,0.5039044,0.4965126,0.52473885
92,4,0.49137706,0.49060962,0.50469714,0.5090202
93,5,0.58948565,0.48623994,0.60285985,0.50105715
94,5,0.49567884,0.501194,0.5056559,0.51982546
95,4,0.49697864,0.49605605,0.503748,0.51769215
96,5,0.49579254,0.4869485,0.50226164,0.50113934
97,5,0.4929845,0.5036131,0.5018629,0.52001977
98,5,0.4961383,0.4944263,0.5057335,0.51429164
