,label,x_left,y_left,x_right,y_right
53,4,0.48164412,0.48991418,0.49224323,0.49992275
54,5,0.48394904,0.5088399,0.49057567,0.51584166
55,4,0.47870174,0.5176269,0.48710626,0.51769435
56,4,0.49857432,0.48112458,0.49482217,0.4957381
57,4,0.5086542,0.49157107,0.50702417,0.5019353
58,5,0.6935963,0.4382192,0.68612164,0.43914363
59,4,0.48952875,0.49772173,0.48248583,0.5036105
60,5,0.51134986,0.48026618,0.51229924,0.49629343
61,5,0.4999628,0.5022972,0.49523857,0.49743786
62,4,0.50232565,0.5011213,0.49948195,0.49543646
63,4,0.4863023,0.49179107,0.4663165,0.48428944
64,4,0.5033815,0.48785523,0.5005607,0.48251787
65,5,0.49800342,0.48085657,0.493801,0.5076146
66,4,0.49638546,0.48968068,0.4934389,0.5139315
67,4,0.5027542,0.49817836,0.49987322,0.48836994
68,4,0.54780424,0.4693631,0.5497439,0.4915974
69,5,0.50439095,0.47954762,0.50101316,0.5011574
70,5,0.50570875,0.48522475,0.50584185,0.506394
71,5,0.501485,0.48792446,0.49904108,0.4920472
72,4,0.49727863,0.4570104,0.4932237,0.47566375
73,4,0.49734372,0.49420732,0.4901805,0.48344535
74,4,0.63963085,0.50101644,0.63896644,0.49998203
75,4,0.50106496,0.4777699,0.49658328,0.5014662
76,4,0.4951631,0.48987612,0.5008377,0.5023203
77,4,0.48481292,0.48701292,0.48362505,0.5024004
78,5,0.6760486,0.48081017,0.6728124,0.47362736
79,4,0.49932447,0.4935581,0.4961713,0.48584718
80,5,0.4985839,0.47712427,0.49658987,0.4949584
81,5,0.52100134,0.4684631,0.51744354,0.48687991
82,5,0.5001914,0.48199534,0.4964797,0.51333123
83,4,0.49987093,0.49392968,0.49762106,0.50650555
84,4,0.49926606,0.48924327,0.49629006,0.5207111
85,5,0.49669176,0.48926425,0.49754477,0.5096782
86,4,0.5007869,0.4930385,0.49888065,0.4927786
87,5,0.50353634,0.5006535,0.49604416,0.5049205
88,5,0.49548703,0.48414472,0.49496326,0.4853157
89,4,0.49761817,0.49537346,0.49356145,0.49786624
90,4,0.50124735,0.4981341,0.50013083,0.5000014
91,4,0.5009854,0.5061778,0.49544218,0.4941012
92,5,0.49353695,0.50357383,0.48757204,0.49660358
93,4,0.4968329,0.49905944,0.49314353,0.49846122
94,4,0.49491733,0.48071557,0.4951626,0.50692564
95,4,0.5013276,0.49215943,0.4966334,0.48848936
96,4,0.5009584,0.49574086,0.50430137,0.51464635
97,4,0.50753176,0.4890149,0.513192,0.5134718
98,4,0.49427548,0.50183374,0.4933104,0.5003729
99,5,0.48233616,0.48905024,0.47901884,0.48905638
