,label,x_left,y_left,x_right,y_right
43,4,0.5012216,0.49446613,0.498102,0.49173957
44,5,0.50035,0.48549843,0.49378595,0.49952272
45,5,0.50395966,0.4936947,0.49850708,0.48869628
46,4,0.50555646,0.49217162,0.49611124,0.4999931
47,5,0.50681394,0.5139174,0.50080085,0.50970966
48,5,0.50014925,0.4916359,0.497127,0.500049
49,5,0.49875465,0.49235535,0.49301404,0.5061614
50,4,0.49735934,0.5232541,0.49803653,0.5253309
51,5,0.4916003,0.5204427,0.4983487,0.5250485
52,4,0.48288083,0.4769635,0.48936912,0.48809612
53,4,0.4810764,0.4916967,0.48979124,0.50006634
54,5,0.48210043,0.50657225,0.49049488,0.5106949
55,4,0.47563252,0.5097748,0.48944122,0.5130451
56,4,0.5084564,0.48166412,0.5029024,0.4959396
57,4,0.5004907,0.4809491,0.49648023,0.49881154
58,5,0.49719226,0.4894741,0.50920796,0.5130298
59,4,0.500791,0.49690944,0.49238974,0.49849325
60,5,0.49864286,0.48763308,0.49626613,0.51026475
61,5,0.50088817,0.49944255,0.4951972,0.49803948
62,4,0.49353766,0.5271827,0.50085425,0.51495665
63,4,0.5085838,0.50524163,0.49951562,0.49570855
64,4,0.49668258,0.4955892,0.49385428,0.4911114
65,5,0.49504957,0.4969112,0.49331748,0.50777733
66,4,0.4962807,0.48121962,0.495188,0.5142274
67,4,0.50543034,0.4995772,0.49777943,0.49074295
68,4,0.49944562,0.48428822,0.4997346,0.49599183
69,5,0.4958723,0.47666505,0.49256146,0.49142888
70,5,0.5070634,0.48389328,0.5035021,0.51972723
71,5,0.5033064,0.48925292,0.5014992,0.49659488
72,4,0.49900445,0.49468088,0.49370193,0.48942947
73,4,0.49957737,0.4954645,0.4906043,0.4883801
74,4,0.49600467,0.5124307,0.49522713,0.52082163
75,4,0.5045938,0.4737465,0.4971541,0.5112869
76,4,0.4960453,0.47773576,0.49370414,0.5161292
77,4,0.49905148,0.4875251,0.49782676,0.5191751
78,5,0.50076646,0.48642686,0.4968896,0.51267236
79,4,0.500672,0.48867017,0.49490106,0.48818758
80,5,0.5000168,0.47719887,0.4982368,0.49507582
81,5,0.502171,0.4749097,0.49263716,0.50269926
82,5,0.49912724,0.4817064,0.4920376,0.5096672
83,4,0.5005861,0.49695942,0.4987713,0.5044357
84,4,0.49853796,0.49071524,0.4957107,0.52162224
85,5,0.49843073,0.4864536,0.49815696,0.5148134
86,4,0.5001377,0.48838693,0.4948351,0.49564353
87,5,0.5086441,0.4998295,0.49587274,0.50888216
88,5,0.4971166,0.48456904,0.49543598,0.48643875
89,4,0.4996813,0.49376085,0.49393904,0.4984318
90,4,0.4972016,0.49101734,0.49479526,0.48546302
91,4,0.50777334,0.4984115,0.50364625,0.49819115
92,5,0.4942858,0.49837482,0.48795605,0.4912286
93,4,0.49763274,0.49655628,0.4927356,0.51080763
94,4,0.49835643,0.4982419,0.49688047,0.5012284
95,4,0.5012171,0.48992896,0.5007038,0.48936394
96,4,0.5002046,0.49538162,0.50284916,0.51823664
97,4,0.4933719,0.4699226,0.49832952,0.4858058
98,4,0.49570072,0.50061035,0.49297264,0.502668
99,5,0.5011129,0.48778275,0.4955668,0.49437475
