,label,x_left,y_left,x_right,y_right
62,4,0.50633436,0.52820045,0.49935758,0.5255002
63,5,0.49995056,0.49996296,0.5063825,0.49713525
64,5,0.50387466,0.520503,0.49533826,0.52137214
65,5,0.5036978,0.5209122,0.49876437,0.52325475
66,4,0.5028376,0.5126411,0.49812052,0.51288974
67,4,0.50328064,0.5212041,0.49740115,0.52586454
68,4,0.5022053,0.50951123,0.50132394,0.5074489
69,5,0.50565594,0.51422745,0.5028879,0.5161887
70,4,0.5074852,0.52334565,0.5036967,0.5217415
71,4,0.5004806,0.5093072,0.49860618,0.50902635
72,4,0.5006547,0.5090998,0.49283218,0.51699805
73,5,0.5052132,0.5184992,0.50227106,0.5317446
74,5,0.5083556,0.5360271,0.5034908,0.54101515
75,5,0.5060643,0.5286458,0.49957085,0.5349324
76,5,0.50536895,0.5239947,0.5034765,0.5303754
77,5,0.50236607,0.49348113,0.4970868,0.4994812
78,4,0.50653005,0.49351537,0.4994164,0.50538546
79,5,0.512507,0.5186143,0.50402427,0.5313091
80,5,0.50422925,0.5151165,0.49512,0.51119936
81,4,0.5088436,0.49695233,0.5010377,0.49311283
82,5,0.5013531,0.50295025,0.4930403,0.50675124
83,4,0.50364256,0.5048144,0.49812305,0.5118299
84,4,0.5049645,0.5038164,0.49596962,0.51588523
85,4,0.5051082,0.52773964,0.4976787,0.5304685
86,5,0.5013165,0.5210967,0.49327427,0.52681863
87,5,0.5104127,0.5334583,0.5026556,0.5309271
88,4,0.5100655,0.5202683,0.5036472,0.51502925
89,5,0.5022075,0.5250385,0.49777353,0.52724314
90,5,0.50282955,0.5185636,0.49558854,0.5186143
91,5,0.504727,0.54304326,0.5041087,0.53719586
92,4,0.50065386,0.51577383,0.49380514,0.51610774
93,4,0.48993492,0.51175654,0.48433474,0.5153456
94,4,0.4968312,0.5014484,0.48672628,0.508235
95,5,0.51088935,0.51308554,0.50440824,0.5076022
96,4,0.50367564,0.50517905,0.49861306,0.5093425
97,4,0.50316966,0.5246476,0.49553782,0.5275022
98,5,0.50070757,0.5307173,0.5082601,0.57239765
99,5,0.50788367,0.53057927,0.50286496,0.52993715
